"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202000015054";"14";"7";"2020";"15:00";"1";"69";"69389";"2";"1";"1";" -1";"GORGE DE LOUP                       (R )";"45,7694787";"4,8012753"
"202000015055";"25";"2";"2020";"07:55";"1";"91";"91477";"1";"1";"1";"2";"AUTOROUTE A10";"48,7127600";"2,2525900"
"202000015056";"2";"3";"2020";"23:00";"1";"78";"78646";"1";"1";"1";"6";"A13W";"48,7924870";"2,0906130"
"202000015057";"13";"7";"2020";"09:00";"1";"91";"91421";"2";"1";"1";"2";"NATIONALE 6 (PARTIE FORET)";"48,6899970";"2,4659720"
"202000015058";"2";"3";"2020";"17:50";"1";"92";"92025";"1";"1";"1";"3";"A86";"48,9200420";"2,2247696"
"202000015059";"13";"7";"2020";"01:00";"3";"83";"83069";"1";"9";"1";"6";"SAINT LAZARE ( CHEMIN )";"43,1118700";"6,1789000"
"202000015060";"1";"3";"2020";"14:40";"1";"78";"78321";"1";"1";"1";"6";"RN12";"48,7989470";"1,9217500"
"202000015061";"11";"7";"2020";"08:00";"1";"83";"83118";"2";"1";"1";"6";"CORNICHE ROLAND GARROS";"43,4217440";"6,7678130"
"202000015062";"29";"2";"2020";"13:40";"1";"78";"78297";"1";"1";"1";"6";"RN12";"48,7897590";"2,0698780"
"202000015063";"12";"7";"2020";"11:20";"1";"77";"77132";"1";"1";"1";" -1";"D934";"48,8814400";"2,7882200"
"202000015064";"28";"2";"2020";"05:00";"1";"78";"78431";"1";"1";"1";"2";"A13";"48,9432160";"1,9511570"
"202000015065";"13";"7";"2020";"14:30";"1";"74";"74281";"2";"1";"1";"2";"CORNICHE (BD DE LA) SUPERIEUR N°20";"46,3626400";"6,4519100"
"202000015066";"27";"2";"2020";"19:05";"3";"92";"92063";"1";"1";"1";"3";"A86";"48,8748105";"2,1590352"
"202000015067";"14";"7";"2020";"04:00";"3";"71";"71540";"1";"1";"1";"6";"R.D 290";"46,7624381";"4,4743545"
"202000015068";"14";"7";"2020";"18:40";"1";"69";"69266";"2";"1";"1";"6";"EMILE ZOLA     (Cours)";"45,7682600";"4,8863700"
"202000015069";"27";"2";"2020";"15:50";"1";"78";"78455";"1";"1";"9";"4";"A13";"48,8555220";"2,0578650"
"202000015070";"14";"7";"2020";"19:00";"1";"64";"64140";"2";"3";"1";"2";"PERI (PLACE GABRIEL)";"43,5232761";" -1,4896318"
"202000015071";"27";"2";"2020";"07:05";"3";"92";"92036";"1";"1";"2";"2";"A86";"48,9353515";"2,2851621"
"202000015072";"13";"7";"2020";"20:14";"1";"64";"64102";"2";"1";"1";"6";"REPUBLIQUE (PLACE DE LA)";"43,4965000";" -1,4702000"
"202000015073";"26";"2";"2020";"19:50";"3";"92";"92036";"1";"1";"1";"2";"A86";"48,9335349";"2,2742430"
"202000015074";"13";"7";"2020";"11:45";"1";"64";"64102";"2";"9";"1";"3";"GRAND BASQUE (CHEMIN DU)";"43,5025740";" -1,4430400"
"202000015075";"13";"7";"2020";"16:25";"1";"62";"62041";"2";"1";"1";"6";"CHURCHILL ( AVENUE WINSTON )";"50,2995060";"2,7418440"
"202000015076";"26";"2";"2020";"15:20";"1";"78";"78043";"1";"1";"1";"5";"A12 Y";"48,8241470";"2,0734990"
"202000015077";"14";"7";"2020";"20:40";"1";"59";"59599";"2";"2";"1";"3";"FOREST (CHAUSSEE FERNAND)";"50,7353500";"3,1466200"
"202000015078";"13";"7";"2020";"20:30";"1";"59";"59599";"2";"3";"1";"3";"POMPIDOU (AVENUE GEORGES)";"50,7175300";"3,1566500"
"202000015079";"25";"2";"2020";"20:25";"3";"92";"92050";"1";"1";"2";"3";"A86";"48,9167239";"2,2217086"
"202000015080";"10";"7";"2020";"19:50";"1";"59";"59360";"2";"2";"1";"2";"LECLERC RUE DU GENERAL";"50,6108690";"3,0197365"
"202000015081";"13";"7";"2020";"11:45";"1";"50";"50502";"2";"1";"1";"6";"HETRES";"49,1112900";" -1,0641900"
"202000015082";"25";"2";"2020";"14:15";"1";"78";"78073";"1";"1";"1";"2";"A12 Y";"48,8014780";"2,0466610"
"202000015083";"14";"7";"2020";"22:50";"5";"45";"45234";"2";"2";"2";"3";"Rue Royale";"47,8980214";"1,9042462"
"202000015084";"25";"2";"2020";"11:00";"1";"92";"92048";"1";"1";"1";"2";"N118";"48,8115900";"2,2131300"
"202000015085";"12";"7";"2020";"04:00";"5";"31";"31483";"2";"1";"1";"7";"Avenue du Président Kennedy";"43,1018763";"0,7275053"
"202000015086";"12";"7";"2020";"03:40";"5";"31";"31483";"2";"1";"1";"7";"FRANCOIS MITTERAND ( AVENUE)";"43,1119246";"0,7440085"
"202000015087";"25";"2";"2020";"09:15";"1";"78";"78029";"1";"1";"1";"4";"A13W";"48,9671370";"1,8547100"
"202000015088";"25";"2";"2020";"08:50";"1";"92";"92036";"1";"1";"1";"7";"RN315 W";"48,9355142";"2,3014071"
"202000015089";"12";"7";"2020";"20:45";"1";"29";"29039";"2";"1";"7";"6";"Allee des Chaperons";"47,8567200";" -3,9118000"
"202000015090";"14";"7";"2020";"15:15";"1";"26";"26198";"2";"1";"1";"3";"ANDRE (Boulevard Charles)";"44,5256600";"4,7435800"
"202000015091";"24";"2";"2020";"22:05";"5";"78";"78402";"1";"1";"2";"4";"A13";"48,9640510";"1,7915520"
"202000015092";"14";"7";"2020";"17:50";"1";"14";"14301";"2";"2";"1";"3";"LIBERTE (RUE DE LA)";"49,1874342";" -0,2890661"
"202000015093";"2";"3";"2020";"17:45";"1";"95";"95500";"1";"1";"1";"2";"A15";"49,0361900";"2,0952800"
"202000015094";"14";"7";"2020";"19:20";"1";"13";"13214";"2";"1";"1";"7";"SAINTE MARTHE (chemin)";"43,3354700";"5,3918800"
"202000015095";"2";"3";"2020";"13:15";"1";"95";"95018";"1";"1";"8";"3";"AUTOROUTE A15";"48,9567400";"2,2745600"
"202000015096";"14";"7";"2020";"07:20";"2";"13";"13207";"2";"1";"1";"6";"CHARLES LIVON (BOULEVARD)";"43,2921900";"5,3631000"
"202000015097";"2";"3";"2020";"08:40";"1";"93";"93010";"1";"1";"2";"3";"AUTOROUTE A3";"48,9014900";"2,4701000"
"202000015098";"2";"3";"2020";"09:30";"1";"93";"93066";"1";"1";"2";"5";"AUTOROUTE A1";"48,9247400";"2,3571000"
"202000015099";"14";"7";"2020";"04:07";"5";"13";"13209";"2";"1";"1";"6";"RAYMOND TEISSERE (RUE)";"43,2698700";"5,4011100"
"202000015100";"2";"3";"2020";"07:30";"3";"93";"93078";"1";"1";"1";"4";"AUTOROUTE A104";"48,9601800";"2,5399500"
"202000015101";"13";"7";"2020";"23:40";"5";"13";"13213";"2";"1";"1";"4";"JEAN PAUL SARTRE (AVENUE)";"43,3139000";"5,4059500"
"202000015102";"1";"3";"2020";"22:00";"3";"92";"92036";"1";"1";"1";"6";"AUTOROUTE A15";"48,9387100";"2,2943600"
"202000015103";"1";"3";"2020";"19:15";"3";"95";"95277";"1";"1";"2";"6";" A104";"48,9722800";"2,4847600"
"202000015104";"13";"7";"2020";"14:30";"1";"13";"13211";"2";"1";"1";"1";"BARASSE";"43,2862740";"5,4757730"
"202000015105";"13";"7";"2020";"07:30";"1";"13";"13206";"2";"2";"1";"3";"ITALIE (RUE D')";"43,2888400";"5,3828800"
"202000015106";"1";"3";"2020";"15:00";"1";"93";"93066";"1";"1";"3";"2";"AUTOROUTE A86";"48,9220000";"2,3599700"
"202000015107";"14";"7";"2020";"18:20";"1";"06";"06027";"2";"1";"2";"2";"TUILIERES AVENUE DES";"43,6687700";"7,1200000"
"202000015108";"1";"3";"2020";"15:30";"1";"93";"93005";"1";"1";"3";"2";"AUTOROUTE A3";"48,9423000";"2,4783100"
"202000015109";"1";"3";"2020";"13:30";"1";"95";"95582";"1";"1";"3";"6";" A15";"48,9661500";"2,2571500"
"202000015110";"29";"2";"2020";"21:00";"3";"95";"95060";"1";"1";"8";"2";" A115";"49,0352154";"2,1960869"
"202000015111";"14";"7";"2020";"21:30";"2";"75";"75116";"2";"4";"1";"6";"RUE RAYNOUARD";"48,8544390";"2,2786430"
"202000015112";"29";"2";"2020";"22:50";"3";"93";"93066";"1";"1";"1";"3";"AUTOROUTE A1";"48,9289705";"2,3601722"
"202000015113";"14";"7";"2020";"09:06";"1";"75";"75110";"2";"2";"1";"6";"BOULEVARD SAINT DENIS";"48,8693300";"2,3542600"
"202000015114";"14";"7";"2020";"01:37";"5";"75";"75101";"2";"3";"1";"7";"RUE DE RIVOLI";"48,8593470";"2,3456900"
"202000015115";"29";"2";"2020";"12:45";"1";"93";"93048";"1";"1";"1";"4";"AUTOROUTE A3";"48,8706600";"2,4311100"
"202000015116";"14";"7";"2020";"15:25";"1";"75";"75102";"2";"2";"8";"3";"BOULEVARD DE SEBASTOPOL";"48,8633980";"2,3509560"
"202000015117";"29";"2";"2020";"12:30";"1";"95";"95607";"1";"1";"1";"2";"AUTOROUTE A115";"49,0161900";"2,2151900"
"202000015118";"14";"7";"2020";"15:30";"1";"94";"94043";"2";"1";"1";"3";"FONTAINEBLEAU (AV DE)";"48,8111140";"2,3619810"
"202000015119";"29";"2";"2020";"13:00";"1";"95";"95582";"1";"1";"1";"6";"RD 170";"48,9622700";"2,2638600"
"202000015120";"14";"7";"2020";"10:10";"1";"94";"94017";"2";"1";"1";"6";"ALBERT THOMAS (R)";"48,8139700";"2,5111600"
"202000015121";"29";"2";"2020";"02:00";"5";"93";"93066";"1";"1";"1";"6";"AUTOROUTE A1";"48,9143900";"2,3579500"
"202000015122";"14";"7";"2020";"22:30";"3";"93";"93071";"2";"1";"1";"6";"PONT-BLANC (RUE DU)";"48,9420686";"2,5350048"
"202000015123";"28";"2";"2020";"04:25";"3";"95";"95252";"1";"1";"1";"6";"AUTOROUTE A15";"48,9848400";"2,2151400"
"202000015124";"28";"2";"2020";"17:21";"2";"93";"93066";"1";"1";"2";"3";"AUTOROUTE A1";"48,9216800";"2,3570900"
"202000015125";"14";"7";"2020";"16:08";"1";"93";"93066";"2";"3";"2";"3";"GENERAL DE GAULLE";"48,9272236";"2,3614024"
"202000015126";"28";"2";"2020";"18:00";"3";"92";"92078";"1";"9";"2";"4";"AUTOROUTE A86";"48,9294000";"2,3282100"
"202000015127";"14";"7";"2020";"19:30";"1";"93";"93048";"2";"2";"1";"3";"MAURICE WOLJUNG (RUE)";"48,8735125";"2,4469940"
"202000015128";"28";"2";"2020";"11:45";"1";"95";"95424";"1";"1";"1";"5";"AUTOROUTE A15";"48,9895900";"2,1989800"
"202000015129";"11";"7";"2020";"22:20";"4";"92";"92050";"2";"1";"1";"3";"PAQUERETTES RUE DES";"48,9079600";"2,2139400"
"202000015130";"25";"2";"2020";"19:35";"3";"95";"95218";"1";"1";"2";"4";"AUTOROUTE A15";"49,0353570";"2,0974714"
"202000015131";"13";"7";"2020";"19:50";"1";"92";"92025";"2";"1";"1";"6";"PAUL BERT (RUE)";"48,9300060";"2,2458060"
"202000015132";"28";"2";"2020";"08:00";"1";"93";"93005";"1";"1";"1";"3";"AUTOROUTE A3";"48,9571200";"2,4733600"
"202000015133";"28";"2";"2020";"08:15";"1";"93";"93053";"1";"1";"1";"2";"AUTOROUTE A3";"48,8966500";"2,4701800"
"202000015134";"14";"7";"2020";"20:42";"1";"92";"92044";"2";"1";"1";"3";"CAMILLE PELLETAN(RUE)1A15 ET 2A12";"48,8956400";"2,2892200"
"202000015135";"14";"7";"2020";"19:30";"1";"92";"92023";"2";"1";"1";"7";"JEAN BAPTISTE CLEMENT (AVENUE)";"48,7942324";"2,2662775"
"202000015136";"13";"7";"2020";"20:00";"1";"92";"92007";"2";"3";"1";"4";"JAURES (AVENUE JEAN) N° 26 ET 11 A 17";"48,8000700";"2,3014100"
"202000015137";"28";"2";"2020";"00:35";"3";"95";"95424";"1";"1";"1";"5";"AUTOROUTE A15";"48,9908800";"2,1939700"
"202000015138";"27";"2";"2020";"19:45";"3";"93";"93053";"1";"1";"1";"2";"AUTOROUTE A86";"48,9043000";"2,4657800"
"202000015139";"12";"7";"2020";"17:15";"1";"974";"97422";"2";"2";"1";"2";"Chemin Fidelio Robert";" -21,2696080";"55,5265600"
"202000015140";"27";"2";"2020";"19:15";"3";"93";"93008";"1";"1";"1";"4";"AUTOROUTE A86";"48,9132800";"2,4347500"
"202000015141";"13";"7";"2020";"16:45";"1";"972";"97218";"1";"1";"8";"1";"Rue Marcel Bouquety";"14,7690470";" -61,1276240"
"202000015142";"27";"2";"2020";"17:15";"1";"93";"93008";"1";"1";"1";"3";"AUTOROUTE A86";"48,9089800";"2,4482800"
"202000015143";"14";"7";"2020";"18:50";"1";"46";"46202";"1";"1";"1";"6";"D820";"44,3060380";"1,4684240"
"202000015144";"27";"2";"2020";"08:40";"2";"95";"95582";"1";"1";"3";"6";"AUTOROUTE A15";"48,9759700";"2,2388700"
"202000015145";"14";"7";"2020";"18:15";"1";"86";"86246";"2";"1";"1";"3";"Rue Nationale";"46,5655790";"0,8659130"
"202000015146";"26";"2";"2020";"17:30";"1";"95";"95572";"1";"1";"1";"3";"RN 184";"49,0379400";"2,1232800"
"202000015147";"15";"7";"2020";"16:40";"1";"54";"54537";"2";"3";"1";"6";"11 Rue d'Ermigny";"49,4708670";"5,6953070"
"202000015148";"26";"2";"2020";"18:20";"2";"93";"93008";"1";"1";"1";"2";"AUTOROUTE A86";"48,9102700";"2,4432600"
"202000015149";"14";"7";"2020";"14:05";"1";"84";"84071";"1";"1";"1";"3";"départementale 2";"43,8571210";"5,1325040"
"202000015150";"26";"2";"2020";"11:50";"1";"93";"93064";"1";"1";"2";"4";"AUTOROUTE A86";"48,8808200";"2,4752500"
"202000015151";"12";"7";"2020";"22:15";"3";"974";"97413";"1";"1";"1";"6";"Route Nationale 1";" -21,2174610";"55,2889540"
"202000015152";"13";"7";"2020";"16:40";"1";"61";"61385";"1";"1";"1";"7";"A28";"48,8234230";"0,3534080"
"202000015153";"5";"7";"2020";"10:50";"1";"19";"19177";"1";"1";"1";"7";"D17";"45,2851840";"1,2932110"
"202000015154";"15";"7";"2020";"12:30";"1";"79";"79014";"1";"1";"1";"7";"N/A";"47,0487650";" -0,2461400"
"202000015155";"26";"2";"2020";"11:30";"1";"93";"93078";"1";"1";"2";"3";"AUTOROUTE A104";"48,9613900";"2,5238000"
"202000015156";"8";"7";"2020";"23:35";"3";"80";"80212";"1";"1";"1";"7";"D30";"49,9214500";"2,4762480"
"202000015157";"15";"7";"2020";"07:15";"2";"32";"32244";"1";"1";"2";"6";"D935";"43,6738780";" -0,0906050"
"202000015158";"26";"2";"2020";"10:00";"1";"95";"95582";"1";"1";"1";"2";"AUTOROUTE A15";"48,9669500";"2,2547100"
"202000015159";"26";"2";"2020";"09:50";"1";"95";"95572";"1";"1";"2";"6";"AUTOROUTE A15";"49,0334000";"2,1111200"
"202000015160";"15";"7";"2020";"11:55";"1";"71";"71514";"1";"1";"8";"3";"D970";"46,7450953";"5,3125828"
"202000015161";"26";"2";"2020";"08:50";"1";"60";"60631";"1";"1";"4";"7";"AUTOROUTE A1";"49,1441600";"2,5758800"
"202000015162";"14";"7";"2020";"16:50";"1";"12";"12297";"1";"2";"1";"3";"RD 29";"44,3325630";"2,7665220"
"202000015163";"14";"7";"2020";"12:00";"1";"42";"42277";"1";"1";"1";"6";"Lieu Dit Montissut";"45,9336280";"4,1240570"
"202000015164";"13";"7";"2020";"13:55";"1";"25";"25280";"1";"1";"1";"6";"D437b";"47,2705520";"6,9457630"
"202000015165";"10";"7";"2020";"13:30";"1";"25";"25378";"1";"1";"1";"6";"Rue du Coteau";"47,4198200";"6,8999400"
"202000015166";"15";"7";"2020";"11:40";"1";"01";"01073";"1";"4";"1";"1";"Ceyzérieu";"45,8338380";"5,7100850"
"202000015167";"25";"2";"2020";"12:15";"1";"93";"93008";"1";"1";"1";"2";"AUTOROUTE A86";"48,9086400";"2,4495000"
"202000015168";"25";"2";"2020";"08:40";"1";"95";"95018";"1";"1";"2";"7";"AUTOROUTE A15";"48,9548900";"2,2782400"
"202000015169";"14";"7";"2020";"19:30";"2";"01";"01284";"1";"3";"1";"6";"Route du Bois Sec";"46,3966810";"4,9084210"
"202000015170";"14";"7";"2020";"15:30";"1";"66";"66181";"1";"1";"2";"6";"Le Cloup";"42,4389248";"1,9999251"
"202000015171";"25";"2";"2020";"07:00";"3";"92";"92078";"1";"1";"2";"5";"AUTOROUTE A86";"48,9276150";"2,3330470"
"202000015172";"15";"7";"2020";"15:15";"1";"60";"60299";"1";"2";"1";"3";"D34";"49,6339889";"2,2172226"
"202000015173";"24";"2";"2020";"20:00";"3";"95";"95306";"1";"1";"1";"2";"AUTOROUTE A15";"48,9960900";"2,1814100"
"202000015174";"14";"7";"2020";"11:10";"1";"45";"45200";"1";"1";"1";"7";"Route de Vannes";"47,7192580";"2,0712930"
"202000015175";"24";"2";"2020";"19:10";"3";"93";"93001";"1";"1";"1";"3";"AUTOROUTE A86";"48,9208800";"2,3717400"
"202000015176";"14";"7";"2020";"20:15";"1";"73";"73312";"2";"2";"1";"3";"Route des Collets";"45,6530220";"6,3153680"
"202000015177";"24";"2";"2020";"15:35";"1";"92";"92078";"1";"1";"1";"2";"AUTOROUTE A86";"48,9293700";"2,3281800"
"202000015178";"15";"7";"2020";"10:50";"1";"16";"16028";"1";"2";"1";"3";"Lieu dit Les Ponchettes";"45,5055650";" -0,1838600"
"202000015179";"4";"7";"2020";"23:45";"3";"40";"40006";"1";"1";"1";"6";"D14";"43,9963380";" -0,7965620"
"202000015180";"23";"2";"2020";"15:30";"1";"93";"93005";"1";"1";"1";"2";"AUTOROUTE A1";"48,9611700";"2,4689700"
"202000015181";"15";"7";"2020";"11:45";"1";"04";"04136";"2";"8";"1";"3";"Chemin du moulin";"43,9772520";"6,5235610"
"202000015182";"25";"1";"2020";"02:00";"3";"93";"93006";"1";"1";"5";"6";"AUTOROUTE A3";"48,8695600";"2,4300400"
"202000015183";"15";"7";"2020";"09:50";"1";"85";"85008";"1";"1";"1";"3";"D 12";"46,5660530";" -1,4705050"
"202000015184";"3";"3";"2020";"08:35";"1";"77";"77337";"1";"1";"1";"2";"A4";"48,8300990";"2,6149258"
"202000015185";"14";"7";"2020";"19:30";"1";"27";"27453";"1";"1";"1";"6";"D1";"49,3896780";"1,3753080"
"202000015186";"2";"3";"2020";"18:30";"3";"94";"94046";"1";"1";"2";"3";"A86 EXT";"48,8157721";"2,4502973"
"202000015187";"28";"6";"2020";"00:50";"3";"28";"28325";"1";"1";"1";"5";"D24";"48,4621550";"1,3782320"
"202000015188";"14";"7";"2020";"16:45";"1";"23";"23112";"1";"1";"1";"6";"D6";"46,3962150";"1,8605730"
"202000015189";"1";"3";"2020";"15:00";"1";"94";"94017";"1";"1";"3";"3";"A4";"48,8303000";"2,4957000"
"202000015190";"1";"3";"2020";"14:30";"1";"94";"94052";"1";"1";"2";"6";"A86.EXT";"48,8344155";"2,4934304"
"202000015191";"14";"7";"2020";"17:20";"1";"37";"37280";"1";"1";"1";"6";"D98";"47,0957686";"0,8375296"
"202000015192";"29";"2";"2020";"17:00";"1";"77";"77249";"1";"1";"1";"2";"RN104";"48,7412839";"2,6122437"
"202000015193";"13";"7";"2020";"10:15";"1";"30";"30227";"2";"1";"1";"6";"Route d'Uzès";"44,2568990";"4,2053930"
"202000015194";"19";"2";"2020";"09:30";"1";"94";"94069";"1";"1";"1";" -1";"A4";"48,8173704";"2,4286140"
"202000015195";"13";"7";"2020";"18:10";"1";"13";"13069";"1";"9";"1";"3";"D17";"43,6338820";"5,1368860"
"202000015196";"28";"2";"2020";"13:30";"1";"94";"94017";"1";"1";"1";"2";"A4";"48,8279830";"2,5048340"
"202000015197";"8";"6";"2020";"18:30";"1";"34";"34333";"1";"9";"1";"5";"35 Route de Montpellier";"43,4803520";"3,7728430"
"202000015198";"27";"2";"2020";"12:55";"1";"94";"94017";"1";"1";"2";"2";"A4";"48,8266487";"2,5137924"
"202000015199";"15";"7";"2020";"06:10";"1";"42";"42243";"1";"1";"1";"6";"A89";"45,8627740";"4,0081380"
"202000015200";"27";"2";"2020";"07:00";"1";"94";"94015";"1";"1";"3";"2";"A4";"48,8299000";"2,5287000"
"202000015201";"15";"7";"2020";"11:43";"1";"53";"53209";"1";"2";"1";"3";"D120/D252";"48,0433450";" -1,0029530"
"202000015202";"26";"2";"2020";"19:30";"3";"94";"94028";"1";"1";"2";"2";"A86 EXT";"48,7852000";"2,4414000"
"202000015203";"26";"2";"2020";"17:30";"2";"94";"94022";"1";"1";"2";"2";"A86 EXT";"48,7762000";"2,4235000"
"202000015204";"26";"2";"2020";"07:50";"1";"94";"94028";"1";"1";"2";"3";"A86 INT";"48,7761847";"2,4287532"
"202000015205";"25";"2";"2020";"18:00";"1";"77";"77249";"1";"1";"1";"2";"RN104";"48,7429635";"2,6122830"
"202000015206";"25";"2";"2020";"10:20";"1";"94";"94073";"1";"1";"1";" -1";"A86 EXT";"48,7621005";"2,3816767"
"202000015207";"25";"2";"2020";"09:25";"1";"75";"75112";"1";"1";"8";"2";"A4";"48,8254290";"2,4640320"
"202000015208";"25";"2";"2020";"09:00";"1";"94";"94017";"1";"1";"1";" -1";"A4";"48,8273238";"2,5090637"
"202000015209";"23";"2";"2020";"07:45";"1";"974";"97411";"2";"1";"1";"1";"MACE (ROUTE GABRIEL)";" -20,9064000";"55,5041600"
"202000015210";"24";"2";"2020";"07:34";"1";"973";"97302";"1";"6";"1";"3";"ROUTE NATIONALE 1";"4,9266931";" -52,3289108"
"202000015211";"12";"9";"2020";"17:20";"1";"78";"78486";"2";"3";"1";"2";"PERCHE AUX MARES (RUE DE LA)";"48,6898900";"1,8591000"
"202000015212";"12";"9";"2020";"14:20";"1";"78";"78440";"2";"6";"1";"2";"PAUL RAOULT (AVENUE)";"48,9908420";"1,9136270"
"202000015213";"12";"9";"2020";"00:50";"5";"78";"78624";"2";"1";"1";"6";"DOUMER RUE PAUL";"48,9913100";"1,9904200"
"202000015214";"12";"9";"2020";"11:25";"1";"74";"74305";"2";"1";"1";"4";"THONON (ROUTE DE)";"46,2019100";"6,2792900"
"202000015215";"12";"9";"2020";"02:35";"5";"74";"74118";"2";"1";"1";"3";"DEPORTES (ROUTE DES )";"46,1823400";"6,2302500"
"202000015216";"12";"9";"2020";"13:50";"1";"71";"71270";"2";"1";"1";"3";"Carrefour 1ère Armée-Route de Lyon";"46,2948409";"4,8199119"
"202000015217";"11";"9";"2020";"17:40";"1";"71";"71153";"2";"2";"7";"1";"JAURES (RUE JEAN)";"46,8060819";"4,4171458"
"202000015218";"12";"9";"2020";"08:30";"1";"69";"69266";"2";"2";"1";"3";"ROGER SALENGRO     (Avenue)";"45,7765311";"4,8739975"
"202000015219";"12";"9";"2020";"01:30";"5";"69";"69266";"2";"2";"1";"1";"ROGER SALENGRO     (Avenue)";"45,7765200";"4,8740100"
"202000015220";"12";"9";"2020";"18:08";"1";"60";"60159";"2";"1";"1";"6";"N/A";"49,4178000";"2,8260500"
"202000015221";"12";"9";"2020";"21:50";"5";"57";"57463";"2";"2";"1";"3";"ABATTOIR (RUE DE L')";"49,1272000";"6,1886500"
"202000015222";"11";"9";"2020";"17:55";"1";"56";"56121";"2";"1";"1";" -1";"CARNEL (RUE  DE )";"47,7400200";" -3,3687800"
"202000015223";"12";"9";"2020";"12:20";"1";"54";"54357";"2";"1";"1";"3";"REPUBLIQUE (RUE DE LA)";"48,7129568";"6,1597493"
"202000015224";"12";"9";"2020";"04:05";"5";"54";"54395";"2";"3";"1";"6";"ALBERT 1ER  (BD)";"48,6991900";"6,1659300"
"202000015225";"12";"9";"2020";"11:28";"1";"45";"45004";"2";"1";"1";"6";"Route de Viroy";"47,9904310";"2,7660390"
"202000015226";"11";"9";"2020";"21:10";"2";"44";"44055";"2";"3";"1";"3";"FORET ( BOULEVARD DE LA )";"47,2800600";" -2,3555347"
"202000015227";"12";"9";"2020";"05:40";"5";"43";"43157";"2";"1";"1";"7";"98 bis Boulevard Bertrand de Doue";"45,0483100";"3,8984000"
"202000015228";"12";"9";"2020";"02:50";"5";"42";"42332";"2";"1";"1";"6";"Rue du Docteur Barnard";"46,0201000";"4,0440100"
"202000015229";"11";"9";"2020";"13:05";"1";"38";"38185";"2";"9";"1";" -1";"Avenue Jules Vallès";"45,1764000";"5,7524700"
"202000015230";"12";"9";"2020";"21:40";"5";"34";"34172";"2";"2";"1";"3";"TOULOUSE (AVENUE DE";"43,5973100";"3,8642100"
"202000015231";"12";"9";"2020";"18:05";"1";"33";"33039";"2";"1";"1";"6";"BD ALBERT 1ER";"44,8132200";" -0,5639500"
"202000015232";"12";"9";"2020";"12:30";"1";"33";"33281";"2";"1";"1";"2";"AVE DE MAGUDAS";"44,8581000";" -0,6650300"
"202000015233";"11";"9";"2020";"10:50";"1";"33";"33281";"2";"6";"1";"3";"AVE MARCEL DASSAULT";"44,8466600";" -0,6775000"
"202000015234";"12";"9";"2020";"09:00";"1";"31";"31483";"2";"1";"1";"2";"BOULOGNE (AVENUE DE)";"43,1110900";"0,7227900"
"202000015235";"12";"9";"2020";"10:30";"1";"27";"27681";"2";"9";"1";"3";"CAPUCINS (AVENUE DES)";"49,0913300";"1,4696000"
"202000015236";"10";"9";"2020";"04:26";"3";"22";"22187";"1";"1";"1";"6";"RN12";"48,5306800";" -2,7558300"
"202000015237";"12";"9";"2020";"16:15";"1";"15";"15014";"2";"6";"1";"3";"VIALENC (CARREFOUR DU)";"44,9223200";"2,4278300"
"202000015238";"11";"9";"2020";"21:27";"5";"13";"13204";"2";"2";"1";"3";"BLANCARDE (BOULEVARD)";"43,3029300";"5,4007890"
"202000015239";"13";"9";"2020";"00:40";"5";"13";"13208";"2";"1";"1";"2";"POMPIDOU (PROMENADE)";"43,2647600";"5,3734400"
"202000015240";"12";"9";"2020";"20:30";"5";"13";"13214";"2";"3";"1";"3";"ST JOSEPH A STE MARTHE (chemin)";"43,3436200";"5,3853600"
"202000015241";"12";"9";"2020";"18:15";"1";"13";"13205";"2";"3";"1";"3";"BROCHIER (RUE)";"43,2909890";"5,3921400"
"202000015242";"10";"9";"2020";"08:45";"1";"13";"13002";"2";"9";"2";"2";"VALLON VERT (AVENUE DU )";"43,3384000";"5,4607000"
"202000015243";"12";"9";"2020";"10:35";"1";"11";"11069";"1";"1";"1";"6";"CHEMIN D'HERMINIS - GREZES -";"43,2187600";"2,2866600"
"202000015244";"12";"9";"2020";"10:40";"1";"10";"10387";"2";"1";"1";"6";"GEORGES POMPIDOU (RUE)";"48,2873400";"4,0807400"
"202000015245";"12";"9";"2020";"21:00";"5";"06";"06088";"2";"1";"1";"3";"ANGLAIS (DU N° 1 AU N° 43)";"43,6949000";"7,2631000"
"202000015246";"12";"9";"2020";"16:05";"1";"06";"06088";"2";"1";"1";"2";"SEMERIA (AV. DENIS)";"43,7152780";"7,2878255"
"202000015247";"12";"9";"2020";"20:59";"5";"06";"06083";"2";"1";"1";"3";"SOSPEL (AVENUE DE, N° 1 A 55)";"43,7759130";"7,4946490"
"202000015248";"12";"9";"2020";"10:30";"1";"06";"06069";"1";"1";"1";"7";"CABRIS (ROUTE DE)";"43,6685030";"6,8998080"
"202000015249";"12";"9";"2020";"07:25";"1";"06";"06123";"2";"4";"1";"3";"BORD DE MER RN 98";"43,6569300";"7,1810000"
"202000015250";"12";"9";"2020";"02:19";"5";"03";"03185";"2";"2";"1";"3";"Pont Saint-Pierre";"46,3428993";"2,6005855"
"202000015251";"11";"9";"2020";"21:45";"5";"75";"75112";"2";"4";"1";"6";"PORTE DE CHARENTON";"48,8298990";"2,4017400"
