"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202300008500";"155 665 498";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202300008501";"155 665 494";"A01";"2";"7";"1";"0";"2";"14";"1";""
"202300008501";"155 665 495";"B01";"2";"7";"0";"1";"4";"24";"1";""
"202300008502";"155 665 487";"A01";"2";"7";"8";"0";"8";"0";"1";""
"202300008503";"155 665 488";"B01";"3";"2";"0";"2";"1";"9";"1";""
"202300008503";"155 665 492";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202300008504";"155 665 485";"A01";"1";"13";"0";"2";"2";"1";"4";""
"202300008504";"155 665 489";"B01";"1";"7";"0";"2";"4";"23";"1";""
"202300008505";"155 665 484";"A01";"1";"33";"0";"2";"1";"13";"1";""
"202300008505";"155 665 490";"B01";"1";"33";"0";"2";"1";"13";"1";""
"202300008505";"155 665 491";"C01";"2";"7";"0";"2";"2";"1";"1";""
"202300008506";"155 665 483";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202300008506";"155 665 493";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202300008507";"155 665 482";"A01";"3";"7";"0";"2";"2";"16";"1";""
"202300008507";"155 665 486";"B01";"1";"31";"0";"2";"3";"2";"1";""
"202300008508";"155 665 478";"A01";"1";"10";"0";"2";"2";"16";"1";""
"202300008508";"155 665 480";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202300008509";"155 665 477";"A01";"1";"50";"13";"0";"1";"19";"3";""
"202300008510";"155 665 475";"A01";"2";"32";"0";"2";"7";"15";"1";""
"202300008510";"155 665 479";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202300008511";"155 665 473";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202300008511";"155 665 481";"B01";"2";"7";"0";"2";"7";"13";"1";""
"202300008512";"155 665 469";"A01";"1";"7";"13";"0";"3";"13";"1";""
"202300008513";"155 665 472";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202300008513";"155 665 476";"A01";"2";"7";"0";"2";"0";"1";"1";""
"202300008514";"155 665 466";"A01";"1";"10";"0";"2";"3";"22";"1";""
"202300008514";"155 665 471";"B01";"1";"80";"0";"2";"2";"1";"3";""
"202300008515";"155 665 468";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202300008515";"155 665 474";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202300008516";"155 665 464";"B01";"1";"7";"3";"2";"4";"1";"1";""
"202300008516";"155 665 470";"A01";"1";"7";"3";"2";"1";"2";"1";""
"202300008517";"155 665 463";"A01";"1";"7";"8";"0";"1";"21";"1";""
"202300008518";"155 665 461";"A01";"1";"7";"0";"1";"2";"15";"1";""
"202300008519";"155 665 460";"A01";"2";"43";"0";"2";"7";"1";"1";""
"202300008519";"155 665 462";"B01";"2";"1";"0";"2";"7";"11";"5";""
"202300008520";"155 665 457";"A01";"1";"2";"0";"0";"0";"1";"1";""
"202300008521";"155 665 455";"A01";"1";"1";"0";"2";"1";"3";"0";""
"202300008521";"155 665 459";"B01";"2";"7";"0";"2";"5";"23";"1";""
"202300008522";"155 665 454";"A01";"2";"7";"0";"1";"1";"1";"0";""
"202300008523";"155 665 453";"A01";"1";"7";"0";"2";"4";"1";"1";""
"202300008523";"155 665 458";"B01";"1";"7";"0";"2";"1";"1";"0";""
"202300008524";"155 665 451";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202300008524";"155 665 456";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202300008525";"155 665 450";"A01";"1";"7";"13";"0";"1";"1";"1";""
"202300008526";"155 665 447";"A01";"2";"7";"0";"2";"3";"22";"0";""
"202300008526";"155 665 449";"B01";"2";"1";"1";"2";"2";"17";"5";""
"202300008527";"155 665 444";"A01";"1";"33";"0";"0";"7";"16";"1";""
"202300008528";"155 665 443";"A01";"1";"50";"0";"2";"1";"15";"3";""
"202300008528";"155 665 448";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202300008529";"155 665 442";"A01";"2";"15";"0";"2";"6";"26";"1";""
"202300008529";"155 665 446";"B01";"2";"15";"1";"0";"5";"21";"1";""
"202300008530";"155 665 440";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202300008530";"155 665 445";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202300008530";"155 665 452";"C01";"2";"7";"0";"2";"3";"2";"1";""
"202300008531";"155 665 439";"A01";"2";"1";"0";"2";"8";"2";"5";""
"202300008531";"155 665 441";"B01";"2";"15";"0";"2";"7";"17";"1";""
"202300008532";"155 665 438";"A01";"3";"7";"0";"1";"1";"15";"1";""
"202300008533";"155 665 436";"A01";"2";"21";"13";"0";"7";"1";"1";""
"202300008534";"155 665 434";"A01";"1";"7";"14";"0";"1";"1";"1";""
"202300008535";"155 665 430";"A01";"1";"33";"1";"1";"3";"1";"1";""
"202300008535";"155 665 435";"B01";"1";"33";"0";"0";"6";"24";"1";""
"202300008536";"155 665 431";"A01";"3";"2";"0";"2";"5";"0";"1";""
"202300008536";"155 665 433";"Z01";"3";"10";"0";"0";"0";"0";"0";""
"202300008537";"155 665 429";"A01";"3";"7";"0";"1";"7";"1";"1";""
"202300008538";"155 665 432";"A01";"2";"7";"0";"0";"8";"15";"1";""
"202300008538";"155 665 437";"B01";"2";"7";"0";"2";"2";"17";"1";""
"202300008539";"155 665 426";"A01";"1";"7";"13";"0";"0";"14";"1";""
"202300008540";"155 665 421";"A01";"3";"30";"0";"2";"7";"19";"1";""
"202300008540";"155 665 425";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202300008541";"155 665 423";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202300008541";"155 665 428";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202300008542";"155 665 422";"A01";"3";"7";"0";"2";"2";"11";"1";""
"202300008542";"155 665 427";"B01";"3";"7";"1";"0";"3";"20";"1";""
"202300008543";"155 665 420";"A01";"2";"2";"2";"0";"0";"26";"1";""
"202300008544";"155 665 419";"B01";"2";"99";"0";"2";"4";"1";"1";""
"202300008544";"155 665 424";"A01";"2";"32";"0";"2";"1";"17";"1";""
"202300008545";"155 665 418";"A01";"1";"7";"0";"0";"0";"0";"1";""
"202300008546";"155 665 415";"A01";"3";"7";"0";"2";"3";"13";"0";""
"202300008546";"155 665 417";"B01";"3";"7";"0";"2";"3";"2";"0";""
"202300008547";"155 665 413";"A01";"1";"7";"8";"0";"2";"1";"1";""
"202300008548";"155 665 410";"A01";"2";"37";"0";"1";"1";"1";"1";"1"
"202300008549";"155 665 409";"A01";"1";"7";"0";"2";"1";"19";"1";""
"202300008549";"155 665 414";"B01";"2";"2";"0";"2";"2";"9";"1";""
"202300008550";"155 665 407";"B01";"1";"7";"0";"2";"1";"0";"1";""
"202300008550";"155 665 412";"A01";"1";"7";"0";"2";"7";"5";"1";""
"202300008551";"155 665 404";"A01";"1";"7";"0";"2";"1";"2";"0";""
"202300008551";"155 665 408";"B01";"1";"7";"0";"2";"4";"2";"0";""
"202300008551";"155 665 411";"C01";"1";"7";"0";"2";"4";"2";"0";""
"202300008551";"155 665 416";"D01";"1";"7";"0";"2";"4";"2";"0";""
"202300008552";"155 665 403";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202300008552";"155 665 406";"A01";"1";"33";"0";"2";"1";"5";"1";""
"202300008553";"155 665 405";"A01";"2";"50";"0";"1";"1";"1";"3";""
"202300008554";"155 665 400";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202300008554";"155 665 402";"B01";"1";"33";"0";"2";"8";"1";"1";""
"202300008555";"155 665 399";"A01";" -1";"7";"6";"0";"1";"1";"1";""
"202300008556";"155 665 395";"A01";"1";"7";"0";"2";"3";"20";"1";""
"202300008556";"155 665 401";"B01";"1";"33";"1";"0";"2";"1";"1";""
"202300008557";"155 665 394";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202300008557";"155 665 396";"B01";"0";"80";"0";"2";"2";"15";"3";""
"202300008558";"155 665 390";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202300008558";"155 665 393";"B01";"2";"7";"0";"2";"6";"2";"1";""
"202300008558";"155 665 398";"C01";"2";"7";"0";"2";"3";"1";"1";""
"202300008559";"155 665 387";"A01";"1";"7";"0";"2";"7";"1";"1";""
"202300008559";"155 665 391";"B01";"1";"1";"0";"2";"8";"1";"5";""
"202300008560";"155 665 389";"A01";"2";"7";"0";"2";"8";"11";"0";""
"202300008560";"155 665 392";"B01";"2";"31";"0";"2";"2";"3";"1";""
"202300008560";"155 665 397";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202300008561";"155 665 385";"A01";"0";"7";"9";"0";"1";"1";"1";""
"202300008562";"155 665 384";"Z01";"1";"7";"0";"2";"1";"2";"1";""
"202300008562";"155 665 388";"A01";"1";"7";"0";"2";"4";"1";"1";""
"202300008563";"155 665 382";"A01";"2";"7";"0";"9";"1";"9";"1";""
"202300008563";"155 665 383";"B01";"2";"1";"0";"2";"7";"1";"5";""
"202300008564";"155 665 378";"A01";"2";"7";"13";"0";"1";"13";"1";""
"202300008565";"155 665 379";"A01";"2";"2";"13";"0";"1";"13";"1";""
"202300008566";"155 665 380";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202300008566";"155 665 386";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202300008567";"155 665 376";"A01";"1";"33";"14";"0";"6";"1";"1";""
"202300008568";"155 665 377";"A01";"2";"10";"0";"2";"2";"12";"1";""
"202300008568";"155 665 381";"B01";"2";"33";"0";"2";"8";"3";"1";""
"202300008569";"155 665 372";"A01";"3";"7";"0";"2";"1";"15";"1";""
"202300008569";"155 665 375";"B01";"2";"33";"0";"2";"8";"1";"1";""
"202300008570";"155 665 371";"A01";"3";"7";"13";"0";"1";"1";"1";""
"202300008571";"155 665 370";"A01";"2";"33";"12";"0";"1";"14";"1";""
"202300008572";"155 665 374";"A01";"1";"7";"6";"0";"0";"0";"1";""
"202300008573";"155 665 368";"B01";"2";"7";"0";"2";"2";"0";"2";""
"202300008573";"155 665 373";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202300008574";"155 665 367";"A01";"3";"33";"0";"2";"8";"17";"0";""
"202300008575";"155 665 366";"A01";"1";"33";"0";"2";"1";"3";"1";""
"202300008575";"155 665 369";"B01";"1";"7";"0";"2";"4";"12";"1";""
"202300008576";"155 665 365";"A01";"1";"7";"6";"0";"8";"13";"1";""
"202300008577";"155 665 362";"B01";"3";"7";"0";"2";"1";"19";"1";""
"202300008577";"155 665 364";"A01";"1";"33";"0";"0";"3";"1";"1";""
"202300008578";"155 665 359";"A01";"2";"10";"0";"2";"3";"10";"1";""
"202300008578";"155 665 363";"B01";"2";"43";"0";"2";"2";"1";"1";""
"202300008579";"155 665 361";"A01";"1";"7";"0";"1";"7";"1";"1";""
"202300008580";"155 665 357";"B01";"1";"14";"0";"2";"4";"2";"1";""
"202300008580";"155 665 360";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202300008581";"155 665 356";"B01";"1";"33";"0";"2";"2";"17";"1";""
"202300008581";"155 665 358";"A01";"1";"7";"0";"0";"3";"15";"1";""
"202300008582";"155 665 351";"A01";"2";"7";"4";"0";"3";"1";"1";""
"202300008583";"155 665 349";"A01";"2";"1";"12";"0";"1";"21";"5";""
"202300008584";"155 665 350";"A01";"0";"7";"0";"2";"6";"19";"1";""
"202300008584";"155 665 354";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202300008585";"155 665 346";"A01";"2";"7";"0";"2";"2";"17";"1";""
"202300008585";"155 665 353";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202300008585";"155 665 355";"C01";"2";"15";"0";"2";"2";"1";"1";""
"202300008586";"155 665 347";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202300008586";"155 665 352";"Z01";"1";"7";"0";"2";"1";"17";"1";""
"202300008587";"155 665 342";"B01";"2";"7";"0";"2";"1";"1";"0";""
"202300008587";"155 665 348";"A01";"1";"7";"0";"2";"3";"19";"0";""
"202300008588";"155 665 338";"A01";"3";"7";"0";"2";"1";"0";"1";""
"202300008588";"155 665 344";"B01";"1";"33";"0";"2";"1";"0";"1";""
"202300008589";"155 665 337";"A01";"3";"1";"0";"9";"1";"1";"5";""
"202300008589";"155 665 341";"B01";"3";"1";"0";"9";"8";"15";"5";""
"202300008590";"155 665 340";"A01";"2";"31";"0";"2";"1";"16";"1";""
"202300008590";"155 665 343";"B01";"1";"15";"0";"2";"3";"1";"1";""
"202300008591";"155 665 339";"A01";"1";"10";"0";"2";"8";"11";"1";""
"202300008591";"155 665 345";"B01";"1";"32";"0";"2";"7";"3";"1";""
"202300008592";"155 665 335";"A01";"2";"7";"0";"2";"1";"26";"1";""
"202300008592";"155 665 336";"B01";"1";"14";"0";"2";"1";"26";"1";""
"202300008593";"155 665 334";"A01";"2";"33";"0";"6";"1";"19";"1";""
"202300008594";"155 665 328";"A01";"3";"7";"0";"0";"3";"1";"0";""
"202300008594";"155 665 330";"B01";"3";"2";"0";"2";"1";"19";"1";""
"202300008595";"155 665 326";"A01";"1";"33";"0";"2";"0";"13";"1";""
"202300008595";"155 665 329";"B01";"2";"7";"0";"0";"8";"1";"1";""
"202300008595";"155 665 333";"C01";"2";"10";"0";"0";"2";"1";"1";""
"202300008596";"155 665 324";"A01";"1";"2";"0";"2";"1";"0";"3";""
"202300008596";"155 665 332";"B01";"2";"7";"0";"9";"8";"15";"0";""
"202300008597";"155 665 320";"A01";"1";"33";"0";"2";"8";"1";"1";""
"202300008597";"155 665 323";"B01";"2";"7";"0";"9";"1";"1";"1";""
"202300008598";"155 665 322";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202300008598";"155 665 327";"B01";"1";"32";"0";"2";"7";"1";"1";""
"202300008598";"155 665 331";"C01";"1";"7";"0";"2";"3";"14";"1";""
"202300008599";"155 665 316";"A01";"1";"10";"0";"2";"1";"19";"1";""
"202300008599";"155 665 318";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202300008600";"155 665 315";"B01";"2";"33";"0";"2";"3";"1";"1";""
"202300008600";"155 665 319";"A01";"1";"7";"0";"2";"6";"15";"1";""
"202300008601";"155 665 317";"A01";"2";"13";"0";"2";"8";"22";"6";""
"202300008601";"155 665 321";"B01";"2";"33";"0";"2";"1";"2";"1";""
"202300008601";"155 665 325";"C01";"2";"7";"0";"2";"7";"23";"2";""
"202300008602";"155 665 314";"A01";"1";"1";"12";"0";"1";"0";"5";""
"202300008603";"155 665 312";"A01";"3";"33";"0";"1";"1";"1";"1";""
"202300008604";"155 665 310";"A01";"2";"33";"6";"0";"9";"1";"1";""
"202300008605";"155 665 313";"A01";"2";"7";"8";"0";"1";"13";"1";""
"202300008606";"155 665 308";"B01";"1";"15";"0";"2";"3";"1";"1";""
"202300008606";"155 665 311";"A01";"2";"7";"0";"2";"3";"13";"2";""
"202300008607";"155 665 305";"A01";"1";"7";"0";"2";"3";"0";"1";""
"202300008607";"155 665 307";"B01";"2";"10";"0";"2";"3";"0";"1";""
"202300008608";"155 665 306";"B01";"2";"7";"0";"2";"3";"5";"1";""
"202300008608";"155 665 309";"A01";"1";"17";"12";"2";"3";"1";"1";""
"202300008609";"155 665 304";"A01";"3";"37";"0";"1";"2";"26";"1";"1"
"202300008610";"155 665 303";"A01";"2";"33";"15";"9";"1";"1";"0";""
"202300008611";"155 665 302";"A01";"1";"80";"0";"0";"0";"2";"3";""
"202300008612";"155 665 300";"A01";"2";"7";"8";"0";"1";"13";"1";""
"202300008613";"155 665 299";"B01";"2";"10";"0";"2";"3";"1";"1";""
"202300008613";"155 665 301";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202300008614";"155 665 294";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202300008614";"155 665 296";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202300008615";"155 665 292";"A01";"2";"2";"12";"0";"1";"1";"1";""
"202300008616";"155 665 293";"A01";"1";"21";"0";"2";"5";"17";"1";""
"202300008616";"155 665 295";"B01";"1";"1";"0";"2";"3";"1";"5";""
"202300008617";"155 665 290";"B01";"1";"1";"0";"2";"8";"1";"5";""
"202300008617";"155 665 297";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202300008618";"155 665 287";"A01";"3";"33";"0";"0";"1";"0";"1";""
"202300008619";"155 665 286";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202300008619";"155 665 289";"B01";"1";"17";"0";"0";"4";"2";"1";""
"202300008620";"155 665 288";"A01";"2";"50";"0";"0";"0";"1";"3";""
"202300008621";"155 665 285";"B01";"1";"10";"0";"2";"4";"2";"1";""
"202300008621";"155 665 291";"C01";"3";"7";"0";"2";"4";"1";"1";""
"202300008621";"155 665 298";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202300008622";"155 665 282";"A01";"1";"7";"6";"0";"7";"0";"1";""
"202300008623";"155 665 280";"B01";"1";"10";"0";"2";"1";"9";"1";""
"202300008623";"155 665 283";"A01";"2";"33";"0";"2";"1";"0";"1";""
"202300008624";"155 665 276";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202300008624";"155 665 281";"B01";"1";"17";"0";"2";"6";"1";"1";""
"202300008625";"155 665 278";"A01";"2";"30";"0";"9";"7";"1";"1";""
"202300008626";"155 665 279";"A01";"3";"1";"0";"0";"7";"1";"5";""
"202300008627";"155 665 275";"A01";"1";"7";"0";"4";"8";"1";"1";""
"202300008627";"155 665 284";"B01";"1";"40";"0";"2";"1";"1";"3";""
"202300008628";"155 665 274";"A01";"2";"33";"0";"2";"1";"1";"1";""
"202300008628";"155 665 277";"B01";"3";"7";"0";"2";"2";"19";"1";""
"202300008629";"155 665 273";"A01";"1";"7";"6";"0";"3";"13";"1";""
"202300008630";"155 665 271";"A01";"2";"7";"3";"0";"3";"1";"1";""
"202300008631";"155 665 267";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202300008631";"155 665 272";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202300008632";"155 665 270";"A01";"1";"7";"2";"9";"1";"0";"6";""
"202300008633";"155 665 264";"A01";"2";"7";"0";"2";"3";"13";"1";""
"202300008633";"155 665 266";"B01";"1";"17";"6";"2";"2";"1";"1";""
"202300008634";"155 665 265";"A01";"0";"7";"0";"2";"1";"16";"1";""
"202300008634";"155 665 269";"B01";"0";"1";"0";"2";"7";"2";"5";""
"202300008635";"155 665 263";"A01";"2";"7";"13";"0";"2";"1";"1";""
"202300008636";"155 665 268";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202300008637";"155 665 262";"A01";"2";"50";"0";"1";"1";"1";"3";""
"202300008638";"155 665 259";"A01";"1";"7";"0";"2";"2";"17";"1";""
"202300008638";"155 665 261";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202300008639";"155 665 258";"A01";"2";"33";"0";"2";"1";"1";"0";""
"202300008639";"155 665 260";"B01";"2";"21";"0";"2";"6";"15";"0";""
"202300008640";"155 665 254";"A01";"2";"33";"0";"2";"4";"4";"1";""
"202300008640";"155 665 257";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202300008641";"155 665 255";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202300008642";"155 665 253";"A01";"1";"33";"1";"0";"6";"1";"1";""
"202300008642";"155 665 256";"B01";"1";"7";"0";"0";"6";"0";"1";""
"202300008643";"155 665 251";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202300008644";"155 665 249";"A01";"1";"1";"0";"2";"7";"16";"5";""
"202300008644";"155 665 252";"B01";"1";"7";"0";"2";"1";"16";"0";""
"202300008645";"155 665 250";"A01";"1";"10";"2";"0";"1";"19";"1";""
"202300008646";"155 665 247";"A01";"1";"50";"0";"2";"4";"2";"3";""
"202300008647";"155 665 245";"A01";"2";"33";"0";"2";"3";"13";"1";""
"202300008647";"155 665 248";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202300008648";"155 665 244";"A01";"3";"2";"0";"0";"0";"1";"1";""
"202300008649";"155 665 242";"B01";"1";"7";"0";"2";"1";"1";"0";""
"202300008649";"155 665 246";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202300008650";"155 665 239";"A01";"0";"50";"12";"0";"0";"15";"3";""
"202300008651";"155 665 240";"A01";"2";"10";"0";"2";"2";"17";"1";""
"202300008651";"155 665 243";"B01";"2";"7";"0";"2";"3";"15";"1";""
"202300008652";"155 665 237";"A01";"2";"10";"0";"2";"1";"15";"1";""
"202300008652";"155 665 241";"B01";"1";"7";"0";"2";"2";"23";"1";""
"202300008653";"155 665 235";"A01";"2";"7";"0";"0";"2";"1";"1";""
"202300008654";"155 665 234";"B01";"1";"7";"0";"2";"2";"16";"1";""
"202300008654";"155 665 238";"A01";"1";"31";"0";"2";"1";"18";"1";""
"202300008655";"155 665 232";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202300008655";"155 665 236";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202300008656";"155 665 228";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202300008656";"155 665 231";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202300008657";"155 665 229";"A01";"3";"10";"16";"0";"1";"1";"1";""
"202300008658";"155 665 230";"A01";"2";"10";"0";"1";"2";"16";"1";""
"202300008659";"155 665 226";"B01";"3";"1";"0";"0";"3";"1";"5";""
"202300008659";"155 665 233";"A01";"1";"10";"0";"9";"2";"16";"1";""
"202300008660";"155 665 225";"A01";"3";"7";"0";"9";"2";"0";"1";""
"202300008660";"155 665 227";"B01";"3";"1";"0";"2";"3";"0";"5";""
"202300008661";"155 665 223";"A01";"1";"15";"3";"0";"2";"14";"1";""
"202300008662";"155 665 224";"A01";"1";"10";"11";"0";"1";"26";"1";""
"202300008663";"155 665 222";"A01";"2";"50";"0";"0";"0";"1";"3";""
"202300008664";"155 665 220";"B01";"1";"1";"0";"0";"1";"1";"5";""
"202300008665";"155 665 215";"A01";"2";"7";"0";"2";"6";"3";"1";""
"202300008665";"155 665 219";"B01";"2";"7";"0";"2";"2";"1";"1";""
"202300008666";"155 665 217";"A01";"1";"7";"2";"2";"2";"17";"1";""
"202300008666";"155 665 221";"B01";"1";"7";"0";"2";"6";"2";"1";""
"202300008667";"155 665 214";"A01";"1";"7";"0";"2";"3";"13";"3";""
"202300008667";"155 665 218";"B01";"2";"10";"0";"2";"3";"1";"1";""
"202300008668";"155 665 212";"A01";"2";"7";"15";"0";"1";"1";"1";""
"202300008669";"155 665 211";"A01";"1";"1";"0";"1";"1";"2";"5";""
"202300008670";"155 665 213";"B01";"2";"31";"0";"2";"1";"1";"1";""
"202300008670";"155 665 216";"A01";"1";"7";"0";"2";"6";"15";"1";""
"202300008671";"155 665 210";"A01";"2";"33";"13";"0";"2";"1";"1";""
"202300008672";"155 665 208";"A01";"1";"7";"10";"0";"3";"1";"1";""
"202300008673";"155 665 207";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202300008673";"155 665 209";"B01";"2";"10";"0";"2";"1";"21";"1";""
"202300008674";"155 665 204";"A01";"3";"7";"6";"0";"1";"1";"1";""
"202300008675";"155 665 205";"A01";"1";"7";"12";"0";"7";"0";"1";""
"202300008676";"155 665 203";"A01";"1";"7";"0";"1";"1";"0";"1";""
"202300008677";"155 665 202";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202300008677";"155 665 206";"B01";"2";"7";"0";"2";"3";"5";"1";""
"202300008678";"155 665 201";"A01";"3";"7";"13";"0";"0";"1";"1";""
"202300008679";"155 665 196";"B01";"0";"7";"0";"2";"3";"13";"1";""
"202300008679";"155 665 200";"A01";"0";"7";"0";"0";"5";"1";"1";""
"202300008680";"155 665 193";"A01";"3";"7";"6";"0";"1";"1";"1";""
"202300008681";"155 665 195";"A01";"3";"10";"0";"2";"4";"2";"1";""
"202300008681";"155 665 198";"B01";"3";"33";"0";"2";"1";"2";"1";""
"202300008682";"155 665 191";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202300008682";"155 665 197";"A01";"1";"3";"0";"2";"2";"1";"1";""
"202300008683";"155 665 190";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202300008683";"155 665 194";"A01";"1";"33";"0";"2";"5";"1";"1";""
"202300008684";"155 665 189";"A01";"2";"1";"0";"0";"1";"15";"5";""
"202300008684";"155 665 192";"B01";"1";"7";"0";"0";"7";"1";"1";""
"202300008685";"155 665 186";"A01";"1";"7";"0";"1";"2";"0";"1";""
"202300008686";"155 665 184";"A01";"2";"7";"13";"0";"2";"0";"1";""
"202300008687";"155 665 183";"A01";"2";"21";"0";"0";"8";"1";"1";""
"202300008688";"155 665 182";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202300008688";"155 665 188";"B01";"1";"2";"3";"2";"7";"1";"1";""
"202300008689";"155 665 181";"A01";"3";"7";"0";"2";"2";"0";"1";""
"202300008689";"155 665 187";"B01";"3";"7";"0";"0";"6";"1";"1";""
"202300008690";"155 665 179";"A01";"1";"7";"16";"0";"0";"13";"1";""
"202300008691";"155 665 176";"A01";"3";"7";"0";"2";"3";"13";"1";""
"202300008691";"155 665 178";"B01";"3";"14";"0";"2";"6";"2";"1";""
"202300008692";"155 665 175";"A01";"2";"31";"13";"0";"1";"2";"1";""
"202300008693";"155 665 172";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202300008693";"155 665 174";"A01";"1";"10";"0";"2";"3";"4";"1";""
"202300008694";"155 665 171";"A01";"3";"10";"0";"1";"3";"26";"1";""
"202300008695";"155 665 168";"A01";"1";"7";"15";"0";"1";"1";"1";""
"202300008696";"155 665 165";"A01";"1";"7";"2";"0";"1";"14";"1";""
"202300008697";"155 665 166";"A01";"1";"33";"0";"2";"1";"1";"1";""
"202300008697";"155 665 170";"B01";"1";"7";"0";"2";"8";"10";"1";""
"202300008698";"155 665 164";"A01";"1";"32";"0";"2";"1";"1";"0";""
"202300008698";"155 665 169";"B01";"3";"7";"0";"2";"8";"9";"0";""
"202300008699";"155 665 163";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202300008700";"155 665 162";"A01";"3";"7";"0";"2";"1";"13";"1";""
"202300008700";"155 665 167";"B01";"3";"7";"0";"2";"1";"1";"2";""
"202300008701";"155 665 157";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202300008701";"155 665 161";"A01";"1";"10";"0";"2";"3";"15";"1";""
"202300008702";"155 665 155";"A01";"1";"2";"0";"2";"2";"1";"1";""
"202300008702";"155 665 159";"B01";"2";"7";"0";"2";"3";"9";"1";""
"202300008703";"155 665 156";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202300008703";"155 665 160";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202300008704";"155 665 153";"A01";"1";"33";"0";"2";"3";"13";"1";""
"202300008704";"155 665 158";"B01";"2";"10";"0";"2";"3";"1";"1";""
"202300008705";"155 665 151";"A01";"1";"7";"0";"5";"1";"1";"0";""
"202300008705";"155 665 154";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202300008706";"155 665 147";"A01";"1";"2";"0";"2";"1";"13";"1";""
"202300008706";"155 665 150";"B01";"2";"7";"0";"9";"1";"1";"1";""
"202300008707";"155 665 146";"B01";"1";"13";"0";"2";"3";"1";"1";""
"202300008707";"155 665 152";"A01";"2";"33";"0";"2";"2";"1";"1";""
"202300008708";"155 665 143";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202300008708";"155 665 148";"A01";"1";"32";"0";"2";"1";"1";"1";""
"202300008709";"155 665 142";"A01";"1";"7";"0";"2";"1";"19";"1";""
"202300008709";"155 665 145";"B01";"2";"7";"0";"0";"8";"1";"1";""
"202300008710";"155 665 141";"A01";"2";"33";"3";"2";"2";"13";"1";""
"202300008710";"155 665 144";"B01";"1";"7";"0";"0";"2";"1";"1";""
