"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202400003033";"21";"12";"2024";"18:45";"5";"38";"38563";"2";"1";"1";"1";"Avenue de Paviot";"45,35159000";"5,59025000"
"202400003034";"6";"11";"2024";"13:30";"1";"24";"24557";"2";"1";"1";"6";"GRANDOU (AVENUE MICHEL)";"45,18844000";"0,75932000"
"202400003035";"7";"06";"2024";"10:30";"1";"91";"91286";"1";"1";"1";"3";"AUTOROUTE A6";"48,64819000";"2,38635000"
"202400003036";"6";"12";"2024";"07:30";"3";"84";"84095";"1";"1";"1";"2";"Jas de Puyvert";"43,75022600";"5,33262800"
"202400003037";"7";"06";"2024";"08:50";"1";"91";"91589";"1";"1";"1";"2";"AUTOROUTE A6";"48,67662000";"2,34012000"
"202400003038";"9";"02";"2024";"20:45";"5";"72";"72181";"2";"1";"2";"3";"PADERBORN (AV) CONTRE ALLEE";"48,00810000";"0,19957000"
"202400003039";"29";"11";"2024";"23:40";"5";"84";"84087";"1";"1";"1";"3";"FONTANELLE (CHEMIN)";"44,11041000";"4,84927000"
"202400003040";"6";"06";"2024";"18:45";"1";"92";"92036";"1";"1";"1";"2";"A86";"48,93684568";"2,29256988"
"202400003041";"8";"02";"2024";"20:15";"5";"72";"72181";"2";"1";"2";"2";"RUBILLARD AV N° PAIRS 2 A 116";"48,01199000";"0,18473000"
"202400003042";"1";"12";"2024";"16:40";"1";"74";"74281";"2";"1";"1";"1";"EVIAN (AVENUE D')";"46,37500000";"6,48380000"
"202400003043";"23";"11";"2024";"04:00";"5";"38";"38563";"1";"6";"9";"6";"rocade ouest";"45,37871883";"5,57182789"
"202400003044";"6";"06";"2024";"12:30";"1";"78";"78242";"1";"1";"1";"2";"A12 Y";"48,80488900";"2,04999900"
"202400003045";"9";"02";"2024";"12:35";"1";"71";"71306";"2";"1";"1";"6";"ALOUETTES (AVENUE DES)";"46,68035174";"4,36440307"
"202400003046";"19";"11";"2024";"16:00";"1";"75";"75118";"2";"1";"3";"3";"BOULEVARD DE LA CHAPELLE";"48,88453900";"2,36264500"
"202400003047";"9";"02";"2024";"15:35";"1";"71";"71270";"2";"6";"3";"3";"Rond point des médaillers militaires";"46,32380000";"4,82667000"
"202400003048";"7";"06";"2024";"11:05";"1";"93";"93053";"1";"1";"1";"2";"A86";"48,89937884";"2,46926068"
"202400003049";"25";"12";"2024";"06:50";"5";"93";"93007";"2";"3";"2";"2";"Avenue Descartes / Rue Edouard Renault";"48,94994053";"2,46395999"
"202400003050";"8";"02";"2024";"16:55";"1";"71";"71076";"2";"1";"1";"3";"LOUIS JACQUES THENARD (RUE)";"46,81223943";"4,84923767"
"202400003051";"7";"06";"2024";"11:30";"1";"93";"93027";"1";"1";"1";"2";"A86";"48,92521284";"2,39306196"
"202400003052";"15";"12";"2024";"10:04";"1";"93";"93007";"2";"1";"1";"6";"CHARLES FLOQUET (AVENUE)";"48,94003000";"2,44117000"
"202400003053";"7";"06";"2024";"11:30";"1";"93";"93001";"1";"1";"1";"2";"A86";"48,92130550";"2,37563789"
"202400003054";"9";"02";"2024";"19:50";"2";"69";"69276";"1";"6";"2";"2";"Route Départementale 312";"45,67886000";"4,85029000"
"202400003055";"8";"12";"2024";"22:00";"5";"93";"93007";"2";"1";"2";"3";"PASTEUR (AVENUE)";"48,94250417";"2,46718740"
"202400003056";"8";"10";"2024";"18:20";"1";"93";"93007";"2";"1";"2";"6";"DANIEL CASANOVA (CITE)";"48,92120826";"2,47359881"
"202400003057";"7";"06";"2024";"07:10";"1";"93";"93066";"1";"1";"1";"5";"A86";"48,92279921";"2,34859960"
"202400003058";"8";"02";"2024";"14:25";"1";"69";"69029";"2";"1";"1";"3";"Boulevard des Droits de l'Homme";"45,72937000";"4,92919000"
"202400003059";"21";"08";"2024";"13:45";"1";"93";"93007";"2";"3";"1";"3";"Avenue Paul Vaillant Couturier";"48,92670000";"2,47140000"
"202400003060";"9";"02";"2024";"18:15";"3";"67";"67267";"2";"3";"2";"6";"MOLKENBRONN (RUE DU)";"48,56424000";"7,69485000"
"202400003061";"7";"06";"2024";"02:50";"4";"93";"93048";"1";"1";"1";"2";"A3";"48,87018346";"2,43076748"
"202400003062";"19";"07";"2024";"17:30";"1";"93";"93007";"2";"3";"1";"3";"Avenue de la République / Rue Richard Wagner";"48,93554123";"2,46850515"
"202400003063";"18";"07";"2024";"02:10";"5";"93";"93007";"2";"3";"1";"6";"PASTEUR (AVENUE)";"48,93967000";"2,47178000"
"202400003064";"9";"02";"2024";"16:30";"1";"67";"67482";"2";"9";"2";"5";"M35 (BRETELLE ECHANGEUR)";"48,59501400";"7,74195700"
"202400003065";"21";"10";"2024";"07:15";"2";"17";"17224";"1";"2";"1";"3";"RD 939 / RD 121";"45,87809600";" -0,31680600"
"202400003066";"16";"02";"2024";"19:30";"5";"84";"84031";"2";"6";"1";"3";"EISENHOWER AVENUE DWIGHT";"44,03437000";"5,05109000"
"202400003067";"17";"07";"2024";"17:40";"1";"93";"93007";"2";"1";"1";"3";"Avenue de la Division Leclerc";"48,94688000";"2,45945000"
"202400003068";"6";"06";"2024";"09:00";"1";"974";"97411";"2";"1";"1";"7";"MONTHYON (RUE)";" -20,88694000";"55,45744000"
"202400003069";"9";"02";"2024";"14:15";"1";"67";"67482";"2";"8";"1";"3";"VOSGES (AVENUE DES)";"48,58862000";"7,75477000"
"202400003070";"23";"10";"2024";"15:30";"1";"87";"87103";"2";"1";"1";"6";"17 Rue du Collège";"46,00751100";"1,16891200"
"202400003071";"16";"07";"2024";"18:40";"1";"93";"93007";"2";"2";"1";"3";"Avenue du Capitaine Fonck / Avenue Marcel Alizard";"48,94656000";"2,44614000"
"202400003072";"9";"02";"2024";"15:00";"1";"65";"65226";"1";"1";"1";"6";"PAU (ROUTE DE)";"43,23930000";"0,01869000"
"202400003073";"6";"06";"2024";"13:25";"1";"973";"97302";"2";"6";"1";"3";"BADUEL (ROND POINT DE)";"4,93310660";" -52,30926919"
"202400003074";"24";"10";"2024";"07:36";"2";"08";"08491";"1";"1";"5";"6";"RD5";"49,74245100";"4,85748600"
"202400003075";"15";"12";"2024";"18:45";"3";"73";"73010";"1";"1";"1";"6";"Route de Droisette";"45,75658400";"5,95856000"
"202400003076";"9";"02";"2024";"08:10";"1";"64";"64024";"2";"6";"2";"2";"COMPAGNET (GIRATOIRE DE)";"43,46021000";" -1,49625000"
"202400003077";"6";"06";"2024";"08:00";"1";"973";"97302";"2";"3";"1";"3";"ZEPHIR (ROCADE)";"4,93436506";" -52,30881608"
"202400003078";"24";"10";"2024";"07:15";"2";"08";"08361";"1";"4";"1";"3";"D988";"49,85165400";"4,61960100"
"202400003079";"9";"02";"2024";"07:47";"1";"63";"63113";"2";"1";"1";"3";"BUGHES (PLACE DES)";"45,78539000";"3,08589000"
"202400003080";"31";"12";"2024";"04:45";"3";"28";"28398";"1";"1";"2";"2";"Autoroute A11, PK 100+000";"48,23708700";"1,05405400"
"202400003081";"6";"06";"2024";"18:30";"1";"69";"69387";"2";"4";"1";"3";"Rue Domer";"45,74668000";"4,84413000"
"202400003082";"23";"10";"2024";"19:25";"3";"68";"68066";"1";"1";"1";"3";"A35 PK 066+200";"48,07050900";"7,38521600"
"202400003083";"29";"12";"2024";"18:48";"5";"60";"60175";"2";"1";"5";"6";"Square Gerard de Nerval";"49,25088000";"2,47387000"
"202400003084";"2";"02";"2024";"11:45";"1";"59";"59501";"2";"1";"1";"4";"LANOY SUZANNE(RUE)";"50,37759700";"3,25206900"
"202400003085";"6";"06";"2024";"15:10";"1";"69";"69383";"2";"2";"2";"3";"Rue Etienne Richerand";"45,76129000";"4,86651000"
"202400003086";"8";"02";"2024";"21:29";"5";"57";"57672";"2";"1";"1";"6";"AMERIQUE (CHAUSSEE D')";"49,37156000";"6,16456000"
"202400003087";"5";"06";"2024";"17:05";"1";"972";"97209";"1";"1";"1";"2";"AUTOROUTE (A1)";"14,61627000";" -61,04360000"
"202400003088";"22";"10";"2024";"07:35";"1";"987";"98715";"2";"9";"1";"3";"Voie d'insertion aéroport de TAHITI-FAA'A";" -17,56022600";" -149,60805600"
"202400003089";"8";"02";"2024";"10:45";"1";"57";"57306";"2";"1";"2";"6";"TOURNEUR (RUE) ";"49,32851792";"6,06325150"
"202400003090";"6";"06";"2024";"16:45";"1";"971";"97105";"1";"1";"1";"6";"SIDAMBAROM(AVENUE)";"15,99962000";" -61,72380000"
"202400003091";"23";"10";"2024";"06:40";"2";"987";"98714";"1";"1";"1";"7";"Tereva";" -16,47666975";" -151,75861359"
"202400003092";"6";"06";"2024";"08:19";"1";"2A";"2A004";"2";"1";"1";"3";"N/A";"41,93076000";"8,76306000"
"202400003093";"9";"02";"2024";"12:30";"1";"56";"56098";"2";"1";"1";"3";"MITTERAND ( AV. FRANCOIS )";"47,76663000";" -3,33559000"
"202400003094";"6";"06";"2024";"14:30";"1";"95";"95585";"2";"2";"1";"6";"ALBERT CAMUS (BOULEVARD)";"48,97773126";"2,37114519"
"202400003095";"6";"06";"2024";"17:05";"1";"91";"91339";"2";"1";"1";"6";"RUE DES ECOLES";"48,63015000";"2,26756000"
"202400003096";"9";"02";"2024";"19:30";"5";"54";"54395";"2";"1";"2";"6";"Rue de Badonviller";"48,68997000";"6,14331000"
"202400003097";"24";"10";"2024";"13:27";"1";"971";"97117";"1";"3";"1";"3";"Boisvin";"16,29651800";" -61,34954500"
"202400003098";"6";"06";"2024";"08:00";"1";"91";"91477";"2";"3";"1";"1";"COSMONAUTES (AVENUE DES)";"48,71607000";"2,25988000"
"202400003099";"9";"02";"2024";"09:00";"1";"54";"54547";"2";"3";"1";"3";"Avenue du Reclus";"48,66283800";"6,16230600"
"202400003100";"24";"10";"2024";"09:55";"1";"41";"41155";"1";"1";"1";"3";"D103";"47,65991700";"1,54110100"
"202400003101";"8";"02";"2024";"15:00";"1";"54";"54395";"2";"1";"2";"6";"Rue du Faubourg des Trois Maisons";"48,70094000";"6,17761000"
"202400003102";"5";"06";"2024";"18:40";"1";"87";"87085";"2";"3";"1";"3";"GAY-LUSSAC (COURS)";"45,83620000";"1,26395000"
"202400003103";"9";"02";"2024";"10:40";"1";"51";"51454";"2";"1";"1";"6";"RUISSELET (RUE)";"49,24378000";"4,03503000"
"202400003104";"2";"10";"2024";"19:40";"5";"45";"45042";"2";"2";"2";"3";"39 Rue Nationale";"47,81342100";"2,40242200"
"202400003105";"8";"02";"2024";"18:35";"5";"51";"51454";"2";"6";"2";"6";"COURCELLES (RUE DE) DU 223 A FIN ET 102";"49,26450000";"4,01035000"
"202400003106";"22";"10";"2024";"18:35";"2";"77";"77339";"1";"1";"1";"7";"D410";"48,36188600";"2,46593200"
"202400003107";"5";"06";"2024";"10:30";"1";"84";"84007";"2";"1";"1";"4";"TARASCON ( Avenue de)";"43,92115000";"4,80923000"
"202400003108";"9";"02";"2024";"21:01";"5";"49";"49007";"2";"6";"1";"3";"ONZE NOVEMBRE 1918 AVENUE";"47,47056000";" -0,54459000"
"202400003109";"23";"10";"2024";"06:25";"5";"78";"78171";"2";"1";"5";"1";"D983";"48,74442800";"1,66060900"
"202400003110";"6";"06";"2024";"19:00";"1";"83";"83137";"2";"3";"1";"3";"FERRIE (RUE GENERAL)";"43,12831338";"5,89899918"
"202400003111";"23";"10";"2024";"16:05";"1";"30";"30155";"2";"1";"1";"7";"10 Rue du Fort";"43,81950700";"4,47324300"
"202400003112";"6";"06";"2024";"09:10";"1";"83";"83153";"2";"1";"1";"6";"MARIE FLICHE BERGIS (AV)";"43,07606963";"5,90622497"
"202400003113";"8";"02";"2024";"08:30";"1";"49";"49007";"2";"1";"2";"4";"LIBERTE BOULEVARD";"47,44877000";" -0,53535000"
"202400003114";"23";"10";"2024";"21:45";"3";"13";"13094";"1";"1";"1";"1";"D99";"43,78592600";"4,74528900"
"202400003115";"6";"06";"2024";"14:12";"1";"81";"81004";"2";"1";"1";"6";"TEYSSIER (AV DU COLONEL)";"43,92413000";"2,15440000"
"202400003116";"9";"02";"2024";"07:15";"5";"45";"45284";"2";"3";"1";"3";"72 Rue de Charbonnière";"47,91493100";"1,95832700"
"202400003117";"6";"06";"2024";"23:00";"5";"79";"79191";"2";"1";"1";"6";"N/A";"46,33656000";" -0,42186000"
"202400003118";"5";"06";"2024";"16:40";"1";"77";"77085";"2";"1";"1";"1";"Rue des Temps Modernes";"48,86219772";"2,75008057"
"202400003119";"24";"10";"2024";"19:00";"5";"25";"25284";"2";"3";"1";"3";"Rue de la Libération";"47,52253300";"6,81899100"
"202400003120";"9";"02";"2024";"19:40";"5";"44";"44109";"2";"3";"2";"3";"13 Rue de la Brasserie";"47,20845000";" -1,57399000"
"202400003121";"6";"06";"2024";"19:45";"2";"72";"72181";"2";"1";"1";"6";"CUGNOT NICOLAS (BD)";"47,99130000";"0,22754000"
"202400003122";"9";"02";"2024";"14:50";"1";"44";"44109";"2";"1";"1";"6";"Route de la Chapelle Sur Erdre";"47,26417000";" -1,57407000"
"202400003123";"24";"10";"2024";"00:58";"3";"21";"21699";"1";"1";"1";"6";"D905";"47,20492300";"5,32938800"
"202400003124";"5";"06";"2024";"08:09";"1";"71";"71270";"2";"6";"1";"1";"RD POINT DES NEUFS CLES";"46,30911000";"4,82039000"
"202400003125";"3";"02";"2024";"16:40";"1";"43";"43046";"2";"1";"1";"7";"Route de l'Observatoire";"45,06009000";"3,89737000"
"202400003126";"6";"06";"2024";"21:10";"1";"69";"69266";"2";"1";"1";"3";"Rue Henri Legay";"45,75796115";"4,91658439"
"202400003127";"23";"10";"2024";"17:36";"1";"52";"52416";"1";"1";"1";"3";"D132a";"48,04359200";"5,48015500"
"202400003128";"6";"06";"2024";"19:20";"1";"69";"69386";"2";"2";"1";"3";"Rue Garibaldi";"45,76856000";"4,85062000"
"202400003129";"6";"06";"2024";"18:00";"1";"69";"69275";"2";"1";"1";"2";"43 Rue Sully";"45,76792053";"4,97515810"
"202400003130";"9";"02";"2024";"22:05";"5";"37";"37261";"2";"3";"1";"3";"WAGNER (BOULEVARD RICHARD)";"47,37416000";"0,69866000"
"202400003131";"24";"10";"2024";"10:10";"1";"68";"68072";"1";"3";"1";"1";"D201";"47,70071100";"7,42283600"
"202400003132";"6";"06";"2024";"09:30";"1";"69";"69256";"2";"4";"1";"6";"Avenue du 8 Mai 1945";"45,78784125";"4,91436534"
"202400003133";"6";"06";"2024";"08:25";"1";"69";"69259";"2";"1";"1";"6";"Avenue Marcel Paul";"45,69967000";"4,88191000"
"202400003134";"18";"10";"2024";"08:45";"1";"57";"57433";"2";"6";"1";"6";"D112F";"49,20834607";"6,14985860"
"202400003135";"6";"06";"2024";"03:25";"5";"68";"68224";"2";"1";"1";"7";"Rue Jules Verne";"47,72989900";"7,29903100"
"202400003136";"9";"02";"2024";"13:30";"1";"35";"35278";"1";"1";"2";"4";"RD 137";"48,17986000";" -1,71923400"
"202400003137";"6";"06";"2024";"21:55";"5";"67";"67482";"2";"4";"1";"3";"JEAN MERMOZ (RUE)";"48,54624000";"7,77159000"
"202400003138";"24";"10";"2024";"18:00";"1";"42";"42037";"1";"1";"1";"5";"D8";"45,66185200";"4,04519000"
"202400003139";"7";"02";"2024";"18:35";"2";"34";"34301";"2";"1";"1";"3";"BLANC CAMILLE (BOULEVARD)";"43,41014000";"3,67614000"
"202400003140";"6";"06";"2024";"16:25";"1";"64";"64269";"2";"6";"1";"3";"TARBES DE";"43,29925000";" -0,30719000"
"202400003141";"24";"10";"2024";"07:45";"2";"17";"17146";"1";"1";"1";"1";"N/A";"45,90887600";" -0,97500400"
"202400003142";"6";"06";"2024";"16:50";"1";"64";"64348";"2";"1";"1";"3";"SALIE";"43,33698000";" -0,39109000"
"202400003143";"9";"02";"2024";"21:45";"5";"34";"34172";"2";"1";"1";"2";"RIMBAUD (RUE PAUL)";"43,61869000";"3,84630000"
"202400003144";"6";"06";"2024";"08:50";"1";"64";"64284";"2";"3";"1";"3";"GUINDALOS DE";"43,28050000";" -0,38305000"
"202400003145";"20";"09";"2024";"18:50";"1";"33";"33382";"2";"1";"1";"3";"N/A";"45,13381400";" -0,48660600"
"202400003146";"5";"06";"2024";"08:10";"1";"64";"64445";"2";"1";"1";"2";"CONDORCET";"43,31640000";" -0,36146000"
"202400003147";"9";"02";"2024";"14:24";"1";"34";"34172";"2";"1";"1";"3";"ITALIE (PLACE D')";"43,64201000";"3,81857000"
"202400003148";"6";"06";"2024";"18:15";"1";"64";"64024";"2";"1";"1";"3";"rond point de bahinos";"43,49418200";" -1,51869727"
"202400003149";"23";"10";"2024";"17:45";"1";"49";"49301";"1";"1";"7";"3";"La Petite Gaudinière (Tillières)";"47,13310800";" -1,18987100"
"202400003150";"6";"06";"2024";"15:00";"1";"64";"64024";"2";"1";"1";"2";"BAB (BOULEVARD DU)";"43,49644000";" -1,51156000"
"202400003151";"23";"10";"2024";"15:05";"1";"44";"44172";"2";"1";"1";"6";"34 Rue du Président Coty";"47,24900600";" -1,48811100"
"202400003152";"9";"02";"2024";"21:30";"5";"33";"33063";"2";"2";"1";"3";"N/A";"44,83855000";" -0,60459000"
"202400003153";"6";"06";"2024";"09:35";"1";"64";"64024";"2";"1";"1";"2";"ADOUR (AVENUE DE L')";"43,52112000";" -1,50170000"
"202400003154";"9";"02";"2024";"20:00";"5";"31";"31555";"1";"1";"1";"3";"VA007553 A61";"43,63774000";"1,47702000"
"202400003155";"22";"10";"2024";"10:20";"1";"35";"35015";"1";"1";"5";"1";"RD 178";"48,17176700";" -1,18598700"
"202400003156";"6";"06";"2024";"08:20";"1";"64";"64102";"2";"1";"1";"3";"MOLINIE (AVENUE JEAN)";"43,49264000";" -1,48327000"
"202400003157";"3";"02";"2024";"19:35";"3";"30";"30028";"2";"9";"1";"7";"N/A";"44,15692000";"4,61499000"
"202400003158";"5";"06";"2024";"18:07";"1";"64";"64102";"2";"3";"1";"3";"NAVARRE (AVENUE HENRI DE)";"43,50156000";" -1,44585000"
"202400003159";"24";"10";"2024";"18:10";"1";"02";"02443";"1";"1";"1";"6";"N/A";"49,04404300";"3,26552500"
"202400003160";"5";"06";"2024";"11:20";"1";"64";"64102";"2";"9";"1";"3";"FAIENCERIE(Rond Point de la)";"43,49374000";" -1,49147000"
"202400003161";"22";"10";"2024";"17:55";"2";"59";"59139";"2";"6";"1";"1";"Rue Stephenson";"50,12681700";"3,41810000"
"202400003162";"8";"02";"2024";"12:23";"1";"29";"29019";"1";"4";"2";"5";"chemin du Grand Kervao";"48,42308814";" -4,51076368"
"202400003163";"5";"06";"2024";"09:20";"1";"64";"64102";"2";"6";"1";"3";"RESPLANDY (AVENUE DU CAPITAINE)";"43,49128579";" -1,46884739"
"202400003164";"7";"02";"2024";"17:10";"1";"29";"29019";"2";"1";"2";"6";"rue Victor Eusen";"48,37960300";" -4,53465000"
"202400003165";"19";"10";"2024";"20:50";"3";"01";"01275";"1";"1";"1";"2";"A42 4.329 A 5.760   LYON/GEN";"45,80942000";"4,93299000"
"202400003166";"5";"06";"2024";"20:15";"1";"62";"62194";"2";"6";"1";"3";"D341";"50,48322496";"2,47414649"
"202400003167";"6";"06";"2024";"11:30";"1";"62";"62193";"2";"6";"1";"6";"Avenue Pierre de Coubertin";"50,95338188";"1,83854127"
"202400003168";"22";"10";"2024";"05:25";"3";"57";"57356";"1";"1";"1";"2";"Autoroute A31";"49,44840227";"6,11968517"
"202400003169";"5";"06";"2024";"17:20";"1";"59";"59512";"2";"3";"1";"3";"Rue Turgot";"50,70326000";"3,17378000"
"202400003170";"23";"10";"2024";"09:00";"1";"78";"78423";"1";"1";"5";"6";"RN12";"48,79432800";"2,04980100"
"202400003171";"9";"02";"2024";"07:50";"1";"27";"27375";"2";"6";"1";"2";"THOREL (PLACE ERNEST)";"49,21547000";"1,16823000"
"202400003172";"6";"06";"2024";"08:50";"1";"59";"59378";"1";"6";"1";"3";"STRATEGIQUE PAVE";"50,68673000";"3,10250000"
"202400003173";"22";"10";"2024";"05:30";"4";"78";"78402";"1";"1";"1";"6";"A13";"48,96388100";"1,77835400"
"202400003174";"8";"02";"2024";"07:55";"2";"27";"27229";"2";"9";"2";"6";"QUATORZE JUILLET (BOULEVARD)";"49,01007000";"1,16745000"
"202400003175";"5";"06";"2024";"06:40";"2";"59";"59009";"1";"1";"1";"6";"Boulevard du Breucq";"50,64855000";"3,14922000"
"202400003176";"5";"06";"2024";"15:40";"1";"59";"59183";"2";"3";"1";"6";"REPUBLIQUE";"51,02864000";"2,35184000"
"202400003177";"9";"02";"2024";"20:05";"5";"25";"25056";"2";"1";"2";"3";"CASSOTTE  RUE DE LA";"47,24599900";"6,02966100"
"202400003178";"22";"10";"2024";"21:45";"3";"93";"93005";"1";"1";"1";"4";"AUTOROUTE A3";"48,96017102";"2,47352704"
"202400003179";"5";"06";"2024";"18:32";"1";"56";"56121";"2";"2";"1";"3";"Cours Louis de Chazelles";"47,75372000";" -3,36234000"
"202400003180";"5";"02";"2024";"16:13";"1";"19";"19275";"2";"3";"1";"1";"CLERMONT (AVENUE) N° PAIRS";"45,56956235";"2,33116347"
"202400003181";"23";"10";"2024";"17:30";"1";"77";"77146";"1";"1";"1";"3";"A4.W";"48,83151000";"2,64542000"
"202400003182";"5";"06";"2024";"16:20";"1";"54";"54025";"2";"1";"1";"2";"Avenue de la Chartreuse";"48,66199000";"6,25330000"
"202400003183";"6";"02";"2024";"16:45";"1";"14";"14327";"2";"3";"1";"3";"9 Rue Abbé Lucas";"49,19522000";" -0,32785000"
"202400003184";"5";"06";"2024";"12:00";"1";"54";"54395";"2";"1";"1";"6";"Avenue Raymond Pinchard";"48,70325100";"6,15540000"
"202400003185";"23";"10";"2024";"11:40";"1";"77";"77169";"1";"1";"1";"2";"RN104";"48,82051241";"2,61575004"
"202400003186";"8";"02";"2024";"15:00";"1";"13";"13213";"2";"1";"1";"3";"CHEMIN DU MERLAN A LA ROSE ";"43,33094000";"5,40720000"
"202400003187";"17";"05";"2024";"16:45";"1";"54";"54273";"2";"1";"3";"1";"Route de Tichemont";"49,16635000";"5,88780000"
"202400003188";"22";"10";"2024";"23:50";"3";"94";"94022";"1";"1";"1";"2";"A86";"48,77678786";"2,41746090"
"202400003189";"9";"02";"2024";"19:29";"5";"13";"13001";"2";"1";"2";"1";"ROI RENE (BD DU)";"43,52455000";"5,45352000"
"202400003190";"5";"06";"2024";"18:25";"1";"51";"51058";"2";"3";"1";"3";"SACY (RUE)";"49,21977000";"3,99286000"
"202400003191";"8";"02";"2024";"19:20";"5";"12";"12202";"2";"1";"1";"7";"GINESTE (AVENUE DE LA)";"44,36256000";"2,56194000"
"202400003192";"5";"06";"2024";"12:50";"1";"51";"51454";"2";"1";"1";"2";"GERUZEZ (RUE)";"49,26386900";"4,01785300"
"202400003193";"8";"02";"2024";"10:03";"1";"10";"10387";"2";"1";"2";"6";"Avenue des Lombards";"48,27802000";"4,06760000"
"202400003194";"22";"10";"2024";"21:00";"3";"77";"77438";"1";"1";"1";"6";"A104";"48,86262798";"2,66812122"
"202400003195";"5";"06";"2024";"11:10";"1";"51";"51454";"2";"2";"1";"3";"ALBERT 1ER (BOULEVARD)";"49,27077000";"4,01110000"
"202400003196";"9";"02";"2024";"18:25";"5";"06";"06069";"2";"1";"2";"3";"Chemin des Capucins";"43,65341000";"6,92859000"
"202400003197";"8";"06";"2024";"22:00";"2";"35";"35253";"1";"2";"1";"6";"N/A";"48,25619800";" -1,41189700"
"202400003198";"5";"06";"2024";"07:27";"1";"49";"49007";"2";"1";"1";"3";"LAC DE MAINE AVENUE";"47,46467000";" -0,59369000"
"202400003199";"8";"02";"2024";"05:00";"3";"02";"02738";"1";"9";"2";"2";"N/A";"49,66396000";"3,26418000"
"202400003200";"6";"06";"2024";"08:15";"1";"47";"47001";"2";"1";"2";"6";"PONT DE PIERRE";"44,19492000";"0,61235000"
"202400003201";"9";"02";"2024";"06:55";"5";"75";"75112";"2";"1";"1";"3";"PORTE DE CHARENTON";"48,83092700";"2,40299100"
"202400003202";"6";"06";"2024";"16:30";"1";"42";"42218";"2";"2";"1";"6";"Rue Maître Simone Levaillant";"45,46370200";"4,38177200"
"202400003203";"9";"02";"2024";"07:05";"5";"75";"75119";"2";"1";"1";"6";"AVENUE DE FLANDRE";"48,89406500";"2,38103100"
"202400003204";"2";"06";"2024";"18:27";"1";"35";"35179";"1";"2";"1";"3";"La Butte";"48,50646300";" -1,88790400"
"202400003205";"8";"02";"2024";"22:05";"5";"75";"75114";"2";"2";"2";"3";"PLACE DENFERT ROCHEREAU";"48,83368800";"2,33193800"
"202400003206";"5";"06";"2024";"08:48";"1";"41";"41018";"2";"9";"1";"6";"BEGON (RUE MICHEL)  N° IMPAIRS";"47,59353000";"1,31041000"
"202400003207";"11";"10";"2024";"17:20";"1";"44";"44162";"2";"1";"1";"2";"N/A";"47,24200000";" -1,62300000"
"202400003208";"8";"02";"2024";"13:36";"1";"75";"75114";"2";"2";"2";"6";"AVENUE DE L OBSERVATOIRE";"48,83956100";"2,33672100"
"202400003209";"3";"06";"2024";"15:37";"1";"40";"40192";"2";"9";"1";"3";"VIGNAU (AV DU)";"43,88435000";" -0,46108000"
"202400003210";"10";"10";"2024";"08:50";"2";"44";"44109";"2";"6";"1";"6";"Boulevard Emile Gabory";"47,19886445";" -1,53268050"
"202400003211";"8";"02";"2024";"22:40";"5";"75";"75113";"2";"2";"2";"3";"RUE DE TOLBIAC";"48,82617300";"2,35729600"
"202400003212";"6";"06";"2024";"18:35";"1";"38";"38053";"2";"1";"1";"3";"SAINT MICHEL (BLD)";"45,58926000";"5,27621000"
"202400003213";"5";"06";"2024";"16:50";"1";"34";"34032";"2";"3";"1";"6";"22 AOUT 1944 (AVENUE DU)";"43,34339000";"3,22335000"
"202400003214";"9";"02";"2024";"15:45";"1";"75";"75111";"2";"3";"1";"3";"BOULEVARD VOLTAIRE";"48,85667200";"2,38200900"
"202400003215";"23";"08";"2024";"20:00";"1";"74";"74298";"2";"3";"1";"3";"LIVRON (ROUTE DU)";"46,18570000";"6,25150000"
"202400003216";"6";"06";"2024";"17:00";"1";"31";"31069";"2";"1";"1";"2";"COSTES (AV DIEUDONNE)";"43,63041948";"1,38028085"
"202400003217";"9";"02";"2024";"09:05";"1";"75";"75101";"2";"2";"8";"3";"RUE DE RIVOLI";"48,85852500";"2,34823100"
"202400003218";"6";"06";"2024";"23:36";"5";"31";"31555";"2";"9";"1";"3";"BD DE STRASBOURG";"43,60698000";"1,44738000"
"202400003219";"6";"06";"2024";"18:00";"1";"29";"29019";"2";"6";"1";"6";"rue de la Villeneuve";"48,40934800";" -4,46564400"
"202400003220";"13";"06";"2024";"09:05";"1";"29";"29019";"2";"2";"1";"6";"boulevard Montaigne";"48,40257000";" -4,48199400"
"202400003221";"12";"04";"2024";"19:40";"1";"69";"69275";"2";"2";"1";"5";"Rue Emile Zola";"45,76383000";"4,94561000"
"202400003222";"5";"06";"2024";"09:45";"1";"28";"28220";"2";"1";"1";"3";"MARCEAU (RUE)";"48,42513000";"1,47997000"
"202400003223";"5";"06";"2024";"12:15";"1";"23";"23096";"2";"3";"1";"6";"PASTEUR (AVENUE)";"46,17096200";"1,87783400"
"202400003224";"22";"10";"2024";"15:10";"1";"974";"97411";"1";"9";"1";"1";"BEDIER (AVENUE JOSEPH)";" -20,89720000";"55,48630000"
"202400003225";"22";"10";"2024";"09:49";"1";"973";"97302";"2";"1";"1";"7";"CABASSOU (ROUTE DE)";"4,91750000";" -52,31295000"
"202400003226";"5";"06";"2024";"17:35";"1";"18";"18033";"1";"1";"1";"2";"N/A";"47,07688000";"2,43986000"
