"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202400017105";"203 948 268";"155 751 652";"A01";"1";"1";"3";"1";"2001";"5";"2";"6";" -1";"0";"0";" -1"
"202400017106";"203 948 262";"155 751 647";"A01";"2";"2";"4";"2";"1948";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017106";"203 948 264";"155 751 647";"A01";"1";"1";"4";"1";"1944";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017106";"203 948 266";"155 751 650";"B01";"1";"1";"1";"1";"1974";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017107";"203 948 263";"155 751 648";"B01";"1";"1";"4";"2";"1988";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400017107";"203 948 265";"155 751 649";"C01";"1";"1";"1";"1";"1983";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017107";"203 948 267";"155 751 651";"A01";"1";"1";"1";"1";"1972";"4";"1";"0";" -1";" -1";" -1";" -1"
"202400017108";"203 948 255";"155 751 643";"A01";"1";"1";"4";"1";"1961";"0";"1";"5";" -1";" -1";" -1";" -1"
"202400017108";"203 948 258";"155 751 645";"B01";"1";"1";"4";"2";"1986";"5";"1";"5";" -1";" -1";" -1";" -1"
"202400017109";"203 948 252";"155 751 640";"A01";"1";"1";"1";"1";"1973";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017109";"203 948 254";"155 751 642";"B01";"1";"1";"3";"2";"1975";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017110";"203 948 251";"155 751 639";"A01";"1";"1";"4";"2";"1993";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017110";"203 948 253";"155 751 641";"B01";"1";"1";"1";"1";"1990";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017111";"203 948 245";"155 751 634";"A01";"1";"1";"4";"1";"1962";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017111";"203 948 246";"155 751 635";"B01";"1";"1";"3";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017112";"203 948 244";"155 751 633";"A01";"1";"1";"4";"1";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400017113";"203 948 242";"155 751 631";"A01";"1";"1";"4";"1";"1992";"9";"8";"0";" -1";" -1";" -1";" -1"
"202400017114";"203 948 241";"155 751 630";"A01";"1";"1";"1";"1";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017114";"203 948 243";"155 751 632";"B01";"1";"1";"4";"1";"2005";"5";"2";" -1";" -1";"0";"0";" -1"
"202400017115";"203 948 238";"155 751 627";"B01";"1";"1";"3";"2";"1955";"5";"2";" -1";" -1";"0";"0";" -1"
"202400017115";"203 948 240";"155 751 628";"A01";"1";"1";"1";"1";"1974";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017116";"203 948 237";"155 751 626";"B01";"1";"1";"4";"1";"1976";"0";"2";"8";" -1";" -1";" -1";" -1"
"202400017116";"203 948 239";"155 751 629";"A01";"1";"1";"1";"1";"1963";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017117";"203 948 233";"155 751 622";"B01";"1";"1";"4";"1";"1974";"0";"2";"0";" -1";" -1";" -1";" -1"
"202400017117";"203 948 235";"155 751 624";"A01";"1";"1";"1";"2";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400017118";"203 948 234";"155 751 623";"A01";"1";"1";"4";"1";"1991";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017118";"203 948 236";"155 751 625";"B01";"1";"1";"4";"1";"1973";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017119";"203 948 230";"155 751 619";"A01";"1";"1";"1";"1";"1987";"3";"1";" -1";" -1";"0";"0";" -1"
"202400017119";"203 948 231";"155 751 620";"B01";"1";"1";"4";"1";"2007";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017120";"203 948 229";"155 751 618";"B01";"1";"1";"1";"1";"1988";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400017120";"203 948 232";"155 751 621";"A01";"1";"1";"4";"1";"1999";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202400017121";"203 948 224";"155 751 615";"B01";"1";"1";"4";"1";"1978";"1";"8";" -1";" -1";" -1";" -1";" -1"
"202400017121";"203 948 227";"155 751 616";"A01";"1";"1";"1";"1";"1993";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202400017122";"203 948 222";"155 751 614";"A01";"3";"2";"1";"1";"2017";"2";"1";" -1";" -1";"0";"0";" -1"
"202400017122";"203 948 223";"155 751 614";"A01";"4";"2";"4";"2";"2014";"2";"1";" -1";" -1";"0";"0";" -1"
"202400017122";"203 948 225";"155 751 614";"A01";"2";"2";"1";"1";"2010";"2";"1";" -1";" -1";"0";"0";" -1"
"202400017122";"203 948 226";"155 751 614";"A01";"1";"1";"4";"2";"1983";"1";"1";"5";" -1";"0";"0";" -1"
"202400017122";"203 948 228";"155 751 617";"B01";"1";"1";"4";"2";"1984";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017123";"203 948 220";"155 751 612";"A01";"1";"1";"1";"2";"1986";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400017123";"203 948 221";"155 751 613";"B01";"1";"1";"4";"1";"1978";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400017124";"203 948 219";"155 751 611";"A01";"1";"1";"3";"1";"1992";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017125";"203 948 215";"155 751 608";"A01";"1";"1";"1";"1";"1988";"0";"8";"0";" -1";"0";"0";" -1"
"202400017125";"203 948 217";"155 751 610";"B01";"1";"1";"4";"1";"1979";"0";"8";"0";" -1";"0";"0";" -1"
"202400017125";"203 948 218";"155 751 610";"B01";"2";"2";"1";"1";"1980";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400017126";"203 948 213";"155 751 607";"B01";"2";"2";"4";"2";"1954";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017126";"203 948 214";"155 751 607";"B01";"1";"1";"1";"1";"1952";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017126";"203 948 216";"155 751 609";"A01";"1";"1";"3";"1";"2005";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017127";"203 948 211";"155 751 606";"A01";"1";"1";"3";"1";"1981";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017128";"203 948 210";"155 751 605";"A01";"1";"1";"1";"1";"1973";"0";"8";"8";" -1";" -1";" -1";" -1"
"202400017128";"203 948 212";"155 751 605";"A01";"10";"3";"4";"2";"2010";"2";"0";" -1";" -1";"2";"3";"3"
"202400017129";"203 948 208";"155 751 603";"A01";"1";"1";"4";"1";"1993";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017129";"203 948 209";"155 751 604";"B01";"1";"1";"1";"1";"1962";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017130";"203 948 206";"155 751 601";"A01";"1";"1";"4";"1";"2006";"0";"2";"6";" -1";" -1";" -1";" -1"
"202400017130";"203 948 207";"155 751 602";"B01";"1";"1";"1";"1";"1965";"9";"1";"8";" -1";" -1";" -1";" -1"
"202400017131";"203 948 202";"155 751 600";"A01";"10";"3";"4";"2";"1997";"3";"0";" -1";" -1";"2";"3";"1"
"202400017131";"203 948 204";"155 751 600";"A01";"2";"2";"3";"2";"1974";"5";"2";"6";" -1";"0";"0";" -1"
"202400017131";"203 948 205";"155 751 600";"A01";"1";"1";"1";"1";"1969";"5";"2";"6";" -1";"0";"0";" -1"
"202400017132";"203 948 201";"155 751 599";"A01";"1";"1";"1";"2";"2005";"3";"1";"0";" -1";"0";"0";" -1"
"202400017132";"203 948 203";"155 751 599";"A01";"10";"3";"4";"2";"2005";"5";"0";" -1";" -1";"2";"3";"1"
"202400017133";"203 948 200";"155 751 598";"A01";"1";"1";"3";"1";"1977";"1";"2";"6";" -1";"0";"0";" -1"
"202400017134";"203 948 198";"155 751 597";"A01";"1";"1";"1";"2";"1964";"5";"1";"8";" -1";"0";"0";" -1"
"202400017134";"203 948 199";"155 751 597";"A01";"10";"3";"4";"1";"1992";"5";"0";" -1";" -1";"3";"3";"1"
"202400017135";"203 948 195";"155 751 594";"A01";"1";"1";"4";"2";"1965";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017135";"203 948 197";"155 751 596";"B01";"1";"1";"1";"1";"1985";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017136";"203 948 194";"155 751 593";"B01";"1";"1";"4";"1";"1986";"1";"2";"0";" -1";"0";"0";" -1"
"202400017136";"203 948 196";"155 751 595";"A01";"1";"1";"1";"1";"1977";"1";"1";"0";" -1";"0";"0";" -1"
"202400017137";"203 948 192";"155 751 591";"A01";"10";"3";"4";"1";"2011";"2";"0";" -1";" -1";"1";"3";"1"
"202400017137";"203 948 193";"155 751 591";"A01";"1";"1";"1";"2";"1968";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017138";"203 948 187";"155 751 589";"A01";"10";"3";"4";"1";"2014";"0";"0";" -1";" -1";"2";"3";"1"
"202400017138";"203 948 188";"155 751 589";"A01";"1";"1";"1";"1";"1983";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017139";"203 948 185";"155 751 587";"A01";"1";"1";"1";"1";"1961";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017139";"203 948 186";"155 751 588";"B01";"1";"1";"4";"1";"1939";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017140";"203 948 182";"155 751 585";"A01";"1";"1";"4";"1";"1998";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400017140";"203 948 183";"155 751 585";"A01";"4";"2";"4";"2";"1998";"0";" -1";"0";" -1";" -1";" -1";" -1"
"202400017140";"203 948 184";"155 751 586";"B01";"1";"1";"1";"1";"1943";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017141";"203 948 177";"155 751 582";"A01";"1";"1";"1";"1";"1979";"5";"8";" -1";" -1";"0";"0";" -1"
"202400017141";"203 948 179";"155 751 584";"B01";"2";"2";"4";"2";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017141";"203 948 180";"155 751 584";"B01";"7";"2";"1";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017141";"203 948 181";"155 751 584";"B01";"1";"1";"1";"1";"1979";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017142";"203 948 176";"155 751 581";"A01";"1";"1";"1";"1";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017142";"203 948 178";"155 751 583";"B01";"1";"1";"4";"1";"1979";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400017143";"203 948 174";"155 751 580";"A01";"1";"1";"4";"1";"1959";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017144";"203 948 173";"155 751 579";"A01";"10";"3";"3";"2";"1998";"5";"0";" -1";" -1";"4";"3";"1"
"202400017144";"203 948 175";"155 751 579";"A01";"1";"1";"1";"1";"1983";"3";"1";"0";" -1";" -1";" -1";" -1"
"202400017145";"203 948 170";"155 751 577";"A01";"1";"1";"4";"1";"1997";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017145";"203 948 172";"155 751 578";"B01";"1";"1";"4";"1";"1986";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017146";"203 948 169";"155 751 576";"A01";"10";"3";"4";"2";"1966";"2";"0";" -1";" -1";"2";"1";"2"
"202400017146";"203 948 171";"155 751 576";"A01";"1";"1";"1";"2";"1982";"2";"1";"0";" -1";" -1";" -1";" -1"
"202400017147";"203 948 166";"155 751 573";"A01";"1";"1";"1";"2";"1994";"1";"1";" -1";" -1";"0";"0";" -1"
"202400017147";"203 948 168";"155 751 575";"B01";"1";"1";"4";"1";"2007";"2";"6";"2";" -1";"0";"0";" -1"
"202400017148";"203 948 164";"155 751 572";"A01";"1";"1";"1";"1";"1965";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017148";"203 948 165";"155 751 574";"B01";"3";"2";"4";"2";"2023";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400017148";"203 948 167";"155 751 574";"B01";"1";"1";"1";"1";"1991";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017149";"203 948 161";"155 751 570";"A01";"10";"3";"4";"1";"2014";"9";"0";" -1";" -1";"3";"3";"1"
"202400017149";"203 948 162";"155 751 570";"A01";"1";"1";"1";"1";"1990";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017150";"203 948 160";"155 751 569";"B01";"1";"1";"3";"1";"1985";"0";"2";"6";" -1";"0";"0";" -1"
"202400017150";"203 948 163";"155 751 571";"A01";"1";"1";"1";"1";"1990";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017151";"203 948 158";"155 751 568";"A01";"10";"3";"4";"2";"2002";"9";"0";" -1";" -1";"4";"3";"1"
"202400017151";"203 948 159";"155 751 568";"A01";"1";"1";"1";"2";"1973";"3";"1";"8";" -1";" -1";" -1";" -1"
"202400017152";"203 948 155";"155 751 565";"A01";"1";"1";"3";"1";"1949";"3";"2";" -1";" -1";"0";"0";" -1"
"202400017152";"203 948 157";"155 751 567";"B01";"1";"1";"1";"1";"1974";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017153";"203 948 153";"155 751 564";"B01";"1";"1";"1";"2";"1989";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400017153";"203 948 154";"155 751 566";"A01";"2";"2";"1";"1";"1977";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017153";"203 948 156";"155 751 566";"A01";"1";"1";"4";"1";"1982";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017154";"203 948 150";"155 751 561";"B01";"1";"1";"4";"1";"1999";"0";"2";"6";" -1";"0";"0";" -1"
"202400017154";"203 948 152";"155 751 563";"A01";"1";"1";"1";"1";"2004";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017155";"203 948 149";"155 751 560";"B01";"1";"1";"4";"2";"1987";"5";"8";"8";" -1";" -1";" -1";" -1"
"202400017155";"203 948 151";"155 751 562";"A01";"1";"1";"4";"2";"1990";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400017156";"203 948 144";"155 751 555";"A01";"1";"1";"1";"1";"1974";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202400017156";"203 948 145";"155 751 556";"B01";"1";"1";"4";"1";"2006";"1";"2";"6";" -1";" -1";" -1";" -1"
"202400017157";"203 948 146";"155 751 557";"A01";"1";"1";"3";"1";"2008";"0";"2";"6";" -1";"0";"0";" -1"
"202400017157";"203 948 147";"155 751 558";"B01";"1";"1";"1";"1";"1984";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017157";"203 948 148";"155 751 559";"C01";"1";"1";"1";"1";"1964";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017158";"203 948 141";"155 751 554";"Z01";"10";"3";"4";"2";"2007";"5";"0";" -1";" -1";"3";"3";"2"
"202400017158";"203 948 143";"155 751 554";"Z01";"1";"1";"1";"1";"1972";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202400017159";"203 948 138";"155 751 552";"A01";"2";"2";"3";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017159";"203 948 139";"155 751 552";"A01";"1";"1";"3";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017159";"203 948 140";"155 751 553";"B01";"2";"2";"1";"1";"2001";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017159";"203 948 142";"155 751 553";"B01";"1";"1";"1";"1";"1973";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017160";"203 948 136";"155 751 550";"A01";"1";"1";"4";"1";"1956";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400017160";"203 948 137";"155 751 551";"B01";"1";"1";"1";"1";"1972";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202400017161";"203 948 134";"155 751 548";"A01";"1";"1";"1";"2";"1960";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017161";"203 948 135";"155 751 549";"B01";"1";"1";"3";"1";"1946";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017162";"203 948 131";"155 751 545";"A01";"1";"1";"1";"2";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202400017162";"203 948 133";"155 751 547";"B01";"1";"1";"4";"1";"2005";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400017163";"203 948 130";"155 751 544";"A01";"1";"1";"3";"1";"1990";"0";"2";"6";" -1";"0";"0";" -1"
"202400017163";"203 948 132";"155 751 546";"B01";"1";"1";"1";"1";"1971";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017164";"203 948 126";"155 751 541";"B01";"1";"1";"3";"1";"1969";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400017164";"203 948 129";"155 751 543";"A01";"1";"1";"4";"1";"2001";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400017165";"203 948 125";"155 751 540";"B01";"1";"1";"1";"1";"1994";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017165";"203 948 127";"155 751 542";"A01";"2";"2";"3";"1";"2004";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017165";"203 948 128";"155 751 542";"A01";"1";"1";"4";"1";"2004";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017166";"203 948 118";"155 751 537";"B01";"1";"1";"1";"1";"1976";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017166";"203 948 120";"155 751 539";"A01";"2";"2";"1";"1";"2004";"3";"1";" -1";" -1";"0";"0";" -1"
"202400017166";"203 948 122";"155 751 539";"A01";"4";"2";"2";"2";"2004";"3";"8";" -1";" -1";"0";"0";" -1"
"202400017166";"203 948 124";"155 751 539";"A01";"1";"1";"2";"1";"2006";"3";"8";" -1";" -1";"0";"0";" -1"
"202400017167";"203 948 117";"155 751 536";"A01";"1";"1";"1";"1";"2005";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400017167";"203 948 119";"155 751 538";"B01";"2";"2";"4";"2";"1982";"2";"1";" -1";" -1";" -1";" -1";" -1"
"202400017167";"203 948 121";"155 751 538";"B01";"3";"2";"4";"2";"2011";"2";"1";" -1";" -1";" -1";" -1";" -1"
"202400017167";"203 948 123";"155 751 538";"B01";"1";"1";"4";"1";"1986";"2";"1";" -1";" -1";" -1";" -1";" -1"
"202400017168";"203 948 113";"155 751 533";"B01";"1";"1";"1";"1";"2006";"5";"0";" -1";" -1";"0";"0";" -1"
"202400017168";"203 948 115";"155 751 535";"A01";"1";"1";"3";"1";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202400017169";"203 948 114";"155 751 534";"A01";"10";"3";"3";"2";"1954";"0";"0";" -1";" -1";"2";"3";"1"
"202400017169";"203 948 116";"155 751 534";"A01";"1";"1";"1";"1";"1937";"9";"1";"0";" -1";" -1";" -1";" -1"
"202400017170";"203 948 110";"155 751 531";"A01";"1";"1";"3";"1";"1991";"5";"2";"6";" -1";"0";"0";" -1"
"202400017170";"203 948 112";"155 751 532";"B01";"1";"1";"1";"1";"1962";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017171";"203 948 104";"155 751 527";"A01";"2";"2";"4";"2";"1972";"9";"1";" -1";" -1";"0";"0";" -1"
"202400017171";"203 948 106";"155 751 527";"A01";"1";"1";"4";"1";"1968";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017171";"203 948 107";"155 751 528";"B01";"2";"2";"3";"2";"2013";"9";"1";" -1";" -1";"0";"0";" -1"
"202400017171";"203 948 108";"155 751 528";"B01";"1";"1";"3";"1";"1970";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017172";"203 948 105";"155 751 526";"A01";"1";"1";"4";"1";"1997";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017173";"203 948 103";"155 751 525";"A01";"1";"1";"3";"1";"1959";"9";"2";"6";" -1";"0";"0";" -1"
"202400017174";"203 948 101";"155 751 523";"A01";"1";"1";"1";"1";"1978";"3";"1";"0";" -1";" -1";" -1";" -1"
"202400017174";"203 948 102";"155 751 524";"B01";"1";"1";"4";"2";"1999";"1";"8";"0";" -1";" -1";" -1";" -1"
"202400017175";"203 948 095";"155 751 522";"A01";"1";"1";"2";"2";"1948";"9";"8";"0";" -1";" -1";" -1";" -1"
"202400017176";"203 948 096";"155 751 521";"A01";"4";"2";"4";"2";"2008";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017176";"203 948 097";"155 751 521";"A01";"3";"2";"4";"2";"2007";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017176";"203 948 098";"155 751 521";"A01";"5";"2";"4";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017176";"203 948 099";"155 751 521";"A01";"2";"2";"4";"1";"2007";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017176";"203 948 100";"155 751 521";"A01";"1";"1";"4";"1";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017177";"203 948 091";"155 751 519";"A01";"2";"2";"1";"1";"2004";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017177";"203 948 092";"155 751 519";"A01";"3";"2";"4";"2";"2007";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400017177";"203 948 094";"155 751 519";"A01";"1";"1";"4";"2";"2006";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400017178";"203 948 090";"155 751 518";"B01";"1";"1";"1";"1";"1995";"4";"0";" -1";" -1";"0";"0";" -1"
"202400017178";"203 948 093";"155 751 520";"A01";"1";"1";"3";"1";"1996";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017179";"203 948 089";"155 751 517";"A01";"1";"1";"4";"1";"1970";"0";"8";"0";" -1";" -1";" -1";" -1"
"202400017180";"203 948 087";"155 751 515";"B01";"1";"1";"4";"1";"2010";"3";"0";" -1";" -1";"0";"0";" -1"
"202400017180";"203 948 088";"155 751 516";"A01";"1";"1";"1";"1";"1958";"3";"1";" -1";" -1";"0";"0";" -1"
"202400017181";"203 948 084";"155 751 512";"A01";"1";"1";"3";"1";"1974";"5";"2";"6";" -1";"0";"0";" -1"
"202400017182";"203 948 083";"155 751 511";"C01";"1";"1";"1";"1";"1977";"4";"1";"4";" -1";"0";"0";" -1"
"202400017182";"203 948 085";"155 751 513";"A01";"1";"1";"1";"1";"1984";"9";"8";"0";" -1";"0";"0";" -1"
"202400017182";"203 948 086";"155 751 514";"B01";"1";"1";"4";"2";"1972";"9";"1";"8";" -1";" -1";" -1";" -1"
"202400017183";"203 948 080";"155 751 509";"A01";"10";"3";"4";"2";"1986";"0";"0";" -1";" -1";"5";"3";"1"
"202400017183";"203 948 081";"155 751 509";"A01";"1";"1";"1";"1";"2002";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017184";"203 948 078";"155 751 508";"A01";"2";"2";"1";"2";"2021";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017184";"203 948 079";"155 751 508";"A01";"1";"1";"1";"1";"1989";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017184";"203 948 082";"155 751 510";"B01";"1";"1";"4";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017185";"203 948 076";"155 751 506";"A01";"1";"1";"1";"1";"2005";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017185";"203 948 077";"155 751 507";"B01";"1";"1";"4";"2";"2000";"0";"1";"8";" -1";" -1";" -1";" -1"
"202400017186";"203 948 073";"155 751 504";"A01";"2";"2";"1";"1";"1978";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017186";"203 948 074";"155 751 504";"A01";"1";"1";"1";"1";"1968";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017186";"203 948 075";"155 751 505";"B01";"1";"1";"4";"1";"1993";"9";"8";"0";" -1";" -1";" -1";" -1"
"202400017187";"203 948 069";"155 751 502";"B01";"1";"1";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017187";"203 948 070";"155 751 502";"B01";"9";"2";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017187";"203 948 071";"155 751 502";"B01";"2";"2";"4";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017187";"203 948 072";"155 751 503";"A01";"1";"1";"4";"1";"2006";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017188";"203 948 067";"155 751 499";"B01";"1";"1";"3";"1";"2007";"2";"2";" -1";" -1";" -1";" -1";" -1"
"202400017188";"203 948 068";"155 751 501";"A01";"1";"1";"1";"1";"2001";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202400017189";"203 948 065";"155 751 498";"A01";"1";"1";"3";"1";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"202400017189";"203 948 066";"155 751 500";"B01";"1";"1";"1";"1";"1959";"4";"1";" -1";" -1";"0";"0";" -1"
"202400017190";"203 948 061";"155 751 495";"B01";"1";"1";"1";"2";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017190";"203 948 064";"155 751 497";"A01";"1";"1";"4";"1";"1989";"4";"2";"0";" -1";" -1";" -1";" -1"
"202400017191";"203 948 058";"155 751 493";"A01";"1";"1";"1";"1";"1979";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202400017191";"203 948 059";"155 751 494";"B01";"2";"2";"4";"1";"2000";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400017191";"203 948 060";"155 751 494";"B01";"1";"1";"4";"1";"1987";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202400017191";"203 948 062";"155 751 496";"C01";"2";"2";"1";"2";"1993";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202400017191";"203 948 063";"155 751 496";"C01";"1";"1";"4";"1";"1958";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202400017192";"203 948 056";"155 751 491";"A01";"1";"1";"4";"1";"1985";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400017192";"203 948 057";"155 751 492";"B01";"1";"1";"1";"1";"1990";"3";"1";"4";" -1";" -1";" -1";" -1"
"202400017193";"203 948 054";"155 751 490";"A01";"2";"2";"3";"2";"1976";"5";"8";"0";" -1";" -1";" -1";" -1"
"202400017193";"203 948 055";"155 751 490";"A01";"1";"1";"1";"1";"1974";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017194";"203 948 051";"155 751 487";"B01";"1";"1";"3";"1";"1970";"1";"2";"0";" -1";" -1";" -1";" -1"
"202400017194";"203 948 052";"155 751 488";"A01";"1";"1";"1";"1";"1992";"1";"1";"0";" -1";" -1";" -1";" -1"
"202400017195";"203 948 050";"155 751 486";"A01";"1";"1";"1";"1";"1949";"0";"1";" -1";" -1";"0";"0";" -1"
"202400017195";"203 948 053";"155 751 489";"B01";"1";"1";"4";"1";"1979";"0";"2";" -1";" -1";"0";"0";" -1"
"202400017196";"203 948 045";"155 751 483";"A01";"1";"1";"1";"1";"1974";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400017196";"203 948 046";"155 751 484";"B01";"2";"2";"3";"1";"2003";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400017196";"203 948 047";"155 751 484";"B01";"4";"2";"4";"1";"2004";"5";"1";"8";" -1";" -1";" -1";" -1"
"202400017196";"203 948 048";"155 751 484";"B01";"1";"1";"4";"1";"2004";"5";"1";"0";" -1";" -1";" -1";" -1"
"202400017197";"203 948 042";"155 751 481";"A01";"2";"2";"4";"2";"2003";"5";"2";"0";" -1";" -1";" -1";" -1"
"202400017197";"203 948 043";"155 751 481";"A01";"1";"1";"4";"1";"1998";"5";"2";"6";" -1";" -1";" -1";" -1"
"202400017198";"203 948 044";"155 751 482";"A01";"1";"1";"3";"2";"1999";"1";"2";"6";" -1";" -1";" -1";" -1"
