"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202400015437";"155 754 583";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202400015437";"155 754 585";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015438";"155 754 582";"A01";"1";"10";"3";"2";"4";"14";"1";""
"202400015438";"155 754 584";"B01";"1";"7";"0";"2";"1";"1";"2";""
"202400015439";"155 754 581";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202400015440";"155 754 579";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400015440";"155 754 580";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400015441";"155 754 578";"A01";"2";"13";"0";"1";"3";"1";"1";""
"202400015442";"155 754 576";"B01";"2";"31";"0";"2";"2";"2";"1";""
"202400015442";"155 754 577";"A01";"2";"7";"0";"2";"6";"1";"1";""
"202400015443";"155 754 574";"A01";"2";"33";"0";"2";"1";"5";"1";""
"202400015443";"155 754 575";"B01";"1";"7";"0";"2";"7";"15";"1";""
"202400015444";"155 754 572";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400015444";"155 754 573";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400015445";"155 754 570";"A01";"2";"7";"0";"2";"7";"16";"1";""
"202400015445";"155 754 571";"B01";"2";"1";"0";"2";"1";"1";"5";""
"202400015446";"155 754 568";"A01";"1";"38";"0";"2";"3";"15";"1";"1"
"202400015446";"155 754 569";"B01";"1";"80";"0";"2";"7";"1";"3";""
"202400015447";"155 754 566";"A01";"2";"7";"0";"2";"8";"15";"1";""
"202400015447";"155 754 567";"B01";"2";"30";"0";"2";"7";"17";"3";""
"202400015448";"155 754 563";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202400015448";"155 754 565";"B01";"2";"80";"0";"2";"8";"19";"3";""
"202400015449";"155 754 561";"A01";"0";"33";"0";"2";"3";"3";"1";""
"202400015449";"155 754 562";"B01";"0";"7";"0";"2";"7";"14";"1";""
"202400015449";"155 754 564";"C01";"0";"7";"0";"2";"5";"1";"1";""
"202400015450";"155 754 559";"A01";"3";"1";"0";"2";"3";"11";"5";""
"202400015450";"155 754 560";"B01";"3";"7";"0";"9";"2";"1";"1";""
"202400015451";"155 754 558";"A01";"1";"7";"13";"0";"1";"14";"1";""
"202400015452";"155 754 557";"A01";"1";"30";"0";"1";"1";"26";"1";""
"202400015453";"155 754 556";"A01";"0";"7";"0";"1";"7";"1";"1";""
"202400015454";"155 754 554";"A01";"0";"7";"0";"2";"1";"26";"1";""
"202400015454";"155 754 555";"B01";"0";"7";"0";"2";"4";"23";"1";""
"202400015455";"155 754 552";"A01";"3";"7";"0";"0";"0";"0";"1";""
"202400015455";"155 754 553";"B01";"3";"50";"0";"2";"2";"1";"3";""
"202400015456";"155 754 550";"A01";"3";"7";"0";"2";"2";"14";"1";""
"202400015456";"155 754 551";"B01";"3";"32";"0";"2";"3";"1";"1";""
"202400015457";"155 754 548";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400015457";"155 754 549";"B01";"3";"50";"0";"2";"0";"0";"3";""
"202400015458";"155 754 544";"B01";"3";"7";"0";"2";"6";"16";"1";""
"202400015458";"155 754 545";"A01";"3";"15";"0";"2";"2";"1";"1";""
"202400015459";"155 754 542";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400015459";"155 754 543";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015460";"155 754 541";"A01";"3";"7";"0";"1";"1";"26";"1";""
"202400015461";"155 754 540";"Z01";"3";"10";"0";"0";"0";"0";"0";""
"202400015462";"155 754 538";"A01";"2";"7";"0";"2";"1";"0";"1";""
"202400015462";"155 754 539";"B01";"1";"7";"0";"2";"3";"0";"1";""
"202400015463";"155 754 536";"A01";"3";"7";"0";"2";"5";"16";"1";""
"202400015463";"155 754 537";"B01";"3";"50";"0";"2";"1";"0";"3";""
"202400015464";"155 754 535";"A01";"1";"7";"13";"0";"1";"14";"1";""
"202400015465";"155 754 533";"A01";"2";"7";"2";"2";"2";"1";"1";""
"202400015465";"155 754 534";"B01";"2";"1";"0";"2";"4";"1";"5";""
"202400015466";"155 754 531";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400015466";"155 754 532";"B01";"1";"7";"0";"2";"4";"9";"2";""
"202400015467";"155 754 529";"A01";"2";"1";"0";"2";"8";"15";"5";""
"202400015467";"155 754 530";"B01";"2";"33";"0";"2";"1";"1";"1";""
"202400015468";"155 754 527";"B01";"2";"80";"0";"2";"1";"1";"3";""
"202400015468";"155 754 528";"A01";"1";"80";"0";"2";"1";"1";"3";""
"202400015469";"155 754 525";"B01";"1";"2";"0";"2";"1";"17";"3";""
"202400015469";"155 754 526";"A01";"1";"10";"0";"2";"3";"10";"1";""
"202400015470";"155 754 523";"B01";"3";"7";"0";"2";"8";"1";"1";""
"202400015470";"155 754 524";"A01";"3";"31";"0";"2";"1";"1";"1";""
"202400015471";"155 754 520";"C01";"3";"7";"0";"0";"3";"24";"1";""
"202400015471";"155 754 521";"A01";"1";"10";"1";"0";"3";"2";"1";""
"202400015471";"155 754 522";"B01";"3";"7";"1";"0";"3";"24";"1";""
"202400015472";"155 754 519";"A01";"2";"50";"0";"0";"1";"1";"3";""
"202400015473";"155 754 517";"A01";"1";"2";"0";"0";"7";"1";"1";""
"202400015474";"155 754 516";"A01";"2";"17";"2";"2";"1";"2";"1";""
"202400015474";"155 754 518";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202400015475";"155 754 513";"B01";"1";"10";"0";"2";"6";"1";"1";""
"202400015475";"155 754 515";"A01";"1";"32";"0";"2";"1";"3";"1";""
"202400015476";"155 754 512";"A01";"2";"7";"0";"2";"7";"23";"1";""
"202400015476";"155 754 514";"B01";"2";"1";"1";"0";"3";"1";"5";""
"202400015477";"155 754 509";"B01";"1";"7";"4";"2";"6";"2";"1";""
"202400015477";"155 754 511";"A01";"1";"7";"0";"2";"2";"21";"2";""
"202400015478";"155 754 508";"A01";"2";"7";"0";"9";"7";"23";"3";""
"202400015478";"155 754 510";"B01";"2";"80";"0";"2";"8";"13";"3";""
"202400015479";"155 754 507";"A01";"1";"7";"4";"0";"6";"13";"1";""
"202400015480";"155 754 505";"A01";"2";"1";"0";"2";"1";"1";"5";""
"202400015480";"155 754 506";"B01";"2";"10";"0";"2";"8";"15";"0";""
"202400015481";"155 754 503";"A01";"1";"7";"0";"2";"7";"14";"2";""
"202400015481";"155 754 504";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400015482";"155 754 500";"A01";"2";"32";"0";"2";"8";"1";"1";""
"202400015482";"155 754 502";"B01";"2";"1";"0";"2";"7";"13";"5";""
"202400015483";"155 754 499";"A01";"1";"7";"0";"9";"2";"9";"1";""
"202400015483";"155 754 501";"B01";"1";"1";"0";"2";"4";"19";"5";""
"202400015484";"155 754 496";"B01";"1";"7";"0";"2";"1";"1";"2";""
"202400015484";"155 754 498";"A01";"2";"80";"0";"2";"7";"9";"3";""
"202400015485";"155 754 495";"A01";"1";"7";"0";"2";"2";"7";"1";""
"202400015485";"155 754 497";"B01";"1";"7";"0";"0";"8";"1";"3";""
"202400015486";"155 754 491";"Z01";"1";"33";"0";"2";"3";"16";"1";""
"202400015486";"155 754 493";"AB01";"2";"80";"0";"2";"1";"1";"3";""
"202400015487";"155 754 490";"AC01";"0";"7";"0";"2";"0";"0";"1";""
"202400015487";"155 754 492";"A01";"3";"7";"9";"2";"6";"1";"1";""
"202400015487";"155 754 494";"B01";"3";"7";"9";"2";"9";"1";"1";""
"202400015488";"155 754 489";"A01";"2";"7";"0";"1";"2";"16";"2";""
"202400015489";"155 754 488";"A01";"1";"1";"0";"0";"8";"1";"5";""
"202400015490";"155 754 487";"A01";"1";"7";"10";"0";"1";"1";"1";""
"202400015491";"155 754 486";"A01";"1";"10";"0";"1";"8";"15";"1";""
"202400015492";"155 754 484";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015492";"155 754 485";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400015493";"155 754 483";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400015494";"155 754 482";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400015495";"155 754 479";"B01";"2";"7";"0";"2";"1";"23";"1";""
"202400015495";"155 754 480";"C01";"2";"7";"0";"2";"4";"23";"1";""
"202400015495";"155 754 481";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400015496";"155 754 476";"A01";"2";"7";"0";"2";"1";"2";"1";""
"202400015496";"155 754 477";"B01";"2";"7";"0";"2";"4";"15";"1";""
"202400015497";"155 754 475";"A01";"1";"7";"0";"1";"0";"1";"1";""
"202400015498";"155 754 474";"A01";"0";"7";"0";"0";"9";"1";"1";""
"202400015499";"155 754 472";"A01";"1";"7";"0";"2";"7";"17";"1";""
"202400015499";"155 754 473";"B01";"1";"7";"0";"2";"6";"1";"1";""
"202400015500";"155 754 470";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202400015500";"155 754 471";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400015501";"155 754 469";"A01";"3";"37";"0";"1";"7";"1";"1";"1"
"202400015502";"155 754 467";"A01";"0";"7";"0";"9";"1";"16";"1";""
"202400015502";"155 754 468";"B01";"0";"1";"0";"9";"8";"1";"5";""
"202400015503";"155 754 465";"A01";"0";"7";"0";"2";"1";"26";"1";""
"202400015503";"155 754 466";"B01";"1";"7";"0";"2";"4";"0";"0";""
"202400015504";"155 754 464";"A01";"3";"7";"0";"1";"1";"2";"1";""
"202400015505";"155 754 462";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015505";"155 754 463";"A01";"1";"10";"9";"2";"5";"15";"1";""
"202400015506";"155 754 461";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400015507";"155 754 460";"A01";"1";"7";"0";"1";"1";"1";"0";""
"202400015508";"155 754 458";"A01";"3";"7";"0";"2";"6";"9";"1";""
"202400015508";"155 754 459";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400015509";"155 754 456";"B01";"3";"7";"0";"2";"3";"2";"1";""
"202400015509";"155 754 457";"A01";"3";"50";"0";"2";"1";"19";"3";""
"202400015510";"155 754 455";"A01";"2";"30";"9";"9";"0";"26";"0";""
"202400015511";"155 754 452";"A01";"3";"7";"0";"2";"1";"2";"1";""
"202400015511";"155 754 453";"C01";"1";"7";"0";"2";"4";"2";"1";""
"202400015511";"155 754 454";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400015512";"155 754 451";"A01";"0";"7";"14";"0";"1";"1";"1";""
"202400015513";"155 754 450";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400015514";"155 754 448";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400015514";"155 754 449";"A01";"2";"7";"0";"2";"1";"13";"2";""
"202400015515";"155 754 447";"A01";"3";"7";"1";"0";"1";"14";"1";""
"202400015516";"155 754 446";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202400015517";"155 754 444";"A01";"2";"7";"0";"9";"3";"9";"1";""
"202400015517";"155 754 445";"B01";"3";"50";"0";"2";"1";"1";"3";""
"202400015518";"155 754 443";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202400015519";"155 754 440";"A01";"1";"7";"13";"2";"1";"17";"1";""
"202400015519";"155 754 441";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015519";"155 754 442";"C01";"2";"7";"0";"2";"3";"2";"1";""
"202400015520";"155 754 438";"A01";"2";"50";"0";"2";"0";"2";"3";""
"202400015520";"155 754 439";"B01";"2";"1";"0";"2";"4";"1";"5";""
"202400015521";"155 754 436";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202400015521";"155 754 437";"B01";"1";"2";"0";"2";"3";"1";"1";""
"202400015522";"155 754 434";"A01";"2";"37";"0";"2";"1";"2";"3";"2"
"202400015522";"155 754 435";"B01";"2";"7";"7";"0";"4";"2";"1";""
"202400015523";"155 754 432";"A01";"2";"10";"0";"2";"3";"1";"1";""
"202400015523";"155 754 433";"B01";"2";"1";"0";"2";"1";"9";"5";""
"202400015524";"155 754 430";"A01";"3";"10";"0";"2";"8";"9";"1";""
"202400015524";"155 754 431";"B01";"3";"50";"0";"2";"7";"1";"3";""
"202400015525";"155 754 429";"A01";"1";"7";"0";"1";"3";"1";"1";""
"202400015526";"155 754 426";"A01";"1";"7";"0";"2";"1";"2";"1";""
"202400015526";"155 754 427";"B01";"1";"7";"0";"2";"4";"2";"1";""
"202400015526";"155 754 428";"C01";"1";"7";"0";"0";"0";"0";"1";""
"202400015527";"155 754 424";"A01";"1";"7";"0";"2";"1";"13";"1";""
"202400015527";"155 754 425";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015528";"155 754 423";"A01";"3";"7";"0";"1";"1";"15";"0";""
"202400015529";"155 754 422";"A01";"2";"37";"0";"1";"1";"1";"1";"1"
"202400015530";"155 754 421";"A01";"3";"30";"0";"0";"7";"16";"1";""
"202400015531";"155 754 420";"Z01";"1";"7";"0";"1";"3";"20";"1";""
"202400015532";"155 754 419";"A01";"2";"7";"8";"0";"1";"1";"1";""
"202400015533";"155 754 417";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202400015533";"155 754 418";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202400015534";"155 754 415";"A01";"2";"50";"0";"2";"1";"13";"3";""
"202400015534";"155 754 416";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015535";"155 754 414";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202400015536";"155 754 412";"A01";"1";"7";"0";"2";"2";"19";"1";""
"202400015536";"155 754 413";"B01";"1";"32";"0";"2";"1";"1";"1";""
"202400015537";"155 754 410";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202400015537";"155 754 411";"B01";"0";"7";"0";"2";"4";"26";"1";""
"202400015538";"155 754 409";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202400015539";"155 754 407";"A01";"2";"7";"0";"2";"2";"1";"1";""
"202400015539";"155 754 408";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015540";"155 754 406";"A01";"1";"7";"0";"2";"1";"0";"1";""
"202400015541";"155 754 405";"A01";"2";"7";"0";"1";"1";"15";"1";""
"202400015542";"155 754 403";"B01";"1";"50";"0";"2";"8";"1";"3";""
"202400015542";"155 754 404";"A01";"1";"7";"0";"2";"2";"12";"1";""
"202400015543";"155 754 402";"A01";"1";"50";"0";"1";"0";"0";"3";""
"202400015544";"155 754 399";"A01";"1";"7";"0";"1";"2";"16";"1";""
"202400015545";"155 754 397";"B01";"3";"1";"0";"0";"0";"0";"5";""
"202400015545";"155 754 398";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202400015546";"155 754 396";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202400015547";"155 754 394";"A01";"3";"2";"0";"2";"1";"15";"1";""
"202400015547";"155 754 395";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202400015548";"155 754 393";"A01";"1";"43";"0";"1";"1";"2";"1";""
"202400015549";"155 754 392";"A01";"2";"34";"0";"1";"0";"1";"3";""
"202400015550";"155 754 391";"A01";"1";"10";"0";"1";"4";"20";"1";""
"202400015551";"155 754 390";"A01";"3";"3";"0";"1";"8";"2";"3";""
"202400015552";"155 754 389";"A01";"3";"32";"0";"1";"1";"16";"1";""
"202400015553";"155 754 387";"A01";"3";"7";"0";"2";"3";"1";"1";""
"202400015553";"155 754 388";"B01";"3";"32";"0";"2";"5";"1";"1";""
"202400015554";"155 754 386";"A01";"1";"1";"0";"1";"1";"1";"5";""
"202400015555";"155 754 385";"A01";"2";"10";"0";"1";"2";"16";"1";""
"202400015556";"155 754 383";"A01";"1";"50";"0";"2";"1";"13";"3";""
"202400015556";"155 754 384";"B01";"2";"80";"0";"2";"1";"1";"3";""
"202400015557";"155 754 381";"A01";"2";"7";"0";"2";"6";"22";"2";""
"202400015557";"155 754 382";"B01";"2";"31";"0";"2";"7";"17";"3";""
"202400015558";"155 754 379";"A01";"1";"1";"2";"0";"2";"17";"5";""
"202400015558";"155 754 380";"B01";"1";"7";"2";"0";"3";"24";"2";""
"202400015559";"155 754 378";"A01";"1";"37";"0";"1";"3";"7";"2";"1"
"202400015560";"155 754 377";"A01";"1";"50";"0";"0";"0";"1";"3";""
"202400015561";"155 754 376";"A01";"3";"7";"0";"1";"1";"9";"1";""
"202400015562";"155 754 374";"A01";"1";"7";"0";"2";"3";"0";"1";""
"202400015562";"155 754 375";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015563";"155 754 373";"A01";"1";"32";"0";"1";"7";"21";"1";""
"202400015564";"155 754 371";"B01";"1";"33";"4";"2";"1";"1";"1";""
"202400015564";"155 754 372";"A01";"2";"10";"0";"9";"1";"1";"1";""
"202400015565";"155 754 369";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400015565";"155 754 370";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202400015566";"155 754 367";"A01";"2";"7";"0";"2";"4";"2";"1";""
"202400015566";"155 754 368";"B01";"2";"10";"0";"2";"1";"2";"1";""
"202400015567";"155 754 365";"A01";"2";"7";"0";"2";"2";"2";"3";""
"202400015567";"155 754 366";"B01";"2";"7";"0";"2";"3";"2";"3";""
"202400015568";"155 754 364";"A01";"1";"10";"0";"1";"1";"9";"1";""
"202400015569";"155 754 362";"X01";"1";"50";"0";"2";"1";"1";"3";""
"202400015569";"155 754 363";"A01";"1";"10";"0";"2";"7";"20";"1";""
"202400015570";"155 754 361";"A01";"1";"34";"0";"1";"1";"6";"0";""
"202400015571";"155 754 359";"A01";"1";"0";"0";"2";"0";"0";"0";""
"202400015571";"155 754 360";"B01";"1";"33";"0";"2";"3";"2";"1";""
"202400015572";"155 754 357";"A01";"2";"30";"0";"2";"1";"1";"1";""
"202400015572";"155 754 358";"B01";"2";"7";"0";"2";"5";"15";"1";""
"202400015573";"155 754 355";"B01";"0";"50";"1";"0";"1";"1";"3";""
"202400015573";"155 754 356";"A01";"0";"33";"0";"2";"4";"26";"1";""
"202400015574";"155 754 354";"A01";"2";"7";"0";"1";"3";"15";"1";""
"202400015575";"155 754 352";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202400015575";"155 754 353";"B01";"2";"32";"0";"2";"3";"1";"1";""
"202400015576";"155 754 350";"B01";"2";"10";"0";"2";"1";"1";"1";""
"202400015576";"155 754 351";"A01";"2";"10";"0";"2";"3";"13";"1";""
"202400015577";"155 754 348";"A01";"2";"7";"0";"2";"2";"12";"1";""
"202400015577";"155 754 349";"B01";"2";"7";"0";"2";"6";"1";"1";""
"202400015578";"155 754 346";"A01";"1";"7";"0";"2";"3";"4";"1";""
"202400015578";"155 754 347";"B01";"2";"7";"13";"2";"1";"1";"1";""
"202400015579";"155 754 344";"A01";"2";"7";"0";"2";"3";"1";"1";""
"202400015579";"155 754 345";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400015580";"155 754 342";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202400015580";"155 754 343";"B01";"2";"32";"0";"2";"2";"1";"1";""
"202400015581";"155 754 341";"A01";"2";"7";"14";"0";"1";"1";"1";""
"202400015582";"155 754 339";"A01";"1";"7";"0";"2";"3";"9";"1";""
"202400015582";"155 754 340";"B01";"1";"33";"0";"2";"1";"9";"1";""
"202400015583";"155 754 338";"A01";"1";"10";"13";"0";"1";"1";"1";""
"202400015584";"155 754 336";"A01";"2";"7";"0";"9";"2";"1";"1";""
"202400015584";"155 754 337";"B01";"2";"1";"0";"0";"4";"1";"5";""
"202400015585";"155 754 335";"A01";"0";"7";"13";"6";"3";"23";"1";""
"202400015586";"155 754 334";"A01";"1";"7";"0";"0";"3";"1";"1";""
"202400015587";"155 754 331";"C01";"1";"7";"0";"0";"0";"13";"1";""
"202400015587";"155 754 332";"A01";"1";"7";"0";"2";"3";"13";"1";""
"202400015587";"155 754 333";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015588";"155 754 329";"A01";"2";"7";"16";"2";"3";"1";"1";""
"202400015588";"155 754 330";"B01";"1";"7";"0";"2";"2";"17";"1";""
"202400015589";"155 754 327";"A01";"3";"7";"0";"2";"3";"13";"2";""
"202400015589";"155 754 328";"B01";"3";"7";"0";"2";"3";"1";"1";""
"202400015590";"155 754 326";"A01";"2";"7";"10";"0";"1";"26";"1";""
"202400015591";"155 754 325";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400015592";"155 754 322";"B01";"1";"10";"0";"0";"0";"14";"1";""
"202400015592";"155 754 323";"C01";"1";"10";"0";"2";"1";"1";"1";""
"202400015592";"155 754 324";"A01";"2";"7";"0";"2";"1";"13";"1";""
"202400015593";"155 754 321";"A01";"2";"7";"0";"1";"2";"15";"1";""
"202400015594";"155 754 317";"A01";"2";"7";"15";"2";"1";"15";"1";""
"202400015594";"155 754 318";"B01";"1";"7";"6";"0";"1";"1";"1";""
"202400015594";"155 754 319";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202400015594";"155 754 320";"D01";"2";"2";"0";"2";"1";"2";"1";""
"202400015595";"155 754 316";"A01";"1";"7";"0";"1";"2";"1";"1";""
"202400015596";"155 754 315";"A01";"1";"7";"0";"1";"3";"1";"0";""
"202400015597";"155 754 313";"A01";"1";"7";"0";"2";"0";"1";"1";""
"202400015597";"155 754 314";"B01";"1";"7";"0";"2";"0";"1";"1";""
"202400015598";"155 754 311";"B01";"2";"2";"0";"2";"7";"6";"1";""
"202400015598";"155 754 312";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202400015599";"155 754 310";"A01";"1";"7";"6";"0";"7";"1";"1";""
"202400015600";"155 754 308";"B01";"2";"7";"0";"2";"1";"19";"1";""
"202400015600";"155 754 309";"A01";"1";"7";"0";"2";"8";"1";"2";""
"202400015601";"155 754 304";"A01";"1";"7";"3";"0";"1";"0";"1";""
"202400015602";"155 754 303";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202400015603";"155 754 302";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202400015604";"155 754 301";"A01";"0";"7";"0";"1";"1";"1";"1";""
"202400015605";"155 754 299";"B01";"1";"33";"0";"2";"4";"1";"1";""
"202400015605";"155 754 300";"A01";"1";"7";"0";"2";"1";"17";"1";""
"202400015606";"155 754 298";"A01";"1";"7";"14";"0";"1";"1";"1";""
"202400015607";"155 754 296";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400015607";"155 754 297";"A01";"2";"7";"0";"2";"1";"5";"1";""
"202400015608";"155 754 294";"A01";"2";"32";"0";"2";"1";"1";"1";""
"202400015608";"155 754 295";"B01";"2";"7";"0";"0";"6";"1";"1";""
"202400015609";"155 754 293";"A01";"3";"7";"0";"1";"1";"1";"1";""
"202400015610";"155 754 292";"A01";"1";"50";"0";"2";"1";"1";"3";""
"202400015611";"155 754 291";"A01";"1";"7";"0";"9";"1";"1";"1";""
"202400015612";"155 754 289";"A01";"2";"7";"0";"2";"2";"1";"1";""
"202400015612";"155 754 290";"Y01";"3";"60";"0";"2";"8";"19";"5";""
"202400015613";"155 754 288";"A01";"2";"7";"13";"0";"3";"1";"2";""
"202400015614";"155 754 285";"A01";"1";"7";"7";"2";"2";"19";"1";""
"202400015614";"155 754 286";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015614";"155 754 287";"C01";"1";"7";"0";"0";"8";"1";"1";""
"202400015615";"155 754 281";"C01";"1";"15";"0";"0";"6";"23";"1";""
"202400015615";"155 754 283";"A01";"1";"15";"1";"0";"7";"26";"1";""
"202400015615";"155 754 284";"B01";"1";"7";"1";"0";"1";"21";"1";""
"202400015616";"155 754 282";"A01";"3";"33";"0";"0";"0";"1";"1";""
"202400015617";"155 754 278";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202400015617";"155 754 280";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202400015618";"155 754 276";"A01";"2";"7";"0";"2";"2";"1";"1";""
"202400015618";"155 754 277";"B01";"2";"7";"4";"2";"9";"11";"1";""
"202400015619";"155 754 275";"A01";"3";"10";"16";"0";"0";"1";"1";""
"202400015620";"155 754 272";"A01";"2";"7";"0";"0";"9";"0";"1";""
"202400015621";"155 754 273";"A01";"1";"32";"0";"2";"8";"1";"1";""
"202400015621";"155 754 274";"B01";"1";"10";"0";"2";"2";"14";"1";""
"202400015622";"155 754 271";"A01";"1";"33";"0";"0";"0";"0";"1";""
"202400015623";"155 754 269";"B01";"1";"38";"0";"2";"3";"1";"1";"1"
"202400015623";"155 754 270";"A01";"1";"10";"3";"2";"2";"17";"1";""
"202400015624";"155 754 268";"A01";"2";"7";"0";"1";"3";"1";"3";""
"202400015625";"155 754 266";"A01";"1";"7";"0";"0";"3";"15";"0";""
"202400015625";"155 754 267";"B01";"1";"2";"0";"0";"1";"17";"1";""
"202400015626";"155 754 263";"B01";"3";"33";"0";"2";"3";"1";"1";""
"202400015626";"155 754 265";"A01";"3";"7";"0";"2";"6";"9";"1";""
"202400015627";"155 754 260";"A01";"2";"7";"0";"0";"1";"13";"1";""
"202400015628";"155 754 259";"A01";"1";"7";"4";"2";"9";"17";"1";""
"202400015628";"155 754 261";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202400015628";"155 754 262";"C01";"1";"7";"0";"2";"1";"17";"1";""
"202400015628";"155 754 264";"D01";"1";"7";"0";"0";"8";"1";"1";""
"202400015629";"155 754 258";"A01";"2";"7";"0";"1";"2";"1";"1";""
"202400015630";"155 754 249";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202400015630";"155 754 250";"F01";"2";"7";"0";"2";"1";"1";"1";""
"202400015630";"155 754 252";"G01";"2";"15";"0";"0";"6";"1";"1";""
"202400015630";"155 754 253";"C01";"2";"7";"1";"0";"5";"1";"1";""
"202400015630";"155 754 255";"D01";"2";"7";"0";"2";"3";"1";"1";""
"202400015630";"155 754 256";"A01";"2";"7";"4";"0";"2";"1";"1";""
"202400015630";"155 754 257";"E01";"2";"10";"4";"0";"1";"1";"1";""
"202400015631";"155 754 248";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202400015631";"155 754 251";"A01";"2";"7";"0";"2";"2";"9";"1";""
"202400015631";"155 754 254";"C01";"1";"7";"0";"0";"3";"23";"1";""
"202400015632";"155 754 245";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202400015632";"155 754 246";"B01";"1";"33";"0";"2";"0";"17";"1";""
"202400015633";"155 754 244";"A01";"2";"15";"13";"0";"4";"1";"1";""
"202400015633";"155 754 247";"B01";"2";"15";"14";"0";"1";"1";"1";""
"202400015634";"155 754 239";"C01";"1";"10";"14";"1";"2";"21";"1";""
"202400015634";"155 754 241";"B01";"1";"17";"0";"0";"4";"23";"1";""
"202400015634";"155 754 243";"A01";"1";"15";"4";"0";"2";"14";"1";""
"202400015635";"155 754 236";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202400015635";"155 754 238";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202400015635";"155 754 240";"C01";"1";"7";"0";"2";"1";"1";"1";""
"202400015635";"155 754 242";"D01";"1";"7";"0";"0";"4";"1";"1";""
"202400015636";"155 754 235";"B01";"1";"7";"0";"0";"0";"11";"0";""
"202400015636";"155 754 237";"A01";"1";"31";"0";"0";"0";"1";"1";""
"202400015637";"155 754 233";"B01";"2";"21";"0";"2";"3";"1";"1";""
"202400015637";"155 754 234";"A01";"1";"33";"0";"2";"1";"13";"1";""
"202400015638";"155 754 232";"A01";"2";"7";"3";"0";"1";"21";"1";""
"202400015639";"155 754 231";"A01";"1";"33";"15";"0";"1";"1";"1";""
"202400015640";"155 754 229";"A01";"2";"7";"0";"2";"4";"2";"1";""
"202400015640";"155 754 230";"B01";"2";"7";"0";"2";"1";"2";"1";""
