"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"201900016672";"138 275 283";"A01";"2";"7";"8";"0";"1";"1";"1";""
"201900016673";"138 275 282";"A01";"2";"7";"17";"0";"1";"2";"1";""
"201900016674";"138 275 281";"A01";"3";"31";"2";"0";"1";"1";"1";""
"201900016675";"138 275 279";"A01";"1";"30";"0";"2";"7";"2";"1";""
"201900016675";"138 275 280";"B01";"1";"7";"0";"2";"3";"10";" -1";""
"201900016676";"138 275 277";"B01";"1";"7";"0";"2";"3";"15";"1";""
"201900016676";"138 275 278";"A01";"1";"2";"0";"2";"1";"17";"1";""
"201900016677";"138 275 276";"A01";"3";"7";"6";"0";"2";"0";"1";""
"201900016678";"138 275 275";"A01";"1";"7";"0";"1";"1";"1";"1";""
"201900016679";"138 275 274";"A01";"2";"31";"0";"1";"1";"1";"0";""
"201900016680";"138 275 273";"A01";"1";"7";"13";"0";"2";"1";"1";""
"201900016681";"138 275 272";"A01";"3";"7";"0";"1";"1";"1";"1";""
"201900016682";"138 275 270";"B01";"2";"7";"0";"0";"4";"2";"1";""
"201900016682";"138 275 271";"A01";"2";"7";"0";"2";"1";"2";"1";""
"201900016683";"138 275 269";"A01";"3";"0";"0";"1";"3";"0";"0";""
"201900016684";"138 275 268";"A01";"1";"33";"13";"0";"2";"1";"1";""
"201900016685";"138 275 267";"A01";"1";"10";"0";"1";"2";"1";"1";""
"201900016686";"138 275 266";"A01";"1";"33";"0";"0";"0";"1";"1";""
"201900016687";"138 275 265";"A01";"1";"7";"0";"1";"1";"1";"1";""
"201900016688";"138 275 264";"A01";"0";"7";"0";"0";"8";"0";"1";""
"201900016689";"138 275 261";"C01";"2";"7";"14";"2";"1";"1";"1";""
"201900016689";"138 275 262";"B01";"2";"33";"14";"2";"4";"23";"1";""
"201900016689";"138 275 263";"A01";"2";"7";"0";"0";"4";"23";"1";""
"201900016690";"138 275 258";"B01";"1";"7";"0";"2";"1";"1";"1";""
"201900016690";"138 275 259";"A01";"2";"7";"0";"2";"1";"13";"1";""
"201900016691";"138 275 255";"A01";"1";"7";"0";"2";"4";"1";"1";""
"201900016691";"138 275 256";"B01";"1";"7";"0";"2";"1";"1";"1";""
"201900016691";"138 275 257";"C01";"1";"7";"0";"2";"1";"1";"1";""
"201900016692";"138 275 253";"B01";"2";"30";"0";"2";"7";"3";"1";""
"201900016692";"138 275 254";"A01";"2";"7";"0";"2";"8";"13";"1";""
"201900016693";"138 275 252";"A01";"2";"7";"0";"5";"9";"1";"1";""
"201900016694";"138 275 250";"A01";"1";"10";"0";"2";"4";"2";"1";""
"201900016694";"138 275 251";"B01";"1";"13";"0";"2";"2";"2";"1";""
"201900016695";"138 275 246";"D01";"1";"10";"0";"2";"1";"1";"1";""
"201900016695";"138 275 247";"C01";"1";"7";"0";"2";"4";"1";"1";""
"201900016695";"138 275 248";"B01";"0";"7";"0";"2";"1";"1";"1";""
"201900016695";"138 275 249";"A01";"1";"13";"0";"0";"4";"1";"1";""
"201900016696";"138 275 245";"A01";"1";"7";"0";"1";"3";"21";"1";""
"201900016697";"138 275 244";"A01";"2";"7";"7";"0";"1";"12";"1";""
"201900016698";"138 275 241";"A01";"2";"7";"0";"2";"1";"2";"1";""
"201900016698";"138 275 242";"B01";"2";"7";"0";"2";"4";"2";"1";""
"201900016698";"138 275 243";"C01";"2";"7";"0";"2";"1";"0";"1";""
"201900016699";"138 275 240";"A01";"2";"7";"0";"0";"9";"0";"1";""
"201900016700";"138 275 239";"A01";"0";"33";"6";"0";"2";"26";"1";""
"201900016701";"138 275 237";"A01";"1";"7";"0";"2";"3";"1";"1";""
"201900016701";"138 275 238";"B01";"1";"7";"0";"2";"5";"12";"1";""
"201900016702";"138 275 234";"A01";"2";"7";"0";"2";"1";"2";"1";""
"201900016702";"138 275 235";"B01";"2";"7";"0";"2";"4";"2";"1";""
"201900016702";"138 275 236";"C01";"2";"7";"0";"2";"4";"2";"1";""
"201900016703";"138 275 231";"C01";"1";"7";"0";"2";"4";"2";"1";""
"201900016703";"138 275 232";"B01";"1";"7";"0";"2";"4";"2";"1";""
"201900016703";"138 275 233";"A01";"1";"7";"0";"2";"1";"2";"1";""
"201900016704";"138 275 230";"A01";"3";"7";"4";"0";"3";"1";"1";""
"201900016705";"138 275 228";"A01";"3";"7";"0";"2";"1";"1";"1";""
"201900016705";"138 275 229";"B01";"3";"30";"0";"2";"7";"1";"1";""
"201900016706";"138 275 227";"A01";"3";"33";"2";"0";"1";"26";"1";""
"201900016707";"138 275 226";"A01";"1";"10";"0";"1";"1";"1";"3";""
"201900016708";"138 275 223";"A01";"2";"14";"0";"2";"2";"21";"1";""
"201900016708";"138 275 224";"B01";"2";"10";"0";"0";"3";"23";"1";""
"201900016709";"138 275 222";"A01";"0";"7";"0";"1";"1";"15";"1";""
"201900016710";"138 275 221";"A01";"2";"7";"0";"1";"1";"1";"1";""
"201900016711";"138 275 219";"B01";"1";"50";"0";"2";"8";"25";"3";""
"201900016711";"138 275 220";"A01";"1";"7";"0";"2";"1";"26";"0";""
"201900016712";"138 275 212";"D01";"2";"7";"0";"2";"1";"2";"0";""
"201900016712";"138 275 213";"C01";"2";"7";"0";"2";"4";"2";"1";""
"201900016712";"138 275 214";"B01";"2";"7";"0";"2";"5";"2";"1";""
"201900016712";"138 275 215";"A01";"2";"7";"0";"2";"4";"1";"1";""
"201900016713";"138 275 210";"A01";"1";"33";"0";"2";"0";"17";"1";""
"201900016713";"138 275 211";"B01";"1";"7";"0";"2";"8";"11";"0";""
"201900016714";"138 275 209";"A01";"3";"32";"0";"0";"8";"13";"1";""
"201900016715";"138 275 208";"A01";"1";"7";"0";"1";"2";"1";"1";""
"201900016716";"138 275 206";"A01";"2";"7";"0";"2";"2";"15";"1";""
"201900016716";"138 275 207";"B01";"2";"32";"0";"2";"1";"1";"1";""
"201900016717";"138 275 205";"A01";"1";"7";"0";"1";"1";"9";"1";""
"201900016718";"138 275 203";"B01";"0";"33";"0";"2";"0";"0";"1";""
"201900016718";"138 275 204";"A01";"1";"7";"0";"2";"1";"1";"1";""
"201900016719";"138 275 202";"A01";"2";"7";"0";"1";"1";"1";"1";""
"201900016720";"138 275 200";"B01";"2";"7";"0";"2";"8";"1";"1";""
"201900016720";"138 275 201";"A01";"1";"7";"0";"2";"1";"1";"1";""
"201900016721";"138 275 198";"A01";"3";"40";"0";"2";"8";"1";"3";""
"201900016721";"138 275 199";"B01";"3";"7";"0";"4";"1";"15";"1";""
"201900016722";"138 275 196";"A01";"3";"7";"0";"2";"3";"15";"1";""
"201900016722";"138 275 197";"B01";"3";"2";"0";"2";"8";"1";"1";""
"201900016723";"138 275 194";"A01";"2";"7";"0";"2";"7";"10";"1";""
"201900016723";"138 275 195";"B01";"1";"2";"0";"2";"1";"1";"1";""
"201900016724";"138 275 192";"B01";"3";"7";"0";"2";"4";"1";"1";""
"201900016724";"138 275 193";"A01";"0";"30";"0";"2";"1";"1";"1";""
"201900016725";"138 275 190";"A01";"1";"1";"0";"2";"8";"15";"5";""
"201900016725";"138 275 191";"B01";"2";"7";"0";"9";"1";"1";"1";""
"201900016726";"138 275 186";"A01";"2";"7";"1";"2";"1";"14";"1";""
"201900016727";"138 275 184";"A01";"0";"7";"0";"2";"1";"1";"1";""
"201900016727";"138 275 185";"B01";"0";"7";"0";"2";"6";"1";"1";""
"201900016728";"138 275 180";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016728";"138 275 181";"A01";"3";"7";"0";"2";"0";"13";"1";""
"201900016729";"138 275 178";"A01";"2";"7";"1";"0";"6";"9";"1";""
"201900016729";"138 275 179";"B01";"2";"32";"1";"0";"1";"1";"1";""
"201900016730";"138 275 177";"A01";"1";"7";"8";"0";"1";"13";"1";""
"201900016731";"138 275 175";"A01";"3";"7";"0";"2";"1";"16";"1";""
"201900016731";"138 275 176";"B01";"3";"7";"0";"2";"5";"16";"1";""
"201900016732";"138 275 171";"B01";"1";"7";"0";"2";"1";"2";"1";""
"201900016732";"138 275 172";"A01";"1";"7";"0";"2";"2";"2";"1";""
"201900016733";"138 275 170";"A01";"1";"10";"1";"1";"2";"1";"1";""
"201900016734";"138 275 169";"A01";"2";"7";"0";"1";"4";"4";"1";""
"201900016735";"138 275 167";"A01";"1";"7";"0";"2";"5";"15";"1";""
"201900016735";"138 275 168";"B01";"2";"32";"0";"2";"1";"1";"1";""
"201900016736";"138 275 165";"Z01";"2";"7";"0";"2";"0";"15";"0";""
"201900016736";"138 275 166";"A01";"1";"32";"0";"2";"8";"16";"1";""
"201900016737";"138 275 163";"B01";"1";"1";"0";"2";"1";"1";"5";""
"201900016737";"138 275 164";"A01";"1";"7";"0";"2";"2";"16";"2";""
"201900016738";"138 275 161";"B01";"2";"2";"0";"2";"0";"1";"1";""
"201900016738";"138 275 162";"A01";"1";"7";"0";"2";"0";"15";"1";""
"201900016739";"138 275 159";"B01";"1";"32";"0";"2";"8";"1";"1";""
"201900016739";"138 275 160";"A01";"1";"7";"0";"2";"5";"13";"1";""
"201900016740";"138 275 157";"A01";"2";"7";"0";"2";"3";"14";"1";""
"201900016740";"138 275 158";"B01";"2";"1";"0";"2";"1";"7";"5";""
"201900016741";"138 275 155";"Z01";"1";"7";"0";"2";"7";"22";"1";""
"201900016741";"138 275 156";"A01";"1";"50";"0";"2";"1";"7";"3";""
"201900016742";"138 275 154";"A01";"1";"50";"0";"0";"0";"25";"3";""
"201900016743";"138 275 152";"B01";"1";"3";"8";"2";"2";"1";"1";""
"201900016743";"138 275 153";"A01";"3";"3";"0";"2";"7";"9";"1";""
"201900016744";"138 275 150";"A01";"2";"7";"0";"2";"2";"1";"1";""
"201900016744";"138 275 151";"B01";"2";"7";"0";"2";"3";"1";"1";""
"201900016745";"138 275 149";"A01";"1";"20";"0";"1";"4";"20";"1";""
"201900016746";"138 275 148";"A01";"1";"7";"0";"1";"2";"26";"1";""
"201900016747";"138 275 146";"A01";"1";"10";"0";"2";"4";"23";"1";""
"201900016747";"138 275 147";"B01";"3";"10";"0";"2";"1";"2";"1";""
"201900016748";"138 275 145";"A01";"3";"7";"0";"1";"2";"16";"0";""
"201900016749";"138 275 144";"A01";"3";"7";"12";"0";"1";"9";"1";""
"201900016750";"138 275 143";"Z01";"2";"7";"0";"1";"0";"1";"0";""
"201900016751";"138 275 142";"A01";"1";"7";"1";"0";"2";"2";"1";""
"201900016752";"138 275 140";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016752";"138 275 141";"A01";"1";"7";"0";"2";"3";"13";"1";""
"201900016753";"138 275 138";"B01";"2";"7";"0";"2";"3";"1";"1";""
"201900016753";"138 275 139";"A01";"2";"7";"0";"2";"8";"9";"1";""
"201900016754";"138 275 136";"B01";"3";"7";"0";"2";"3";"15";"1";""
"201900016754";"138 275 137";"A01";"3";"7";"0";"2";"3";"1";"1";""
"201900016755";"138 275 134";"B01";"2";"33";"0";"2";"1";"19";"1";""
"201900016755";"138 275 135";"A01";"1";"7";"0";"2";"5";"15";"1";""
"201900016756";"138 275 131";"A01";"3";"7";"0";"0";"9";"0";"1";""
"201900016757";"138 275 130";"A01";"1";"7";"4";"0";"2";"1";"1";""
"201900016758";"138 275 128";"A01";"3";"7";"0";"2";"2";"15";"1";""
"201900016758";"138 275 129";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016759";"138 275 125";"A01";"1";"7";"2";"0";"2";"14";"1";""
"201900016760";"138 275 123";"B01";"3";"7";"0";"0";"1";"26";"0";""
"201900016760";"138 275 124";"A01";"3";"7";"0";"0";"4";"26";"1";""
"201900016761";"138 275 121";"B01";"1";"7";"6";"2";"8";"1";"1";""
"201900016761";"138 275 122";"A01";"2";"7";"6";"2";"3";"13";"1";""
"201900016762";"138 275 118";"A01";"3";"7";"0";"1";"1";"9";"1";""
"201900016763";"138 275 116";"B01";"2";"33";"0";"2";"7";"1";"1";""
"201900016763";"138 275 117";"A01";"2";"7";"0";"2";"3";"9";"1";""
"201900016764";"138 275 115";"A01";"3";"7";"6";"0";"7";"1";"1";""
"201900016765";"138 275 113";"B01";"1";"0";"12";"0";"3";"1";"1";""
"201900016765";"138 275 114";"A01";"2";"2";"0";"0";"0";"1";"6";""
"201900016766";"138 275 111";"A01";"0";"32";"0";"2";"0";"2";"1";""
"201900016766";"138 275 112";"B01";"3";"32";"0";"0";"0";"2";"1";""
"201900016767";"138 275 110";"A01";"2";"7";"0";"0";"7";"0";"1";""
"201900016768";"138 275 108";"B01";"1";"7";"0";"0";"3";"1";"0";""
"201900016768";"138 275 109";"A01";"2";"30";"0";"2";"1";"1";"1";""
"201900016769";"138 275 107";"A01";"1";"33";"0";"6";"1";"1";"1";""
"201900016770";"138 275 106";"A01";"2";"7";"4";"0";"2";"1";"1";""
"201900016771";"138 275 102";"A01";"2";"7";"0";"2";"1";"1";"1";""
"201900016771";"138 275 103";"B01";"2";"7";"0";"2";"1";"1";"0";""
"201900016771";"138 275 104";"C01";"2";"7";"0";"2";"1";"1";"1";""
"201900016771";"138 275 105";"D01";"2";"7";"0";"2";"4";"0";"0";""
"201900016772";"138 275 100";"B01";"1";"7";"0";"2";"1";"2";"1";""
"201900016772";"138 275 101";"A01";"1";"7";"0";"2";"4";"2";"1";""
"201900016773";"138 275 099";"A01";"1";"7";"13";"0";"2";"14";"1";""
"201900016774";"138 275 098";"A01";"1";"33";"0";"0";"0";"1";"1";""
"201900016775";"138 275 097";"A01";"2";"7";"13";"0";"3";"13";"1";""
"201900016776";"138 275 095";"B01";"2";"31";"0";"2";"1";"1";"0";""
"201900016776";"138 275 096";"A01";"2";"7";"0";"9";"6";"26";"0";""
"201900016777";"138 275 089";"B01";"3";"7";"0";"2";"1";"2";"1";""
"201900016777";"138 275 090";"A01";"3";"7";"0";"0";"4";"2";"1";""
"201900016777";"138 275 091";"C01";"3";"7";"0";"2";"1";"2";"0";""
"201900016777";"138 275 092";"D01";"3";"13";"0";"2";"1";"2";"1";""
"201900016777";"138 275 093";"E01";"3";"14";"0";"2";"1";"2";"1";""
"201900016777";"138 275 094";"F01";"3";"14";"0";"2";"1";"2";"1";""
"201900016778";"138 275 088";"A01";"1";"7";"3";"0";"2";"1";"1";""
"201900016779";"138 275 087";"A01";"3";"7";"0";"1";"1";"21";"1";""
"201900016780";"138 275 085";"A01";"1";"7";"0";"0";"3";"23";"1";""
"201900016780";"138 275 086";"B01";"2";"2";"14";"0";"1";"26";"1";""
"201900016781";"138 275 083";"A01";"1";"10";"0";"2";"6";"13";"0";""
"201900016781";"138 275 084";"B01";"2";"32";"0";"2";"1";"1";"1";""
"201900016782";"138 275 082";"A01";"1";"7";"7";"0";"3";"1";"1";""
"201900016783";"138 275 080";"B01";"1";"17";"0";"2";"6";"1";"1";""
"201900016783";"138 275 081";"A01";"2";"7";"0";"2";"8";"1";"1";""
"201900016784";"138 275 078";"A01";"1";"7";"0";"0";"4";"2";"1";""
"201900016784";"138 275 079";"B01";"1";"10";"0";"2";"2";"2";"1";""
"201900016785";"138 275 076";"A01";"1";"7";"0";"2";"2";"17";"1";""
"201900016785";"138 275 077";"B01";"1";"15";"0";"2";"3";"1";"1";""
"201900016786";"138 275 074";"B01";"2";"15";"0";"0";"8";"1";"1";""
"201900016786";"138 275 075";"A01";"2";"7";"0";"0";"2";"14";"1";""
"201900016787";"138 275 072";"A01";"3";"7";"0";"2";"1";"13";"1";""
"201900016787";"138 275 073";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016788";"138 275 071";"A01";"2";"10";"3";"0";"0";"0";"1";""
"201900016789";"138 275 070";"A01";"2";"2";"3";"0";"1";"1";"1";""
"201900016790";"138 275 068";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016790";"138 275 069";"A01";"1";"7";"0";"2";"2";"15";"1";""
"201900016791";"138 275 067";"A01";"3";"7";"0";"1";"2";"1";"1";""
"201900016792";"138 275 065";"B01";"1";"7";"0";"2";"1";"0";"1";""
"201900016792";"138 275 066";"A01";"2";"7";"0";"2";"1";"13";"1";""
"201900016793";"138 275 063";"A01";"1";"7";"0";"2";"3";"10";"1";""
"201900016793";"138 275 064";"B01";"1";"2";"0";"2";"8";"17";"1";""
"201900016794";"138 275 061";"B01";"2";"33";"0";"2";"1";"1";"1";""
"201900016794";"138 275 062";"A01";"1";"33";"0";"0";"8";"1";"1";""
"201900016795";"138 275 059";"B01";"0";"7";"0";"0";"5";"23";"1";""
"201900016795";"138 275 060";"A01";"0";"7";"0";"2";"2";"1";"1";""
"201900016796";"138 275 058";"A01";"2";"2";"16";"0";"9";"1";"1";""
"201900016797";"138 275 056";"B01";"1";"7";"1";"0";"3";"1";"1";""
"201900016797";"138 275 057";"A01";"1";"7";"0";"2";"5";"23";"1";""
"201900016798";"138 275 054";"A01";"3";"7";"0";"2";"5";"15";"1";""
"201900016798";"138 275 055";"B01";"3";"33";"0";"2";"1";"1";"1";""
"201900016799";"138 275 051";"A01";"2";"7";"0";"2";"1";"13";"1";""
"201900016799";"138 275 052";"C01";"1";"7";"0";"2";"1";"1";"1";""
"201900016799";"138 275 053";"B01";"1";"7";"0";"2";"1";"1";"1";""
"201900016800";"138 275 049";"B01";"1";"1";"0";"2";"1";"1";"5";""
"201900016800";"138 275 050";"A01";"2";"7";"0";"9";"3";"1";"1";""
"201900016801";"138 275 044";"A01";"3";"7";"0";"2";"2";"19";"6";""
"201900016801";"138 275 045";"B01";"3";"7";"6";"2";"6";"19";"6";""
"201900016802";"138 275 043";"A01";"2";"33";"13";"0";"1";"14";"1";""
"201900016803";"138 275 041";"A01";"0";"7";"0";"2";"1";"1";"1";""
"201900016803";"138 275 042";"B01";"0";"7";"0";"0";"4";"26";"1";""
"201900016804";"138 275 039";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016804";"138 275 040";"A01";"2";"7";"0";"2";"8";"10";"1";""
"201900016805";"138 275 038";"A01";"3";"33";"0";"0";"1";"1";"6";""
"201900016806";"138 275 036";"B01";"1";"33";"0";"2";"1";"1";"1";""
"201900016806";"138 275 037";"A01";"2";"33";"0";"2";"1";"17";"1";""
"201900016807";"138 275 033";"A01";"1";"7";"0";"2";"4";"1";"1";""
"201900016807";"138 275 034";"B01";"1";"7";"0";"2";"4";"2";"1";""
"201900016807";"138 275 035";"Z01";"1";"7";"0";"2";"1";"2";"1";""
"201900016808";"138 275 031";"B01";"1";"7";"0";"2";"1";"2";"1";""
"201900016808";"138 275 032";"A01";"1";"7";"0";"2";"4";"2";"1";""
"201900016809";"138 275 028";"C01";"1";"7";"0";"2";"1";"2";"1";""
"201900016809";"138 275 029";"B01";"1";"7";"0";"2";"4";"2";"1";""
"201900016809";"138 275 030";"A01";"1";"7";"0";"2";"4";"2";"1";""
"201900016810";"138 275 026";"Z01";"1";"7";"4";"0";"1";"26";"1";""
"201900016810";"138 275 027";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016811";"138 275 024";"A01";"2";"7";"0";"2";"6";"2";"1";""
"201900016811";"138 275 025";"B01";"2";"7";"0";"2";"2";"2";"1";""
"201900016812";"138 275 021";"A01";"3";"7";"0";"2";"9";"1";"1";""
"201900016812";"138 275 022";"C01";"3";"7";"0";"2";"1";"2";"1";""
"201900016812";"138 275 023";"B01";"3";"7";"0";"2";"6";"2";"1";""
"201900016813";"138 275 020";"A01";"3";"7";"4";"0";"2";"2";"1";""
"201900016814";"138 275 019";"A01";"1";"7";"4";"0";"1";"14";"1";""
"201900016815";"138 275 017";"B01";"2";"7";"0";"2";"4";"2";"1";""
"201900016815";"138 275 018";"A01";"2";"7";"0";"2";"1";"2";"1";""
"201900016816";"138 275 015";"A01";"2";"34";"0";"2";"1";"3";"1";""
"201900016816";"138 275 016";"B01";"2";"7";"0";"6";"3";"11";"1";""
"201900016817";"138 275 014";"A01";"1";"33";"16";"0";"1";"26";"1";""
"201900016818";"138 275 013";"A01";"1";"7";"14";"0";"3";"1";"1";""
"201900016819";"138 275 009";"A01";"1";"14";"0";"0";"8";"1";"1";""
"201900016820";"138 275 003";"A01";"1";"7";"0";"2";"7";"15";"1";""
"201900016820";"138 275 004";"B01";"2";"7";"0";"2";"1";"1";"1";""
"201900016821";"138 275 001";"A01";"1";"7";"0";"2";"3";"15";"1";""
"201900016821";"138 275 002";"B01";"1";"7";"0";"2";"2";"1";"1";""
"201900016822";"138 274 999";"A01";"1";"7";"0";"2";"3";"11";"1";""
"201900016822";"138 275 000";"B01";"1";"7";"0";"2";"2";"1";"1";""
"201900016823";"138 274 997";"A01";"2";"7";"1";"0";"3";"21";"1";""
"201900016824";"138 274 996";"A01";"1";"7";"0";"1";"3";"1";"1";""
"201900016825";"138 274 995";"Z01";"1";"7";"0";"1";"1";"1";"0";""
"201900016826";"138 274 993";"A01";"3";"7";"0";"2";"3";"9";"0";""
"201900016826";"138 274 994";"B01";"3";"7";"0";"2";"2";"1";"0";""
"201900016827";"138 274 991";"A01";"2";"7";"0";"2";"8";"1";"1";""
"201900016827";"138 274 992";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016828";"138 274 990";"A01";"1";"7";"9";"0";"3";"13";"1";""
"201900016829";"138 274 989";"A01";"3";"7";"0";"1";"1";"20";"1";""
"201900016830";"138 274 988";"A01";"2";"7";"0";"1";"3";"18";"1";""
"201900016831";"138 274 986";"A01";"2";"10";"0";"2";"4";"2";"6";""
"201900016831";"138 274 987";"B01";"2";"10";"0";"2";"1";"2";"1";""
"201900016832";"138 274 984";"A01";"2";"3";"0";"2";"3";"5";"1";""
"201900016832";"138 274 985";"B01";"1";"32";"0";"2";"1";"1";"1";""
"201900016833";"138 274 983";"A01";"1";"7";"0";"1";"1";"13";"0";""
"201900016834";"138 274 981";"A01";"1";"7";"0";"2";"1";"1";"1";""
"201900016834";"138 274 982";"B01";"2";"7";"0";"2";"1";"2";"1";""
"201900016835";"138 274 979";"B01";"3";"30";"0";"2";"1";"1";"1";""
"201900016835";"138 274 980";"A01";"3";"10";"0";"2";"3";"1";"1";""
"201900016836";"138 274 977";"B01";"3";"34";"0";"0";"1";"1";"1";""
"201900016836";"138 274 978";"A01";"3";"7";"0";"2";"2";"10";"1";""
"201900016837";"138 274 975";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016837";"138 274 976";"A01";"1";"7";"0";"2";"1";"13";"1";""
"201900016838";"138 274 973";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016838";"138 274 974";"A01";"3";"7";"0";"2";"2";"19";"1";""
"201900016839";"138 274 970";"Z01";"3";"7";"14";"2";"1";"6";"1";""
"201900016839";"138 274 971";"T01";"3";"7";"0";"0";"0";"1";"1";""
"201900016839";"138 274 972";"B01";"3";"7";"0";"2";"1";"1";"1";""
"201900016840";"138 274 968";"A01";"2";"7";"0";"2";"0";"0";"0";""
"201900016840";"138 274 969";"B01";"1";"7";"0";"2";"3";"1";"1";""
"201900016841";"138 274 966";"A01";"1";"33";"0";"2";"1";"1";"0";""
"201900016841";"138 274 967";"B01";"1";"3";"0";"2";"6";"19";"1";""
"201900016842";"138 274 965";"A01";"2";"7";"0";"1";"1";"2";"1";""
"201900016843";"138 274 964";"A01";"2";"3";"0";"1";"2";"9";"0";""
"201900016844";"138 274 963";"A01";"1";"33";"0";"1";"8";"17";"1";""
"201900016845";"138 274 962";"Z01";"1";"7";"0";"1";"0";"1";"0";""
"201900016846";"138 274 961";"A01";"2";"10";"0";"1";"0";"1";"1";""
"201900016847";"138 274 959";"A01";"2";"7";"0";"2";"2";"1";"1";""
"201900016847";"138 274 960";"B01";"2";"32";"0";"2";"3";"0";"1";""
"201900016848";"138 274 958";"A01";"1";"32";"0";"0";"7";"15";"1";""
"201900016849";"138 274 957";"A01";"1";"7";"0";"1";"2";"15";"1";""
"201900016850";"138 274 955";"A01";"1";"7";"1";"0";"1";"21";"1";""
"201900016850";"138 274 956";"B01";"2";"1";"0";"2";"1";"1";"5";""
"201900016851";"138 274 953";"A01";"1";"7";"0";"2";"5";"22";"1";""
"201900016851";"138 274 954";"B01";"1";"7";"0";"2";"1";"18";"1";""
"201900016852";"138 274 952";"A01";"1";"33";"0";"0";"9";"1";"1";""
"201900016853";"138 274 950";"B01";"2";"7";"0";"2";"4";"2";"1";""
"201900016853";"138 274 951";"A01";"2";"10";"0";"2";"1";"1";"1";""
"201900016854";"138 274 948";"A01";"2";"7";"0";"2";"6";"11";"1";""
"201900016854";"138 274 949";"B01";"2";"33";"0";"2";"2";"3";"1";""
"201900016855";"138 274 947";"A01";"2";"7";"4";"0";"1";"1";"1";""
"201900016856";"138 274 946";"A01";"1";"37";"0";"0";"0";"26";"1";"1"
"201900016857";"138 274 945";"A01";"1";"10";"1";"1";"1";"14";"1";""
"201900016858";"138 274 943";"A01";"1";"30";"0";"2";"1";"1";"1";""
"201900016858";"138 274 944";"B01";"2";"30";"0";"2";"1";"5";"1";""
"201900016859";"138 274 942";"A01";"1";"7";"0";"1";"2";"15";"1";""
"201900016860";"138 274 940";"A01";"2";"7";"0";"2";"5";"15";"1";""
"201900016860";"138 274 941";"B01";"1";"33";"0";"2";"1";"17";"0";""
"201900016861";"138 274 938";"B01";"3";"2";"0";"2";"1";"0";"1";""
"201900016861";"138 274 939";"A01";"3";"7";"0";"2";"8";"26";"1";""
"201900016862";"138 274 927";"A01";"1";"31";"0";"1";"1";"1";"1";""
"201900016863";"138 274 926";"A01";"2";"50";"0";"1";"1";"1";"3";""
"201900016864";"138 274 924";"A01";"3";"7";"0";"2";"1";"16";"0";""
"201900016864";"138 274 925";"B01";"1";"1";"0";"2";"5";"26";"0";""
"201900016865";"138 274 923";"A01";"3";"80";"0";"1";"1";"1";"3";""
"201900016866";"138 274 921";"A01";"3";"7";"0";"2";"1";"1";"1";""
"201900016866";"138 274 922";"B01";"3";"7";"0";"2";"4";"1";"1";""
"201900016867";"138 274 919";"B01";"3";"7";"0";"2";"8";"24";"1";""
"201900016867";"138 274 920";"A01";"1";"7";"1";"0";"2";"1";"1";""
"201900016868";"138 274 918";"A01";"2";"7";"0";"1";"2";"1";"0";""
"201900016869";"138 274 916";"A01";"2";"7";"0";"2";"1";"1";"0";""
"201900016869";"138 274 917";"B01";"2";"2";"0";"2";"4";"1";"0";""
"201900016870";"138 274 914";"B01";"1";"31";"1";"2";"3";"1";"1";""
"201900016870";"138 274 915";"A01";"1";"7";"0";"2";"2";"26";"1";""
"201900016871";"138 274 913";"A01";"2";"7";"0";"1";"1";"15";"2";""
"201900016872";"138 274 912";"A01";"1";"7";"0";"1";"2";"16";"1";""
"201900016873";"138 274 911";"A01";"1";"37";"0";"1";"2";"26";"0";"1"
"201900016874";"138 274 907";"A01";"1";"7";"0";"2";"7";"12";"1";""
"201900016874";"138 274 908";"B01";"1";"7";"0";"2";"1";"15";"1";""
"201900016874";"138 274 909";"C01";"1";"7";"0";"2";"8";"1";"1";""
"201900016874";"138 274 910";"D01";"1";"7";"0";"2";"3";"1";"1";""
"201900016875";"138 274 906";"A01";"3";"10";"6";"0";"2";"14";"1";""
"201900016876";"138 274 904";"B01";"1";"7";"0";"2";"7";"16";"1";""
"201900016876";"138 274 905";"A01";"1";"33";"0";"2";"1";"18";"1";""
"201900016877";"138 274 903";"A01";"1";"7";"0";"1";"1";"26";"1";""
"201900016878";"138 274 902";"A01";"2";"32";"0";"0";"1";"1";"1";""
"201900016879";"138 274 900";"A01";"2";"7";"0";"6";"7";"22";"1";""
"201900016879";"138 274 901";"B01";"2";"1";"0";"6";"1";"26";"5";""
"201900016880";"138 274 898";"A01";"3";"7";"0";"2";"1";"26";"1";""
"201900016880";"138 274 899";"B01";"3";"2";"0";"2";"2";"15";"1";""
"201900016881";"138 274 897";"A01";"2";"7";"0";"1";"1";"26";"1";""
