"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202300003614";"203 842 714";"155 674 191";"B01";"1";"1";"1";"1";"2000";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003615";"203 842 707";"155 674 186";"A01";"2";"2";"1";"1";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003615";"203 842 708";"155 674 186";"A01";"1";"1";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 693";"155 674 181";"B01";"1";"1";"4";"1";"1981";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 694";"155 674 181";"B01";"2";"2";"4";"2";"1981";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 695";"155 674 182";"C01";"2";"2";"3";"2";"1983";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 696";"155 674 182";"C01";"1";"1";"3";"1";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 698";"155 674 182";"C01";"9";"2";"4";"2";"2015";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 699";"155 674 182";"C01";"7";"2";"4";"2";"2012";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 701";"155 674 185";"A01";"7";"2";"4";"1";"2002";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 703";"155 674 185";"A01";"5";"2";"4";"1";"1993";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 704";"155 674 185";"A01";"3";"2";"4";"1";"2003";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 705";"155 674 185";"A01";"2";"2";"4";"1";"1992";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003616";"203 842 706";"155 674 185";"A01";"1";"1";"4";"2";"1996";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003617";"203 842 692";"155 674 180";"A01";"1";"1";"3";"1";"1970";"1";"8";" -1";" -1";"0";"0";" -1"
"202300003618";"203 842 697";"155 674 183";"A01";"1";"1";"1";"2";"2001";"0";"1";"8";" -1";" -1";" -1";" -1"
"202300003618";"203 842 700";"155 674 184";"B01";"1";"1";"4";"2";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003618";"203 842 702";"155 674 184";"B01";"2";"2";"1";"1";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003619";"203 842 688";"155 674 177";"A01";"1";"1";"2";"1";"1955";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003620";"203 842 686";"155 674 175";"A01";"1";"1";"4";"1";"1960";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003621";"203 842 687";"155 674 176";"B01";"1";"1";"1";"1";"1981";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300003621";"203 842 689";"155 674 178";"A01";"1";"1";"4";"2";"2000";"9";"1";"0";" -1";" -1";" -1";" -1"
"202300003622";"203 842 679";"155 674 173";"A01";"1";"1";"3";"1";"1953";"5";"2";"6";" -1";"0";"0";" -1"
"202300003622";"203 842 682";"155 674 174";"B01";"1";"1";"1";"1";"1992";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003622";"203 842 683";"155 674 174";"B01";"9";"2";"1";"2";"1962";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003622";"203 842 684";"155 674 174";"B01";"7";"2";"1";"1";"1960";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003622";"203 842 685";"155 674 174";"B01";"2";"2";"1";"2";"1994";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003623";"203 842 678";"155 674 171";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300003623";"203 842 680";"155 674 172";"A01";"8";"2";"4";"2";"1994";"9";"8";"0";" -1";" -1";" -1";" -1"
"202300003623";"203 842 681";"155 674 172";"A01";"1";"1";"1";"1";"1980";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300003624";"203 842 672";"155 674 170";"A01";"2";"2";"2";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003624";"203 842 673";"155 674 170";"A01";"7";"2";"3";"1";"2005";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003624";"203 842 674";"155 674 170";"A01";"8";"2";"3";"1";"2007";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003624";"203 842 675";"155 674 170";"A01";"8";"2";"4";"1";"2005";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003624";"203 842 676";"155 674 170";"A01";"2";"2";"3";"1";"2004";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003624";"203 842 677";"155 674 170";"A01";"1";"1";"4";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003625";"203 842 669";"155 674 169";"A01";"1";"1";"3";"1";"1978";"5";"2";" -1";" -1";"0";"0";" -1"
"202300003626";"203 842 670";"155 674 168";"A01";"1";"1";"1";"1";"2000";"4";"8";"0";" -1";" -1";" -1";" -1"
"202300003626";"203 842 671";"155 674 168";"A01";"10";"3";"4";"2";"1959";"0";"0";" -1";" -1";"4";"3";"1"
"202300003627";"203 842 664";"155 674 166";"A01";"1";"1";"1";"1";"1975";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003627";"203 842 666";"155 674 167";"B01";"1";"1";"1";"1";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003627";"203 842 668";"155 674 167";"B01";"2";"2";"4";"2";"1976";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003628";"203 842 665";"155 674 165";"A01";"10";"3";"4";"1";"1974";"4";"0";" -1";" -1";"5";"3";"1"
"202300003628";"203 842 667";"155 674 165";"A01";"1";"1";"1";"1";"1941";"5";"1";"0";" -1";" -1";" -1";" -1"
"202300003629";"203 842 657";"155 674 163";"A01";"1";"1";"1";"1";"1978";"4";"1";"0";" -1";" -1";" -1";" -1"
"202300003629";"203 842 659";"155 674 163";"A01";"10";"3";"3";"2";"1934";"3";"0";" -1";" -1";"3";"3";"1"
"202300003630";"203 842 656";"155 674 162";"B01";"1";"1";"1";"1";"1997";"1";"1";" -1";" -1";"0";"0";" -1"
"202300003630";"203 842 658";"155 674 164";"A01";"9";"2";"4";"2";"2019";"5";"3";"1";" -1";"0";"0";" -1"
"202300003630";"203 842 660";"155 674 164";"A01";"2";"2";"4";"2";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003630";"203 842 661";"155 674 164";"A01";"8";"2";"1";"1";"2022";"5";"3";"1";" -1";"0";"0";" -1"
"202300003630";"203 842 662";"155 674 164";"A01";"7";"2";"1";"2";"2020";"5";"3";"1";" -1";"0";"0";" -1"
"202300003630";"203 842 663";"155 674 164";"A01";"1";"1";"1";"1";"1989";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003631";"203 842 651";"155 674 159";"B01";"2";"2";"1";"1";"2006";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300003631";"203 842 652";"155 674 159";"B01";"1";"1";"4";"1";"1974";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300003631";"203 842 655";"155 674 161";"A01";"1";"1";"1";"1";"1951";"0";"8";"0";" -1";" -1";" -1";" -1"
"202300003632";"203 842 650";"155 674 158";"B01";"1";"1";"4";"1";"1975";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003632";"203 842 653";"155 674 160";"A01";"1";"1";"2";"1";"2000";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003632";"203 842 654";"155 674 160";"A01";"2";"2";"2";"2";"1982";"5";"2";" -1";" -1";"0";"0";" -1"
"202300003633";"203 842 647";"155 674 156";"B01";"1";"1";"4";"1";"2000";"0";"8";" -1";" -1";"0";"0";" -1"
"202300003633";"203 842 649";"155 674 157";"A01";"1";"1";"2";"1";"1984";"0";"8";" -1";" -1";"0";"0";" -1"
"202300003634";"203 842 646";"155 674 154";"A01";"1";"1";"4";"1";"1985";"4";"2";"8";" -1";" -1";" -1";" -1"
"202300003634";"203 842 648";"155 674 155";"B01";"1";"1";"1";"1";"1966";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300003635";"203 842 644";"155 674 153";"A01";"2";"2";"3";"1";"1995";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003635";"203 842 645";"155 674 153";"A01";"1";"1";"3";"2";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003636";"203 842 642";"155 674 152";"A01";"1";"1";"2";"1";"1980";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003637";"203 842 639";"155 674 149";"B01";"1";"1";"1";"1";"1972";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003637";"203 842 641";"155 674 151";"A01";"1";"1";"4";"1";"1943";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003638";"203 842 638";"155 674 148";"A01";"1";"1";"4";"1";"1953";"9";"1";" -1";" -1";"0";"0";" -1"
"202300003638";"203 842 640";"155 674 150";"B01";"2";"2";"3";"2";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003638";"203 842 643";"155 674 150";"B01";"1";"1";"4";"2";"1948";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003639";"203 842 635";"155 674 146";"B01";"1";"1";"1";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003639";"203 842 636";"155 674 146";"B01";"2";"2";"1";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003639";"203 842 637";"155 674 147";"A01";"1";"1";"3";"1";"1947";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003640";"203 842 632";"155 674 144";"A01";"2";"2";"3";"2";"1951";"3";"1";" -1";" -1";"0";"0";" -1"
"202300003640";"203 842 633";"155 674 144";"A01";"1";"1";"4";"2";"1969";"3";"1";" -1";" -1";"0";"0";" -1"
"202300003640";"203 842 634";"155 674 145";"B01";"1";"1";"4";"2";"1970";"3";"1";" -1";" -1";"0";"0";" -1"
"202300003641";"203 842 630";"155 674 142";"A01";"1";"1";"1";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003641";"203 842 631";"155 674 143";"B01";"1";"1";"3";"1";"2002";"1";"2";" -1";" -1";"0";"0";" -1"
"202300003642";"203 842 627";"155 674 141";"A01";"2";"2";"1";"2";"1991";"2";"1";"0";" -1";" -1";" -1";" -1"
"202300003642";"203 842 628";"155 674 141";"A01";"1";"1";"1";"1";"1998";"3";"1";"0";" -1";" -1";" -1";" -1"
"202300003642";"203 842 629";"155 674 141";"A01";"10";"3";"4";"2";"1939";"3";"0";" -1";" -1";"3";"3";"1"
"202300003643";"203 842 623";"155 674 137";"A01";"1";"1";"1";"1";"1966";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003643";"203 842 625";"155 674 139";"B01";"1";"1";"3";"1";"1976";"5";"2";"6";" -1";"0";"0";" -1"
"202300003644";"203 842 621";"155 674 136";"A01";"1";"1";"1";"2";"1962";"0";"1";"8";" -1";" -1";" -1";" -1"
"202300003644";"203 842 624";"155 674 138";"B01";"1";"1";"4";"1";"1995";"0";"8";"0";" -1";" -1";" -1";" -1"
"202300003645";"203 842 614";"155 674 131";"A01";"1";"1";"4";"2";"1994";"0";"1";"0";" -1";"0";"0";" -1"
"202300003646";"203 842 615";"155 674 130";"B01";"2";"2";"1";"1";"1958";"5";" -1";" -1";" -1";" -1";" -1";" -1"
"202300003646";"203 842 617";"155 674 130";"B01";"1";"1";"1";"2";"1960";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003646";"203 842 619";"155 674 134";"A01";"1";"1";"3";"2";"2009";"5";"2";" -1";" -1";"0";"0";" -1"
"202300003647";"203 842 616";"155 674 132";"D01";"1";"1";"1";"1";"1975";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003647";"203 842 618";"155 674 133";"A01";"1";"1";"2";"2";"2001";"1";"0";" -1";" -1";"0";"0";" -1"
"202300003647";"203 842 620";"155 674 135";"B01";"1";"1";"4";"1";"1943";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003647";"203 842 622";"155 674 135";"B01";"2";"2";"4";"2";"1948";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003647";"203 842 626";"155 674 140";"C01";"1";"1";"1";"1";"1958";"1";"1";" -1";" -1";"0";"0";" -1"
"202300003648";"203 842 612";"155 674 129";"A01";"1";"1";"3";"1";"2003";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003649";"203 842 610";"155 674 126";"A01";"1";"1";"1";"1";"1961";"0";"1";"0";" -1";"0";"0";" -1"
"202300003649";"203 842 613";"155 674 128";"B01";"1";"1";"4";"1";"1966";"0";"2";"6";" -1";"0";"0";" -1"
"202300003650";"203 842 609";"155 674 125";"A01";"1";"1";"3";"1";"2001";"0";"8";" -1";" -1";"0";"0";" -1"
"202300003651";"203 842 608";"155 674 124";"A01";"1";"1";"1";"1";"1975";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003651";"203 842 611";"155 674 127";"B01";"1";"1";"4";"1";"1987";"1";"0";" -1";" -1";"0";"0";" -1"
"202300003652";"203 842 599";"155 674 120";"C01";"1";"1";"1";"2";"1958";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003652";"203 842 602";"155 674 120";"C01";"4";"2";"1";"2";"2008";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003652";"203 842 605";"155 674 122";"A01";"1";"1";"1";"1";"1973";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003652";"203 842 607";"155 674 123";"B01";"1";"1";"4";"1";"1984";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300003653";"203 842 601";"155 674 121";"A01";"1";"1";"2";"1";"1976";"1";"2";"6";"9";"0";"0";" -1"
"202300003654";"203 842 596";"155 674 119";"A01";"6";"2";"1";"1";"2003";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 597";"155 674 119";"A01";"2";"2";"4";"2";"1973";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 598";"155 674 119";"A01";"4";"2";"1";"1";"2003";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 600";"155 674 119";"A01";"8";"2";"1";"2";"2001";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 603";"155 674 119";"A01";"9";"2";"1";"1";"2000";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 604";"155 674 119";"A01";"7";"2";"1";"1";"2000";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003654";"203 842 606";"155 674 119";"A01";"1";"1";"4";"1";"2000";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003655";"203 842 593";"155 674 117";"B01";"1";"1";"3";"1";"1962";"0";"8";"0";" -1";"4";"3";"1"
"202300003655";"203 842 595";"155 674 118";"A01";"1";"1";"1";"2";"1999";"5";"1";"8";" -1";"4";"3";"1"
"202300003656";"203 842 592";"155 674 116";"A01";"1";"1";"2";"1";"1956";"3";"0";"0";"0";"0";"0";" -1"
"202300003657";"203 842 589";"155 674 115";"A01";"9";"2";"4";"1";"2006";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003657";"203 842 590";"155 674 115";"A01";"7";"2";"4";"1";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003657";"203 842 591";"155 674 115";"A01";"2";"2";"2";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003657";"203 842 594";"155 674 115";"A01";"1";"1";"3";"1";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003658";"203 842 586";"155 674 113";"A01";"2";"2";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003658";"203 842 587";"155 674 113";"A01";"1";"1";"4";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003659";"203 842 585";"155 674 112";"B01";"1";"1";"4";"2";"1990";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300003659";"203 842 588";"155 674 114";"A01";"1";"1";"1";"2";"1937";"3";"1";"0";" -1";" -1";" -1";" -1"
"202300003660";"203 842 581";"155 674 111";"A01";"10";"3";"3";"2";"1985";"1";"0";" -1";" -1";"3";"3";"1"
"202300003660";"203 842 583";"155 674 111";"A01";"1";"1";"1";"2";"1950";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003661";"203 842 578";"155 674 108";"B01";"1";"1";"3";"1";"2006";"4";"2";"8";" -1";" -1";" -1";" -1"
"202300003661";"203 842 580";"155 674 110";"A01";"1";"1";"1";"1";"1975";"5";"1";"8";" -1";" -1";" -1";" -1"
"202300003662";"203 842 577";"155 674 107";"A01";"1";"1";"1";"2";"1993";"3";"1";" -1";" -1";"0";"0";" -1"
"202300003662";"203 842 579";"155 674 109";"B01";"9";"2";"3";"1";"2011";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003662";"203 842 582";"155 674 109";"B01";"3";"2";"3";"1";"2011";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003662";"203 842 584";"155 674 109";"B01";"1";"1";"3";"1";"2011";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003663";"203 842 575";"155 674 106";"A01";"10";"3";"2";"1";"1941";"3";"0";" -1";" -1";"2";"3";"1"
"202300003663";"203 842 576";"155 674 106";"A01";"1";"1";"1";"2";"2004";"1";"1";" -1";" -1";"0";"0";" -1"
"202300003664";"203 842 572";"155 674 103";"A01";"1";"1";"1";"1";"2000";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003664";"203 842 574";"155 674 105";"B01";"1";"1";"4";"1";"2002";"0";"2";"6";" -1";" -1";" -1";" -1"
"202300003665";"203 842 571";"155 674 102";"A01";"1";"1";"1";"2";"1999";"1";"1";" -1";" -1";"0";"0";" -1"
"202300003665";"203 842 573";"155 674 104";"B01";"1";"1";"4";"2";"1999";"4";"2";"6";" -1";"0";"0";" -1"
"202300003666";"203 842 570";"155 674 101";"A01";"1";"1";"3";"1";"2006";"1";"2";"6";" -1";"0";"0";" -1"
"202300003667";"203 842 566";"155 674 098";"A01";"1";"1";"1";"1";"2002";"9";"1";"9";" -1";"0";"0";" -1"
"202300003667";"203 842 568";"155 674 099";"B01";"1";"1";"3";"1";"1958";"0";"1";"9";" -1";"0";"0";" -1"
"202300003668";"203 842 565";"155 674 097";"A01";"1";"1";"1";"1";"1993";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003668";"203 842 569";"155 674 100";"B01";"1";"1";"4";"1";"2001";"0";"8";"0";" -1";" -1";" -1";" -1"
"202300003669";"203 842 556";"155 674 093";"A01";"1";"1";"1";"2";"1991";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003669";"203 842 562";"155 674 095";"B01";"1";"1";"4";"2";"2000";"1";"1";"0";" -1";" -1";" -1";" -1"
"202300003670";"203 842 563";"155 674 094";"A01";"1";"1";"1";"2";"1975";"2";"1";" -1";" -1";"0";"0";" -1"
"202300003670";"203 842 567";"155 674 096";"B01";"1";"1";"4";"2";"1966";"1";"1";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 553";"155 674 091";"B01";"1";"1";"1";"1";"1961";"4";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 554";"155 674 092";"A01";"7";"2";"4";"2";"1957";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 555";"155 674 092";"A01";"2";"2";"1";"2";"1951";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 557";"155 674 092";"A01";"4";"2";"4";"1";"1974";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 558";"155 674 092";"A01";"5";"2";"1";"1";"1947";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 559";"155 674 092";"A01";"1";"1";"1";"1";"1983";"4";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 560";"155 674 092";"A01";"7";"2";"4";"1";"1970";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 561";"155 674 092";"A01";"8";"2";"4";"1";"1952";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003671";"203 842 564";"155 674 092";"A01";"2";"2";"1";"2";"1974";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003672";"203 842 549";"155 674 089";"A01";"10";"3";"4";"2";"2016";"0";"0";" -1";" -1";"3";"3";"2"
"202300003672";"203 842 551";"155 674 089";"A01";"10";"3";"4";"2";"2011";"0";"0";" -1";" -1";"3";"3";"2"
"202300003672";"203 842 552";"155 674 089";"A01";"1";"1";"1";"2";"1978";"0";"1";"0";" -1";"0";"0";" -1"
"202300003673";"203 842 547";"155 674 087";"B01";"1";"1";"1";"1";"1964";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003673";"203 842 550";"155 674 090";"A01";"1";"1";"4";"1";"2009";"2";"2";" -1";" -1";"0";"0";" -1"
"202300003674";"203 842 546";"155 674 086";"A01";"1";"1";"4";"1";"1959";"5";"2";"6";" -1";"0";"0";" -1"
"202300003674";"203 842 548";"155 674 088";"B01";"1";"1";"1";"1";"1980";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003675";"203 842 543";"155 674 083";"A01";"1";"1";"1";"1";"1947";"5";"1";"8";" -1";" -1";" -1";" -1"
"202300003675";"203 842 545";"155 674 085";"B01";"1";"1";"3";"2";"1973";"1";"2";"8";" -1";" -1";" -1";" -1"
"202300003676";"203 842 541";"155 674 081";"A01";"1";"1";"1";"1";"2001";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003676";"203 842 544";"155 674 084";"B01";"1";"1";"3";"2";"1974";"5";"2";"6";" -1";"0";"0";" -1"
"202300003677";"203 842 540";"155 674 080";"A01";"1";"1";"3";"1";"2007";"5";"2";"6";" -1";"0";"0";" -1"
"202300003677";"203 842 542";"155 674 082";"B01";"1";"1";"1";"1";"1992";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003678";"203 842 536";"155 674 077";"A01";"1";"1";"4";"1";"2004";"5";"2";"0";" -1";" -1";" -1";" -1"
"202300003678";"203 842 538";"155 674 078";"D01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300003678";"203 842 539";"155 674 079";"B01";"1";"1";"1";"2";"1982";"0";"1";"0";" -1";" -1";" -1";" -1"
"202300003679";"203 842 532";"155 674 074";"A01";"1";"1";"1";"1";"1983";"9";"1";" -1";" -1";"0";"0";" -1"
"202300003679";"203 842 533";"155 674 075";"B01";"1";"1";"4";"1";"1983";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003679";"203 842 535";"155 674 075";"B01";"2";"2";"1";"1";"1987";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003679";"203 842 537";"155 674 075";"B01";"7";"2";"1";"1";"1990";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003680";"203 842 530";"155 674 072";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202300003680";"203 842 531";"155 674 073";"B01";"1";"1";"4";"1";"1958";"5";"2";"8";" -1";" -1";" -1";" -1"
"202300003681";"203 842 528";"155 674 071";"A01";"10";"3";"4";"1";"1935";"5";"0";" -1";" -1";"3";"3";"2"
"202300003681";"203 842 529";"155 674 071";"A01";"1";"1";"1";"1";"1947";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003682";"203 842 527";"155 674 070";"B01";"1";"1";"4";"1";"2001";"5";"2";"6";" -1";"0";"0";" -1"
"202300003682";"203 842 534";"155 674 076";"A01";"1";"1";"1";"1";"1979";"1";"8";" -1";" -1";"0";"0";" -1"
"202300003683";"203 842 524";"155 674 067";"A01";"1";"1";"4";"1";"1976";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300003683";"203 842 525";"155 674 068";"B01";"1";"1";"1";"2";"1997";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202300003684";"203 842 522";"155 674 066";"B01";"2";"2";"1";"1";"1981";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003684";"203 842 523";"155 674 066";"B01";"1";"1";"1";"1";"1971";"5";"8";" -1";" -1";"0";"0";" -1"
"202300003684";"203 842 526";"155 674 069";"A01";"1";"1";"3";"1";"1974";"0";"2";"6";" -1";"0";"0";" -1"
"202300003685";"203 842 516";"155 674 062";"A01";"1";"1";"4";"1";"1996";"0";"8";"0";" -1";"0";"0";" -1"
"202300003685";"203 842 519";"155 674 063";"B01";"1";"1";"3";"1";"2000";"0";"1";"5";" -1";"0";"0";" -1"
"202300003686";"203 842 514";"155 674 061";"A01";"7";"2";"1";"1";"1998";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003686";"203 842 515";"155 674 061";"A01";"2";"2";"3";"2";"2000";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003686";"203 842 517";"155 674 061";"A01";"9";"2";"1";"2";"1993";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003686";"203 842 518";"155 674 061";"A01";"1";"1";"4";"2";"2001";"0";"1";" -1";" -1";"0";"0";" -1"
"202300003687";"203 842 520";"155 674 064";"B01";"1";"1";"4";"1";"1951";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003687";"203 842 521";"155 674 065";"A01";"1";"1";"3";"1";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003688";"203 842 511";"155 674 059";"A01";"1";"1";"4";"1";"1966";"5";"2";"6";" -1";"0";"0";" -1"
"202300003689";"203 842 512";"155 674 060";"A01";"1";"1";"1";"1";"1956";"0";"1";"0";" -1";"0";"0";" -1"
"202300003689";"203 842 513";"155 674 060";"A01";"10";"3";"3";"2";"1945";"0";"0";" -1";" -1";"3";"3";"1"
"202300003690";"203 842 509";"155 674 057";"B01";"1";"1";"3";"1";"1970";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003690";"203 842 510";"155 674 058";"A01";"1";"1";"1";"1";"1948";"5";"1";" -1";" -1";"0";"0";" -1"
"202300003691";"203 842 507";"155 674 055";"A01";"1";"1";"3";"1";"1973";"5";"2";"6";" -1";"0";"0";" -1"
"202300003691";"203 842 508";"155 674 056";"B01";"1";"1";"4";"1";"1976";"5";"2";"6";" -1";"0";"0";" -1"
"202300003692";"203 842 505";"155 674 053";"A01";"1";"1";"1";"2";"1983";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202300003692";"203 842 506";"155 674 054";"B01";"1";"1";"4";"2";"1995";"1";"2";"6";" -1";" -1";" -1";" -1"
"202300003693";"203 842 503";"155 674 052";"A01";"1";"1";"1";"2";"1995";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003693";"203 842 504";"155 674 052";"A01";"10";"3";"3";"1";"2003";"0";"0";" -1";" -1";"5";"3";"1"
"202300003694";"203 842 502";"155 674 051";"A01";"1";"1";"4";"1";"1959";"5";"2";" -1";" -1";"0";"0";" -1"
"202300003695";"203 842 500";"155 674 049";"C01";"1";"1";"1";"1";"1971";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202300003695";"203 842 501";"155 674 050";"B01";"1";"1";"4";"1";"2006";"2";"2";" -1";" -1";" -1";" -1";" -1"
"202300003696";"203 842 498";"155 674 047";"A01";"1";"1";"3";"1";"1983";"9";"0";" -1";" -1";"0";"0";" -1"
"202300003697";"203 842 495";"155 674 044";"A01";"1";"1";"1";"2";"1978";"4";"1";" -1";" -1";"0";"0";" -1"
"202300003697";"203 842 497";"155 674 046";"B01";"1";"1";"4";"1";"2013";"5";"0";" -1";" -1";"0";"0";" -1"
"202300003698";"203 842 492";"155 674 042";"B01";"3";"2";"4";"1";"2022";"5";"3";"8";" -1";" -1";" -1";" -1"
"202300003698";"203 842 494";"155 674 042";"B01";"1";"1";"1";"1";"1994";"5";"1";"0";" -1";" -1";" -1";" -1"
