"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202400005694";"3";"347";" -1";"N/A";"2";"2";"0";"1";"35";"230";"1";"";"5,5";"1";"0";"1";"90"
"202400005695";"3";"902";" -1";"N/A";"2";"2";"0";"1";"68";"300";"4";"";"5,5";"1";"2";"3";"90"
"202400005696";"3";"8";"0";"D";"2";"2";"0";"2";"27";"650";"1";"";" -1";"1";"0";"1";"50"
"202400005696";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400005697";"3";"13";"0";"D";"2";"2";"0";"1";"29";"60";"1";"";"6";"1";"0";"8";"80"
"202400005698";"3";"160";" -1";"N/A";"2";"2";"0";"1";"0";"149";"1";"";"4";"1";"0";"1";"30"
"202400005698";"3";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400005699";"3";"103";" -1";"D";"2";"2";"0";"1";"12";"850";"2";"";"5,5";"1";"5";"1";"80"
"202400005699";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"0";"0";"1";"";" -1";"1";"0";"1";" -1"
"202400005700";"3";"107";"0";"N/A";"2";"2";"3";"1";"4";"265";"1";"";"5";"1";"0";"1";"50"
"202400005700";"3";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"5";"1";"0";"1";"50"
"202400005701";"3";"107";" -1";"N/A";"2";"2";"0";"1";"2";"567";"1";"";"5";"9";"8";"3";"50"
"202400005702";"2";"157";"0";"G";"3";"5";"0";"1";"32";"950";"1";"";"8";"1";"0";"1";"110"
"202400005703";"3";"606";"0";"C";"2";"2";"0";"1";"0";"870";"1";"";"7";"1";"0";"1";"50"
"202400005704";"3";"62";"0";"D";"2";"2";"0";"1";"17";"885";"4";"";"5";"1";"0";"1";"80"
"202400005705";"3";"965";"0";"N/A";"2";"3";"0";"1";"73";"700";"1";"";"10,5";"1";"0";"1";"90"
"202400005706";"3";"53";" -1";"N/A";"2";"2";"0";"2";"7";"778";"1";"";"4";"1";"0";"1";"70"
"202400005706";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"4";"1";"0";"3";"80"
"202400005707";"3";"49";" -1";"N/A";"2";"2";"0";"1";"7";"300";"1";"";"6";"1";"0";"1";"50"
"202400005707";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"25";"1";"1";"";" -1";"1";"0";"1";" -1"
"202400005708";"3";"987";" -1";"N/A";"2";"2";"0";"2";"4";"240";"1";"";"7";"1";"0";"1";"90"
"202400005708";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"7";"1";"0";"8";"90"
"202400005709";"3";"D155";"0";"D";"2";"2";"0";"1";"5";"45";"1";"";"4";"1";"0";"8";"70"
"202400005709";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400005710";"3";"161";" -1";"N/A";"2";"2";"0";"1";"0";"200";"1";"";"5";"1";"0";"1";" -1"
"202400005711";"3";"769";"0";"D";"3";"0";"0";"1";"4";"600";"3";"";"0";"1";"0";"3";"90"
"202400005712";"3";"d40";"0";"N/A";"2";"2";"0";"2";"11";"185";"3";"";"5,5";"1";"0";"3";"50"
"202400005713";"3";"145";"0";"B";"1";"2";"0";"2";"0";"100";"1";"";"4";"1";"0";"1";"50"
"202400005714";"3";"11";" -1";"N/A";"2";"2";"0";"1";"4";"370";"2";"";"5,5";"1";"0";"1";"80"
"202400005715";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"12";"740";"3";"";" -1";"1";"0";"3";"90"
"202400005716";"7";"2565";"0";"N/A";"2";"2";"0";"2";"45";" -1";"2";"";"5";"1";"0";"1";"50"
"202400005717";"3";"1";"0";"N/A";"2";"2";"0";"1";"2";"690";"1";"";"5,5";"1";"0";"1";"50"
"202400005718";"3";"94";"0";"N/A";"2";"2";"0";"1";"54";"850";"2";"";"10";"1";"0";"1";"80"
"202400005719";"3";"985";"0";"D";"2";"2";"0";"2";"1";"980";"1";"";"7";"1";"0";"1";"50"
"202400005720";"3";"288";"0";"N/A";"2";"2";"0";"1";"5";"300";"1";"";"5,5";"1";"0";"1";"70"
"202400005720";"3";"74";"0";"N/A";"2";"2";"0";"1";"7";"200";"1";"";"5,5";"1";"0";"1";"70"
"202400005721";"3";"1085";"0";"D";"2";"2";"1";"1";"59";"400";"1";"";"7";"1";"0";"1";"80"
"202400005722";"3";"974";" -1";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";"7";"2";"0";"1";"30"
"202400005723";"4";"S/O";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"80"
"202400005724";"6";"N/A";" -1";"N/A";" -1";"0";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"8";"15"
"202400005725";"3";"366";" -1";"N/A";"2";"2";"0";"1";"6";"60";"1";"";"5";"1";"0";"1";"80"
"202400005725";"3";"42";" -1";"N/A";"2";"2";"0";"1";"16";"700";"1";"";"5";"1";"0";"1";"80"
"202400005726";"3";"906";"0";"N/A";"2";"2";"0";"1";"39";"784";"1";"";"6";"1";"0";"1";"90"
"202400005727";"3";"612";"0";"D";"2";"2";"0";"2";"13";"170";"1";"";"7";"1";"0";"1";"70"
"202400005728";"1";"20";"0";"A";"3";"2";"0";"1";"398";"200";"1";"";"10";"1";"0";"2";"90"
"202400005729";"3";"20";"0";"N";"3";"4";"0";"2";"23";"120";"1";"";" -1";"1";"0";"1";"90"
"202400005730";"3";"2";"0";"D";"2";"2";"0";"1";"35";"490";"3";"";" -1";"2";"0";"1";"80"
"202400005731";"3";"D7N";" -1";"N/A";"2";"2";"0";"2";"79";"850";"1";"";"7";"1";"0";"3";"80"
"202400005732";"3";"2152";"0";"N/A";"2";"2";"0";"1";"22";"380";"1";"";"7";"1";"0";"1";"90"
"202400005733";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"90"
"202400005734";"3";"27";"0";"D";"2";"2";"0";"3";"12";"153";"2";"";"5,5";"1";"0";"1";"80"
"202400005735";"3";"368";" -1";"N/A";"2";"2";"0";"1";"11";"570";"3";"";"6";"1";"0";"1";"70"
"202400005736";"4";"N/A";" -1";"N/A";"3";"2";"0";"1";" -1";" -1";"3";"";" -1";"1";"0";"8";"50"
"202400005737";"3";"98";"0";"A";"2";"2";"1";"1";"0";"0";"1";"";"3,5";"1";"0";"1";"50"
"202400005738";"3";"d41";"0";"E";"2";"2";"3";"1";"2";"100";"1";"";" -1";"1";"6";"4";"30"
"202400005739";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"65";"155";"3";"";" -1";"1";"0";"1";"50"
"202400005740";"3";"61";"0";"N/A";"2";"2";"0";"2";"4";"30";"1";"";"4";"1";"0";"8";"80"
"202400005741";"3";"69";"0";"D";"2";"2";"0";"1";"2";"900";"1";"";"4";"1";"0";"3";"80"
"202400005742";"3";"935";" -1";"N/A";"2";"2";"0";"1";"71";"450";"1";"";"5,5";"2";"0";"3";"70"
"202400005743";"3";"145";"0";"D";"2";"2";"0";"1";"2";"75";"2";"";"4,5";"1";"5";"1";"50"
"202400005743";"3";"N/A";" -1";"N/A";"2";"2";" -1";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202400005744";"3";"128";"0";"D";"2";"2";"0";"1";"0";"630";"1";"";"5,5";"1";"5";"1";"50"
"202400005744";"3";"313";"0";"D";"2";"2";"0";"4";"1";"580";"1";"";"5,5";"1";"5";"1";"50"
"202400005745";"4";"148";"0";"E";"2";"2";"0";"2";" -1";" -1";"3";"";"4";"1";"0";"1";"50"
"202400005745";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";"4";"1";"0";"1";" -1"
"202400005746";"3";"512";"0";"D";"2";"2";"0";"2";"14";" -1";"2";"";"5,5";"1";"0";"8";"70"
"202400005747";"3";"18";"0";"N/A";"2";"2";"0";"2";"19";"200";"3";"";"4";"1";"0";"3";"80"
"202400005748";"3";"N/A";" -1";"N/A";"2";"1";"0";"1";"22";"0";"1";"";"3,5";"1";"0";"5";"50"
"202400005749";"1";"A50-Sens Aubagne vers Marseille";"0";"N/A";"1";"3";"3";"1";"13";"0";"1";"";"13,5";"1";"0";"1";"90"
"202400005750";"7";"M7   4.270 A 5.756";"0";"N/A";"3";"6";"0";"1";"4";"550";"1";"";" -1";"1";"0";"1";"70"
"202400005751";"3";"N/A";"0";"D";"2";"2";"1";"1";"2";"50";"1";"";"5,5";"1";"0";"1";"80"
"202400005752";"2";"RN88";"0";"N/A";"3";"4";"0";"2";"36";"350";"1";"";" -1";"2";"0";"1";"70"
"202400005753";"3";"1089";"0";"D";"2";"2";"0";"1";"106";"50";"1";"";"7";"1";"0";"5";"50"
"202400005754";"1";"AUTOROUTE A6";"0";"N/A";"3";"3";"0";"1";"23";"0";"1";"";"14";"1";"0";"1";"110"
"202400005755";"4";"18";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005756";"1";"AUTOROUTE A6";"0";"N/A";"1";"3";"0";"1";"26";"299";"1";"";"14";"1";"0";"1";"110"
"202400005757";"3";"306";" -1";"N/A";"2";"2";"0";"1";"24";"329";"1";"";"7";"1";"0";"1";"90"
"202400005757";"3";"37";" -1";"N/A";"2";"1";"0";"1";"0";"228";"1";"";"3";"1";"0";"1";" -1"
"202400005758";"1";"AUTOROUTE A5A";"0";"N/A";"2";"2";"0";"1";"9";"300";"1";"";"10,5";"1";"3";"3";"110"
"202400005759";"2";"RN 104";"0";"N/A";"1";"2";"0";"1";"54";"279";"1";"";"10,5";"1";"0";"1";"110"
"202400005760";"3";"140";" -1";"D";"2";"2";"0";"1";"7";"0";"1";"";"7";"1";"0";"1";"80"
"202400005761";"1";"ROCADE A 630";"0";"N/A";"3";"6";"0";"1";"18";"860";"1";"";" -1";"1";"0";"1";"70"
"202400005762";"2";"RN 104";"0";"N/A";"1";"2";"0";"1";"49";"99";"1";"";"10,5";"1";"0";"1";"110"
"202400005763";"1";"A13";"0";"N/A";"1";"4";"0";"1";"11";"350";"1";"";" -1";"1";"0";"1";"110"
"202400005764";"1";"AUTOROUTE A1";"0";"N/A";"3";"3";"0";"1";"198";"830";"1";"";"13";"1";"0";"1";"130"
"202400005765";"1";"AUTOROUTE A16";"0";"N/A";"3";"2";"0";"1";"105";"829";"1";"";"10";"2";"0";"1";"130"
"202400005766";"1";"104";"0";"N/A";"3";"3";"0";"1";"5";"0";"1";"";"13,5";"1";"0";"1";"110"
"202400005767";"2";"RN 104";"0";"N/A";"2";"2";"0";"2";"44";"99";"3";"";"10,5";"1";"3";"1";"50"
"202400005768";"1";"3";"0";"N/A";"3";"2";"0";"2";"4";"0";"1";"";"10";"1";"0";"1";"90"
"202400005769";"1";"AUTOROUTE A1";"0";"N/A";"3";"3";"0";"1";"24";"500";"1";"";"14";"1";"0";"1";"130"
"202400005770";"1";"86";"0";"N/A";"3";"3";"0";"1";"17";"100";"1";"";"14";"1";"0";"1";"90"
"202400005771";"1";"1";"0";"N/A";"3";"4";"0";"1";"0";"300";"1";"";"17";"1";"9";"1";"90"
"202400005772";"1";"AUTOROUTE A15";"0";"N/A";"3";"3";"0";"1";"16";"200";"1";"";"14";"1";"0";"1";"110"
"202400005773";"1";"104";"0";"N/A";" -1";"2";"0";"1";"3";"0";"2";"";" -1";"1";"0";"1";"70"
"202400005774";"2";"RN104";"0";"N/A";"3";"6";"0";"2";"19";"300";"1";"";" -1";"1";"0";"1";"90"
"202400005775";"1";"3";"0";"N/A";"3";"4";"0";"1";"6";"199";"1";"";"17";"1";"3";"1";"90"
"202400005776";"1";"104";"0";"N/A";"3";"3";"0";"1";"6";"0";"1";"";"13,5";"1";"0";"2";"110"
"202400005777";"1";"A104";"0";"N/A";"1";"2";"0";"1";"11";"199";"1";"";" -1";"1";"0";"1";"90"
"202400005778";"1";"86";"0";"N/A";"3";"3";"0";"1";"26";"700";"1";"";"13,5";"1";"0";"1";"90"
"202400005779";"1";"86";"0";"N/A";"1";"3";"0";"1";"39";"599";"1";"";" -1";"1";"0";"1";"90"
"202400005780";"1";"AUTOROUTE A86";"0";"N/A";"3";"8";"0";"1";"16";"500";"1";"";" -1";"1";"0";"1";"90"
"202400005781";"1";"A4";"0";"N/A";"1";"0";"0";"1";"35";"0";"1";"";" -1";"1";"7";"1";"130"
"202400005782";"3";"VAILLANT COUTURIER (AVENUE PAUL)";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
"202400005783";"1";"4";"0";"N/A";" -1";"4";"0";"1";"14";"800";"1";"";"13,5";"1";"0";"1";"110"
"202400005784";"1";"3";"0";"N/A";"3";"3";"0";"1";"14";"0";"1";"";"13,5";"1";"0";"1";"90"
"202400005785";"4";"VERDUN (BOULEVARD)";"0";"N/A";"2";"6";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400005786";"3";"901";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";"5";"1";"0";"1";"50"
"202400005786";"3";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";"5";"1";"0";"1";"50"
"202400005787";"3";"27";"0";"N/A";"2";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005788";"3";"928";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005789";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005789";"4";"N/A";" -1";"N/A";"3";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005790";"4";"convalescence/vetivers-Seize Villas ( ru";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"4";"50"
"202400005791";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"8";"50"
"202400005792";"4";"HAVRE (RUE DU)";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005793";"3";"928";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";"5";"1";"0";"1";"50"
"202400005793";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";"5";"1";"0";"1";"50"
"202400005794";"2";"RN02";"0";"N/A";"3";"2";"0";"1";"125";"99";"1";"";" -1";"1";"0";"1";"70"
"202400005795";"4";"JAURES (BOULEVARD JEAN)";"0";"N/A";"1";"3";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005796";"3";"25";"0";"N/A";"2";"3";"0";"1";"0";"1";"1";"";" -1";"9";"9";"8";"20"
"202400005797";"2";"CARPAYE(AVENUE)";"0";"N/A";"2";"2";"0";"1";"2";"980";"2";"";" -1";"1";"0";"1";"50"
"202400005798";"3";"932";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";"";" -1";"1";"5";"1";"50"
"202400005798";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202400005799";"4";"TETE D'OR (DE LA)                   (R )";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400005799";"4";"VITTON                              (CO)";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400005800";"3";"932";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";" -1";"2";"9";"1";"50"
"202400005800";"3";"N/A";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";"";" -1";"2";"9";"1";"50"
"202400005801";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400005802";"4";"CUIRASSIERS (DES)                   (R )";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400005802";"4";"DESAIX                              (R )";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202400005803";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005804";"2";"RN9";"0";"N/A";"3";"4";"0";"2";"2";"0";"1";"";" -1";"1";"0";"1";"70"
"202400005805";"3";"914";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005806";"4";"N/A";"0";"N/A";"1";"3";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"90"
"202400005807";"4";"CASALONGA SERGENT  RUE DU";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005808";"3";"932";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005809";"3";"AV DE STALINGRAD";"0";"N/A";" -1";"2";"0";"1";"0";"983";"1";"";" -1";"1";"9";"8";"50"
"202400005810";"4";"LA FAYETTE (RUE)";"0";"N/A";"2";"1";"0";"1";"114";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005811";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";" -1"
"202400005811";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005812";"3";"MARCEAU BAILLIOTI(RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"30"
"202400005812";"3";"ROND POINT DU QUEBEC";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"30"
"202400005813";"3";"901";"0";"N/A";"3";"3";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202400005814";"4";"RUE DES COQUELICOTS";"0";"N/A";"1";"2";"3";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005814";"4";"RUE RAOUL LEBON";"0";"N/A";"1";"2";"3";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005815";"3";"986";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";"0";"1";"0";"1";"50"
"202400005815";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"8";"1";" -1"
"202400005816";"6";"N/A";"0";"N/A";" -1";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"3";"20"
"202400005817";"4";"DAMPEINE BOULEVARD COMMANDANT";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"5";"1";"30"
"202400005818";"3";"BEDARRIDES ROUTE DE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";"4";"1";"0";"1";"80"
"202400005819";"3";"986";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";"0";"1";"0";"1";"50"
"202400005820";"4";"QUATRE SEPTEMBRE (BD DU)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"9";"8";"30"
"202400005821";"3";"932";"0";"N/A";"3";"4";"0";"1";"19";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005822";"4";"PIOCH DE GAIX (LDT LE)";"0";"N/A";"2";"0";"0";"2";" -1";" -1";"1";"";" -1";"1";"9";"1";"50"
"202400005823";"4";"MAREIL (RUE ET PLACE DE)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202400005824";"3";"234";" -1";"N/A";"3";"4";"1";"2";"0";"1";"2";"";" -1";"1";"0";"1";" -1"
"202400005824";"3";"914";"0";"N/A";"3";"4";"1";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005825";"4";"KONRAD ADENAUER (RUE)";"0";"N/A";" -1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202400005826";"3";"30";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";"12";"2";"5";"1";"50"
"202400005826";"3";"931";"0";"N/A";"3";"4";"1";"1";"0";"1";"1";"";"12";"2";"5";"1";"50"
"202400005827";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005828";"7";"MONT RIBOUDET. AVENUE DU";"0";"N/A";"1";"3";"3";"1";"16";"300";"1";"";" -1";"1";" -1";"8";"50"
"202400005828";"7";"N/A";" -1";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005829";"4";"null";" -1";"null";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005829";"4";"ZOLA. RUE EMILE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005830";"3";"901";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005830";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";" -1"
"202400005831";"4";"N/A";" -1";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"3";"5";"1";"50"
"202400005831";"4";"N/A";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"3";"5";"1";"50"
"202400005832";"3";"932";"0";"N/A";"2";"4";"2";"1";"0";"1";"1";"";"0";"1";"0";"1";"30"
"202400005832";"3";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";"0";"1";"0";"1";"30"
"202400005833";"7";"N/A";"0";"N/A";"2";"5";"0";"1";"0";"400";"3";"";" -1";"1";"9";"1";"50"
"202400005834";"3";"932";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";"0";"2";"0";"1";"50"
"202400005835";"4";"BVD DE L'EUROPE";"0";"N/A";"3";"1";"0";"2";"0";" -1";"2";"";" -1";"1";"9";"1";"50"
"202400005835";"4";"DE GAULLE ( AVE DU GLE )A PARTIR DES NR";"0";"N/A";"4";"1";"0";"1";" -1";" -1";"2";"";" -1";"1";"9";"1";"50"
"202400005836";"3";"986";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
"202400005836";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";" -1"
"202400005837";"3";"DUCONTE MARTIN (RUE)";"0";"N/A";" -1";" -1";"0";"2";" -1";" -1";"1";"";" -1";"1";"5";"8";"50"
"202400005837";"3";"ITHURRALDE ANDRE (AVENUE)";"0";"N/A";"4";"2";"0";"2";"25";"520";"4";"";" -1";"1";"5";"1";"50"
"202400005838";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005839";"4";"JEAN MERMOZ";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005840";"3";"910";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005841";"4";"SAINT FORCET (RUE DE)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202400005842";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005842";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005843";"4";"JEAN JAURES (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005844";"3";"31";"0";"N/A";"2";"2";"3";"1";"0";"1";"1";"";"5";"1";"0";"1";"50"
"202400005844";"3";"N/A";" -1";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";" -1"
"202400005845";"4";"117";"0";"N/A";" -1";"3";"0";"1";"0";"0";"1";"";"9";"1";"0";"1";"50"
"202400005846";"4";"GAMBETTA (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005846";"4";"LECLERC (AVENUE DU GENERAL)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005847";"3";"901";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005848";"4";"BLANCS MONTS (RUE)";"0";"N/A";" -1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"4";"50"
"202400005849";"3";"914";"0";"N/A";"2";"2";"0";"2";"0";"1";"1";"";" -1";"1";"1";"1";"50"
"202400005850";"4";"BUISSON SARAZIN (ALLEE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005850";"4";"POTIERE (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005851";"3";"901";"0";"N/A";"1";"3";"0";"1";"0";"1";"2";"";" -1";"2";"0";"1";"50"
"202400005852";"4";"AYRAULT";"0";"N/A";"3";"6";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005852";"4";"HAUTE CHAINE PORTE";"0";"N/A";"2";"3";"2";"1";" -1";" -1";"1";"";" -1";"1";"2";"1";"50"
"202400005853";"3";"986";"0";"N/A";"3";"4";"3";"1";"0";"1";"1";"";"0";"1";"0";"1";"50"
"202400005853";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";" -1"
"202400005854";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005855";"3";"928";"0";"N/A";"2";"2";"2";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202400005855";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202400005856";"4";"N/A";" -1";"N/A";"1";"1";" -1";"4";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202400005856";"4";"PALLE (DE LA) JUSQU'AUX Nø 25-20";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202400005857";"4";"MARECHAL FOCH (BOULEVARD)";"0";"N/A";"1";"0";"0";"1";" -1";" -1";"1";"";"0";"1";"0";"8";"50"
"202400005858";"4";"CHAMP DE MARS (PL)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"2";"";" -1";"1";"5";"1";"50"
"202400005858";"4";"RIVOIRE";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202400005859";"3";"JOLIOT CURIE";"0";"N/A";"3";"0";"0";"1";"14";"335";"1";"";"0";"1";"0";"1";"90"
"202400005860";"3";"G.PERI 2 A 192   1 A 247 (RUE)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202400005861";"4";"FAUVETTES";"0";"N/A";" -1";"1";"0";"1";" -1";" -1";"1";"";" -1";"2";"5";"1";"50"
"202400005861";"4";"JOLIOT CURIE";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"2";"5";"5";"50"
"202400005862";"3";"14";" -1";"N/A";"2";"2";"0";"1";"21";"875";"1";"";"5,5";"1";"0";"1";"80"
