"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202300015762";"25";"04";"2023";"16:10";"1";"13";"13206";"2";"2";"1";"3";"PRADO (AVENUE DU)";"43,28202000";"5,38600000"
"202300015763";"25";"04";"2023";"12:30";"1";"13";"13205";"2";"1";"1";"2";"BAILLE (BOULEVARD)";"43,28840000";"5,39300000"
"202300015764";"25";"04";"2023";"17:00";"1";"13";"13004";"2";"2";"1";"3";"AV MARECHAL LYAUTEY";"43,67120000";"4,63310000"
"202300015765";"25";"04";"2023";"21:35";"5";"10";"10387";"2";"1";"1";"1";"GEORGES POMPIDOU (RUE)";"48,29947000";"4,09673000"
"202300015766";"25";"04";"2023";"19:30";"1";"06";"06069";"2";"1";"1";"6";"POISSONNIERS (CHEMIN DES)";"43,64845000";"6,93974000"
"202300015767";"14";"04";"2023";"21:20";"5";"05";"05061";"2";"1";"1";"3";"BONNE (RUE DE )";"44,56303000";"6,08315000"
"202300015768";"25";"04";"2023";"17:15";"1";"01";"01289";"2";"2";"1";"6";"LYON ( AVE DE) A PARTIR";"46,19177600";"5,21238800"
"202300015769";"31";"01";"2023";"16:30";"1";"74";"74298";"2";"9";"1";"2";"TANINGES (ROUTE DE)";"46,18903000";"6,26411000"
"202300015770";"31";"01";"2023";"09:29";"1";"74";"74281";"2";"8";"1";"3";"GENEVRAY (CH.DU) APRES N°20";"46,35982100";"6,46335000"
"202300015771";"30";"01";"2023";"18:30";"3";"74";"74027";"1";"1";"1";"1";"D909";"45,89742639";"6,27969928"
"202300015772";"30";"01";"2023";"08:15";"1";"74";"74012";"2";"7";"1";"6";"FERRY (AVENUE JULES)";"46,19283000";"6,23728000"
"202300015773";"29";"01";"2023";"21:35";"5";"74";"74012";"2";"9";"1";"3";"ROMAGNY (RUE DE)";"46,19721000";"6,25217000"
"202300015774";"29";"01";"2023";"17:45";"3";"74";"74238";"1";"3";"1";"1";"RD902";"46,24385700";"6,64239400"
"202300015775";"28";"01";"2023";"19:30";"3";"74";"74010";"1";"4";"1";"3";"Route des machurettes";"45,96307600";"6,08031000"
"202300015776";"28";"01";"2023";"00:30";"5";"74";"74298";"2";"1";"1";"7";"THONON (ROUTE DE)";"46,19051200";"6,26032200"
"202300015777";"15";"01";"2023";"10:20";"1";"74";"74083";"2";"1";"2";"6";"1 Route de la Croix de Pierre";"45,89515100";"6,64472600"
"202300015778";"24";"04";"2023";"16:50";"1";"75";"75112";"2";"1";"1";"3";"PORTE DE CHARENTON";"48,82746600";"2,39231200"
"202300015779";"25";"04";"2023";"17:14";"1";"75";"75120";"2";"7";"1";"3";"AVENUE DE LA PORTE DE BAGNOLET";"48,86448300";"2,40902100"
"202300015780";"25";"04";"2023";"16:04";"1";"75";"75118";"2";"3";"8";"6";"BOULEVARD DE ROCHECHOUART";"48,88371000";"2,34699300"
"202300015781";"25";"04";"2023";"14:22";"1";"75";"75116";"2";"1";"1";"2";"BOULEVARD SUCHET";"48,85581900";"2,26367900"
"202300015782";"24";"04";"2023";"09:35";"1";"75";"75114";"2";"2";"1";"1";"RUE JULIA BARTET";"48,82499000";"2,30213700"
"202300015783";"25";"04";"2023";"18:40";"1";"75";"75112";"2";"4";"1";"3";"RUE LACUEE";"48,84945700";"2,36991800"
"202300015784";"25";"04";"2023";"18:15";"1";"75";"75120";"2";"9";"1";"6";"COURS DE VINCENNES";"48,84755300";"2,40896100"
"202300015785";"25";"04";"2023";"08:20";"1";"75";"75112";"2";"1";"8";"6";"RUE DU CHAROLAIS";"48,83974100";"2,38732200"
"202300015786";"25";"04";"2023";"15:20";"1";"75";"75110";"2";"1";"1";"3";"AVENUE CLAUDE VELLEFAUX";"48,87476600";"2,37030600"
"202300015787";"25";"04";"2023";"00:20";"5";"75";"75110";"2";"2";"2";"3";"RUE DU FAUBOURG SAINT MARTIN";"48,88384900";"2,36859000"
"202300015788";"24";"04";"2023";"13:07";"1";"75";"75107";"2";"3";"1";"3";"QUAI BRANLY";"48,86063700";"2,29547100"
"202300015789";"25";"04";"2023";"09:23";"1";"75";"75101";"2";"2";"1";"6";"BOULEVARD DE SEBASTOPOL";"48,86198700";"2,35018000"
"202300015790";"24";"04";"2023";"22:30";"5";"75";"75104";"2";"1";"2";"6";"BOULEVARD BEAUMARCHAIS";"48,85452300";"2,36879700"
"202300015791";"24";"04";"2023";"05:25";"5";"75";"75101";"2";"2";"1";"7";"RUE SAINT HONORE";"48,86321700";"2,33551800"
"202300015792";"25";"04";"2023";"13:05";"1";"94";"94078";"2";"3";"1";"2";"Avenue Winston Churchill / Rue des Pres de l’Hopital";"48,75365000";"2,45057000"
"202300015793";"24";"04";"2023";"19:20";"1";"94";"94041";"2";"1";"1";"1";"Rue Westermeyer";"48,81851627";"2,39568204"
"202300015794";"25";"04";"2023";"07:15";"1";"94";"94073";"2";"1";"2";"4";"Boulevard de Stalingrad";"48,76905000";"2,36812000"
"202300015795";"25";"04";"2023";"16:48";"1";"94";"94059";"2";"3";"8";"1";"avenue de chennevières";"48,81108710";"2,56369776"
"202300015796";"24";"04";"2023";"21:10";"5";"94";"94017";"2";"1";"3";"3";"Avenue du Général de Gaulle";"48,82729300";"2,51277092"
"202300015797";"24";"04";"2023";"20:20";"2";"94";"94017";"2";"3";"2";"2";"Boulevard des Alliés";"48,82878000";"2,48589000"
"202300015798";"25";"04";"2023";"13:10";"1";"93";"93073";"2";"2";"8";"3";"Rue de Savoie / Avenue Albert Sarraut";"48,94349000";"2,59082000"
"202300015799";"25";"04";"2023";"20:25";"2";"93";"93064";"2";"1";"1";"2";"Avenue du Général de Gaulle";"48,88064836";"2,47723126"
"202300015800";"24";"04";"2023";"09:00";"1";"93";"93010";"2";"2";"1";"2";"Route de Stains / Avenue Galliéni";"48,90423000";"2,47073000"
"202300015801";"25";"04";"2023";"20:00";"1";"93";"93048";"2";"1";"1";"6";"Rue Molière";"48,85816711";"2,44203266"
"202300015802";"15";"06";"2023";"16:04";"1";"15";"15014";"2";"1";"1";"2";"PONT ROUGE (BOULEVARD DU)";"44,92729100";"2,44821700"
"202300015803";"25";"04";"2023";"08:00";"1";"93";"93010";"2";"3";"2";"3";"Avenue Jean Moulin / Rue Germaine Tillion";"48,91240000";"2,47953000"
"202300015804";"6";"07";"2023";"19:10";"1";"14";"14118";"2";"2";"1";"3";"17 Avenue de la Côte de Nacre";"49,19836000";" -0,36010000"
"202300015805";"24";"04";"2023";"23:50";"5";"93";"93008";"2";"9";"2";"6";"Rue Carnot / gare routière";"48,90657000";"2,45000000"
"202300015806";"25";"04";"2023";"21:10";"5";"93";"93007";"2";"2";"1";"3";"Avenue Aristide Briand / Rue Victor Hugo";"48,94500000";"2,44980000"
"202300015807";"5";"07";"2023";"18:15";"1";"14";"14167";"2";"6";"1";"3";"Route de Cabourg";"49,19145000";" -0,29928000"
"202300015808";"25";"04";"2023";"13:15";"1";"93";"93001";"2";"1";"1";"3";"Avenue Victor Hugo";"48,91315512";"2,38036931"
"202300015809";"6";"07";"2023";"12:40";"1";"14";"14101";"1";"1";"1";"5";"N814";"49,17323000";" -0,42984000"
"202300015810";"25";"04";"2023";"18:20";"1";"92";"92040";"2";"2";"1";"6";"CAMILLE DESMOULINS";"48,82913780";"2,26383001"
"202300015811";"25";"04";"2023";"16:40";"1";"92";"92012";"2";"1";"1";"2";"ALPHONSE LE GALLO (QUAI) 1/34";"48,83468000";"2,22594000"
"202300015812";"4";"07";"2023";"08:45";"1";"13";"13077";"2";"6";"1";"6";"RN 568";"43,41455000";"4,98710000"
"202300015813";"25";"04";"2023";"19:40";"1";"13";"13117";"1";"1";"1";"2";"A7-Sens Lyon vers Marseille";"43,44617245";"5,24263165"
"202300015814";"6";"07";"2023";"19:05";"1";"13";"13213";"2";"3";"1";"6";"CHATEAU GOMBERT CHEMIN";"43,34524000";"5,42384000"
"202300015815";"24";"04";"2023";"08:00";"1";"13";"13071";"1";"1";"1";"4";"A7-Sens Marseille vers Lyon";"43,40456000";"5,31667000"
"202300015816";"6";"07";"2023";"13:00";"1";"13";"13214";"2";"1";"1";"2";"CLAUDE MONET (avenue)";"43,32507306";"5,39393405"
"202300015817";"6";"07";"2023";"01:30";"5";"13";"13209";"2";"1";"1";"6";"RAYMOND TEISSERE (RUE)";"43,27254000";"5,39970000"
"202300015818";"6";"07";"2023";"10:30";"1";"13";"13028";"2";"1";"1";"6";"SAINT JEAN (AVENUE DE)";"43,18869088";"5,63054680"
"202300015819";"5";"07";"2023";"13:33";"1";"10";"10387";"2";"3";"8";"3";"PIERRE BROSSOLETTE (RUE)";"48,29019000";"4,07595000"
"202300015820";"6";"07";"2023";"16:40";"1";"06";"06069";"2";"1";"1";"6";"ROUQUIER (BOULEVARD EMMANUEL)";"43,64196000";"6,94255000"
"202300015821";"5";"07";"2023";"17:10";"1";"06";"06069";"2";"3";"1";"3";"CHENES (CHEMIN DES)";"43,64080000";"6,91714000"
"202300015822";"6";"07";"2023";"07:00";"1";"02";"02738";"2";"2";"1";"3";"8 Avenue André Boulloche";"49,65794300";"3,31616100"
"202300015823";"6";"07";"2023";"14:40";"1";"75";"75113";"2";"1";"1";"6";"PORTE D ITALIE";"48,81683300";"2,36498200"
"202300015824";"6";"07";"2023";"16:00";"1";"75";"75118";"2";"2";"1";"3";"AVENUE DE LA PORTE DE CLIGNANCOURT";"48,90123700";"2,34424900"
"202300015825";"8";"08";"2023";"11:00";"1";"13";"13210";"2";"5";"1";"1";"PAUL CLAUDEL (BOULEVARD)";"43,26930000";"5,42094000"
"202300015826";"6";"07";"2023";"13:40";"1";"75";"75101";"2";"2";"1";"1";"PONT NEUF";"48,85844750";"2,34250500"
"202300015827";"10";"08";"2023";"14:00";"1";"13";"13204";"2";"1";"1";"2";"FRANÇOISE DUPARC (BOULEVARD)";"43,30132000";"5,40089000"
"202300015828";"5";"07";"2023";"19:15";"1";"75";"75118";"2";"1";"1";"2";"BOULEVARD PERIPHERIQUE EXTERIEUR NORD  ";"48,90107600";"2,34527300"
"202300015829";"7";"08";"2023";"09:45";"1";"07";"07019";"2";"9";"1";"6";"GEORGES COUDERC (RUE)";"44,61671000";"4,39001000"
"202300015830";"3";"07";"2023";"23:06";"5";"75";"75108";"2";"2";"1";"6";"AVENUE DE WAGRAM";"48,87514400";"2,29601700"
"202300015831";"6";"07";"2023";"17:00";"1";"75";"75120";"2";"2";"1";"3";"AVENUE GAMBETTA";"48,86496400";"2,39554800"
"202300015832";"8";"08";"2023";"19:50";"1";"06";"06004";"2";"1";"1";"6";"767 Chemin des Quatre Chemins";"43,60307500";"7,11401200"
"202300015833";"6";"07";"2023";"00:15";"5";"75";"75120";"2";"2";"1";"6";"AVENUE DE LA PORTE DES LILAS";"48,87778000";"2,40820000"
"202300015834";"11";"08";"2023";"14:30";"1";"75";"75114";"2";"1";"1";"2";"BD PERIPHERIQUE EXTERIEUR";"48,82226800";"2,31545900"
"202300015835";"6";"07";"2023";"20:00";"1";"75";"75117";"2";"2";"1";"3";"AVENUE DES TERNES";"48,87853000";"2,29422300"
"202300015836";"11";"08";"2023";"15:20";"1";"75";"75119";"2";"3";"1";"3";"AVENUE JEAN JAURES";"48,88878900";"2,39310700"
"202300015837";"6";"07";"2023";"20:30";"2";"75";"75117";"2";"2";"1";"3";"AVENUE DE LA PORTE DE CLICHY";"48,89445300";"2,31347900"
"202300015838";"6";"07";"2023";"17:55";"1";"75";"75117";"2";"4";"1";"6";"RUE GUSTAVE CHARPENTIER";"48,87954900";"2,28087500"
"202300015839";"11";"08";"2023";"14:30";"1";"75";"75119";"2";"2";"1";"6";"RUE ARMAND CARREL";"48,88259000";"2,37973000"
"202300015840";"6";"07";"2023";"12:00";"1";"75";"75117";"2";"3";"1";"3";"RUE CARDINET";"48,88910500";"2,31614000"
"202300015841";"6";"07";"2023";"11:00";"1";"75";"75117";"2";"2";"1";"6";"RUE DE LA JONQUIERE";"48,89345600";"2,32537500"
"202300015842";"11";"08";"2023";"09:50";"1";"75";"75119";"2";"3";"1";"3";"RUE BOURET";"48,88172000";"2,37379300"
"202300015843";"5";"07";"2023";"19:45";"1";"75";"75117";"2";"1";"1";"3";"BOULEVARD DU FORT DE VAUX";"48,89330600";"2,30283000"
"202300015844";"11";"08";"2023";"22:25";"5";"75";"75116";"2";"2";"2";"3";"QUAI LOUIS BLERIOT";"48,84716300";"2,27444200"
"202300015845";"6";"07";"2023";"16:25";"1";"75";"75116";"2";"2";"1";"3";"AVENUE KLEBER";"48,86498400";"2,28866500"
"202300015846";"11";"08";"2023";"15:24";"1";"75";"75116";"2";"1";"1";"3";"AVENUE DES NATIONS UNIES";"48,86182000";"2,29165500"
"202300015847";"6";"07";"2023";"10:05";"1";"75";"75115";"2";"7";"1";"3";"PLACE FALGUIERE";"48,83622800";"2,31017300"
"202300015848";"10";"08";"2023";"19:10";"1";"75";"75116";"2";"2";"1";"2";"AVENUE DE L HIPPODROME";"48,85783100";"2,25023800"
"202300015849";"5";"07";"2023";"02:45";"5";"75";"75114";"2";"3";"1";"2";"AVENUE DU MAINE";"48,83835400";"2,32229400"
"202300015850";"11";"08";"2023";"19:50";"1";"75";"75113";"2";"2";"2";"3";"RUE BOUSSINGAULT";"48,82412800";"2,34452800"
"202300015851";"6";"07";"2023";"12:00";"1";"75";"75113";"2";"4";"1";"3";"BOULEVARD DE L HOPITAL";"48,83994600";"2,36174200"
"202300015852";"10";"08";"2023";"05:45";"1";"94";"94041";"2";"3";"1";"1";"Boulevard de Stalingrad";"48,80594490";"2,37568308"
"202300015853";"20";"11";"2023";"08:05";"1";"83";"83107";"1";"3";"1";"3";"D8";"43,36110500";"6,67336300"
"202300015854";"5";"07";"2023";"07:30";"1";"75";"75113";"2";"3";"1";"3";"AVENUE DE LA PORTE D IVRY";"48,82025800";"2,37182600"
"202300015855";"21";"11";"2023";"10:10";"1";"42";"42285";"1";"2";"1";"3";"Route de Montbrison";"45,57576500";"4,11750200"
"202300015856";"11";"08";"2023";"08:00";"1";"94";"94078";"2";"1";"1";"2";"Rue de Paris";"48,73320000";"2,44680000"
"202300015857";"6";"07";"2023";"17:10";"1";"75";"75112";"2";"2";"1";"2";"COURS DE VINCENNES";"48,84689340";"2,41139000"
"202300015858";"21";"11";"2023";"04:25";"3";"07";"07040";"1";"1";"1";"6";"D534";"45,03184903";"4,70582596"
"202300015859";"6";"07";"2023";"02:40";"5";"75";"75112";"2";"1";"1";"2";"QUAI DE BERCY";"48,83670200";"2,37829100"
"202300015860";"21";"11";"2023";"10:30";"1";"64";"64422";"2";"1";"2";"6";"Rue Justice";"43,19222000";" -0,60741300"
"202300015861";"10";"08";"2023";"21:41";"3";"94";"94078";"2";"1";"1";"3";"Avenue de Melun";"48,72433900";"2,44504600"
"202300015862";"5";"07";"2023";"12:23";"1";"75";"75108";"2";"4";"8";"2";"VOIE GEORGES POMPIDOU";"48,86465700";"2,30379800"
"202300015863";"20";"11";"2023";"15:00";"1";"85";"85092";"2";"1";"1";"6";"35 Rue du port";"46,46376060";" -0,80085396"
"202300015864";"5";"07";"2023";"21:00";"1";"75";"75107";"2";"1";"1";"3";"QUAI D ORSAY";"48,86290600";"2,31767600"
"202300015865";"5";"07";"2023";"13:37";"1";"75";"75107";"2";"2";"1";"3";"AVENUE DU MARECHAL GALLIENI";"48,86096600";"2,31499000"
"202300015866";"20";"11";"2023";"18:45";"3";"22";"22339";"1";"2";"2";"1";"D2";"48,46929000";" -2,06020000"
"202300015867";"11";"08";"2023";"00:05";"4";"94";"94028";"2";"1";"1";"3";"DEPARTEMENTALE(VOIE)";"48,79583000";"2,44246000"
"202300015868";"6";"07";"2023";"06:24";"1";"75";"75103";"2";"7";"1";"3";"PLACE DE LA REPUBLIQUE";"48,86651000";"2,36478800"
"202300015869";"19";"11";"2023";"19:00";"3";"35";"35309";"1";"1";"2";"6";"Rue du Stade";"48,37595800";" -1,56397500"
"202300015870";"5";"07";"2023";"20:00";"1";"75";"75103";"2";"3";"1";"7";"RUE SAINT MARTIN";"48,86900700";"2,35559500"
"202300015871";"4";"07";"2023";"07:40";"2";"94";"94081";"2";"7";"1";"6";"Av du President Salvador Allende";"48,79000000";"2,41000000"
"202300015872";"20";"11";"2023";"16:20";"2";"60";"60339";"2";"2";"2";"1";"D9";"49,49715500";"2,21135300"
"202300015873";"18";"11";"2023";"17:10";"2";"62";"62281";"1";"1";"2";"6";"A16";"50,70043842";"1,63367595"
"202300015874";"11";"08";"2023";"18:30";"1";"94";"94018";"2";"2";"2";"1";"Rue de Paris";"48,82470000";"2,40883000"
"202300015875";"6";"07";"2023";"17:00";"1";"94";"94078";"2";"3";"1";"3";"Rue de Paris";"48,73558500";"2,44684900"
"202300015876";"20";"11";"2023";"16:00";"1";"59";"59586";"2";"1";"8";"3";"57 Rue de l'Hardiniere";"50,53412800";"3,19597000"
"202300015877";"5";"07";"2023";"17:12";"1";"94";"94042";"2";"2";"1";"3";"Avenue Guy Môquet";"48,82283000";"2,47251000"
"202300015878";"11";"08";"2023";"19:25";"2";"94";"94028";"2";"1";"2";"6";"Voie DEPARTEMENTALE";"48,77242000";"2,46231000"
"202300015879";"29";"06";"2023";"08:00";"1";"94";"94058";"2";"3";"1";"3";"Boulevard d'Alsace-lorraine";"48,85077100";"2,50309000"
"202300015880";"11";"08";"2023";"14:50";"1";"93";"93055";"2";"1";"1";"6";"Avenue Édouard Vaillant";"48,90237814";"2,39327550"
"202300015881";"20";"11";"2023";"10:00";"1";"13";"13106";"1";"1";"1";"2";"A7-Sens Marseille vers Lyon";"43,39071033";"5,35120523"
"202300015882";"4";"07";"2023";"16:25";"1";"94";"94042";"2";"1";"2";"2";"Avenue du Général Galliéni";"48,82013800";"2,47547300"
"202300015883";"11";"08";"2023";"19:00";"1";"92";"92046";"2";"1";"2";"3";"DE STALINGRAD";"48,81506000";"2,28292000"
"202300015884";"6";"07";"2023";"18:30";"1";"94";"94028";"2";"1";"1";"1";"Rue Jean Jaurès";"48,78796476";"2,43575397"
"202300015885";"11";"08";"2023";"15:25";"1";"35";"35046";"1";"3";"3";"3";"D248";"47,87256900";" -2,05071000"
"202300015886";"12";"08";"2023";"17:00";"1";"2B";"2B121";"1";"1";"1";"7";"D81b, lieu dit Ferraghiola";"42,45584000";"8,67301900"
"202300015887";"5";"07";"2023";"15:30";"1";"94";"94028";"1";"1";"1";"5";"HALPERN.(AVENUE BERNARD)";"48,77944000";"2,45918000"
"202300015888";"20";"11";"2023";"18:00";"3";"91";"91161";"1";"1";"2";"3";"AUTOROUTE A6";"48,70224000";"2,30766000"
"202300015889";"12";"08";"2023";"13:30";"1";"2A";"2A065";"2";"1";"1";"6";"Rue Martinetti";"42,13412300";"8,59424800"
"202300015890";"5";"07";"2023";"12:30";"1";"94";"94017";"2";"1";"1";"2";"Rue Benoit Frachon";"48,81891400";"2,52248100"
"202300015891";"12";"08";"2023";"20:50";"2";"91";"91340";"1";"1";"1";"7";"D446";"48,61122500";"2,43436200"
"202300015892";"20";"11";"2023";"02:14";"5";"94";"94034";"1";"1";"1";"3";"A86";"48,75609704";"2,34121956"
"202300015893";"5";"07";"2023";"14:05";"1";"94";"94002";"2";"1";"1";"3";"Rue de Rome";"48,78845000";"2,42885000"
"202300015894";"11";"08";"2023";"21:33";"5";"95";"95487";"2";"1";"2";"6";"D78";"49,14937300";"2,27964700"
"202300015895";"6";"07";"2023";"18:10";"1";"93";"93055";"2";"1";"1";"6";"Avenue Jean Lolive";"48,89386664";"2,41659818"
"202300015896";"20";"11";"2023";"00:57";"4";"92";"92019";"1";"1";"1";"3";"RN 385 Extèrieure";"48,76754609";"2,24421290"
"202300015897";"11";"08";"2023";"21:45";"3";"21";"21676";"1";"1";"1";"7";"pk228.600 autoroute A6 sens PARIS LYON";"47,46362600";"4,24889800"
"202300015898";"6";"07";"2023";"05:00";"2";"93";"93053";"2";"1";"1";"6";"Allée Joséphine";"48,89583255";"2,46259626"
"202300015899";"12";"08";"2023";"14:15";"1";"22";"22228";"1";"1";"1";"6";"RN12";"48,54942000";" -3,44061000"
"202300015900";"20";"11";"2023";"20:00";"3";"92";"92036";"1";"1";"2";"6";"AUTOROUTE A15";"48,94355783";"2,28738079"
"202300015901";"28";"06";"2023";"10:10";"1";"92";"92046";"2";"2";"1";"6";"GUY MOQUET (RUE)";"48,81477264";"2,29698792"
"202300015902";"16";"11";"2023";"20:10";"3";"95";"95018";"1";"1";"2";"3";"A15";"48,95182000";"2,28002000"
"202300015903";"29";"07";"2023";"17:35";"1";"974";"97413";"1";"1";"1";"6";"N1";" -21,18725300";"55,29696800"
"202300015904";"3";"07";"2023";"21:40";"2";"92";"92063";"2";"3";"1";"2";"HOPITAL STELL (BOULEVARD DE L')";"48,87864396";"2,18639749"
"202300015905";"12";"08";"2023";"15:00";"1";"38";"38456";"1";"1";"1";"7";"route de corps";"44,81706800";"5,86616300"
"202300015906";"20";"11";"2023";"17:55";"3";"94";"94022";"1";"1";"2";"7";"A86";"48,77642770";"2,41579932"
"202300015907";"12";"08";"2023";"18:15";"1";"62";"62214";"2";"1";"1";"6";"D52";"50,65025224";"1,70590247"
"202300015908";"6";"07";"2023";"09:05";"1";"92";"92026";"2";"1";"1";"6";"BOULEVARD CIRCULAIRE";"48,89204000";"2,24599000"
"202300015909";"12";"08";"2023";"11:40";"1";"59";"59135";"2";"3";"1";"7";"Rue Bollaert le Gavrian";"50,80187000";"2,48186100"
"202300015910";"6";"07";"2023";"12:30";"1";"92";"92025";"2";"9";"1";"3";"CHARLES DE GAULLE (BD)";"48,91842496";"2,22390801"
"202300015911";"20";"11";"2023";"07:50";"1";"77";"77258";"1";"1";"1";"4";"A4.W";"48,83029831";"2,62849100"
"202300015912";"12";"08";"2023";"15:00";"1";"76";"76302";"2";"1";"1";"3";"100 Route du Hameau de Versailles";"49,64455500";"0,37897000"
"202300015913";"5";"07";"2023";"00:01";"5";"92";"92025";"2";"3";"2";"3";"GABRIEL PERI (RUE)";"48,91893140";"2,24073386"
"202300015914";"6";"07";"2023";"03:20";"5";"92";"92012";"2";"2";"1";"3";"REINE (ROUTE DE LA) 82/FIN - 107TER/FIN";"48,84047000";"2,23162000"
"202300015915";"18";"11";"2023";"22:10";"3";"94";"94073";"1";"1";"2";"4";"A86";"48,77011469";"2,38223272"
"202300015916";"12";"08";"2023";"08:00";"1";"80";"80190";"1";"1";"1";"3";"D925";"50,08563400";"1,66159600"
"202300015917";"6";"07";"2023";"16:25";"1";"92";"92007";"2";"2";"1";"3";"RAVERA (AVENUE HENRI) N° 111 A 217 ET 10";"48,80598874";"2,31372401"
"202300015918";"12";"08";"2023";"12:39";"1";"82";"82151";"1";"1";"1";"1";"D80";"44,30489800";"0,93062500"
"202300015919";"11";"08";"2023";"19:20";"1";"33";"33490";"2";"1";"1";"6";"50 Rue du Général de Gaulle";"45,43279300";" -1,04428800"
"202300015920";"5";"07";"2023";"10:40";"1";"92";"92036";"2";"1";"1";"3";"GRESILLONS ( AVENUE DES  )";"48,92020000";"2,31519000"
"202300015921";"18";"11";"2023";"10:50";"1";"974";"97416";"2";"1";"1";"6";"REBECCA (CHEMIN STEPHEN)";" -21,31407000";"55,47179000"
"202300015922";"12";"08";"2023";"13:20";"1";"63";"63091";"1";"1";"1";"6";"1 rue de la source";"45,42270300";"3,28293800"
"202300015923";"26";"06";"2023";"15:21";"1";"91";"91235";"1";"1";"1";"3";"D296";"48,63523100";"2,35794600"
"202300015924";"3";"08";"2023";"18:30";"1";"49";"49378";"1";"1";"2";"2";"81 Route de Longué";"47,33946400";" -0,06909800"
"202300015925";"11";"08";"2023";"16:00";"1";"46";"46311";"1";"1";"1";"7";"Chemin de Lasmarie-Haute";"44,88195400";"2,04028100"
"202300015926";"29";"06";"2023";"00:20";"5";"91";"91086";"2";"1";"1";"1";"Rue du Canal";"48,62068300";"2,37449500"
"202300015927";"19";"11";"2023";"14:15";"1";"973";"97302";"2";"1";"1";"3";"CABASSOU (CITE)";"4,92059356";" -52,31608741"
"202300015928";"3";"07";"2023";"22:30";"3";"17";"17278";"1";"4";"1";"3";"Intersection de la D142 et de la rue du bois des cordes";"45,71404600";" -0,80880400"
"202300015929";"10";"08";"2023";"16:00";"1";"86";"86286";"1";"2";"1";"3";"D347";"46,84064600";"0,16032600"
"202300015930";"7";"07";"2023";"08:50";"1";"44";"44014";"1";"1";"1";"2";"";"47,10644200";" -1,49624300"
"202300015931";"19";"11";"2023";"12:10";"1";"973";"97302";"2";"2";"1";"3";"LALLOUETTE(RUE)";"4,94004147";" -52,33206564"
"202300015932";"7";"07";"2023";"08:00";"1";"974";"97422";"2";"1";"7";"6";"36 Rue Albert Fréjaville";" -21,27973700";"55,51408800"
"202300015933";"11";"08";"2023";"11:05";"1";"38";"38384";"2";"3";"1";"5";"D519";"45,34138900";"5,34931700"
"202300015934";"5";"07";"2023";"09:25";"1";"62";"62057";"2";"2";"1";"6";"D219";"50,88037970";"2,08487566"
"202300015935";"11";"08";"2023";"17:55";"1";"15";"15061";"1";"1";"1";"7";"D3";"45,18088800";"2,83947300"
"202300015936";"18";"11";"2023";"22:34";"5";"973";"97302";"2";"9";"1";"3";"LALLOUETTE";"4,94135212";" -52,32666349"
"202300015937";"7";"07";"2023";"06:09";"2";"68";"68238";"1";"1";"1";"3";"D52";"47,70867100";"7,51204700"
"202300015938";"12";"08";"2023";"12:00";"1";"26";"26292";"1";"1";"1";"7";"PK 16+950";"44,27940200";"5,41872700"
"202300015939";"12";"08";"2023";"19:00";"1";"14";"14726";"1";"1";"1";"6";"Route de Lassy";"48,86835600";" -0,67658200"
"202300015940";"7";"07";"2023";"06:30";"2";"71";"71003";"1";"1";"1";"6";"";"46,90793700";"4,93590000"
"202300015941";"19";"11";"2023";"23:09";"5";"69";"69388";"2";"3";"1";"3";"Rue de Montagny";"45,73196000";"4,85355000"
"202300015942";"10";"08";"2023";"18:30";"1";"14";"14047";"2";"6";"1";"3";"117 Rue Saint Patrice";"49,28233000";" -0,71883000"
"202300015943";"7";"07";"2023";"08:25";"1";"62";"62061";"1";"2";"1";"3";"D939";"50,35989100";"2,45889900"
"202300015944";"11";"08";"2023";"09:55";"1";"73";"73259";"1";"1";"1";"1";"D213";"45,37628200";"6,32399400"
"202300015945";"7";"07";"2023";"12:15";"1";"66";"66021";"2";"1";"1";"3";"46 Avenue de la Salanque";"42,72878300";"2,94325800"
"202300015946";"19";"11";"2023";"19:30";"5";"69";"69387";"2";"2";"1";"6";"Boulevard Yves Farge";"45,74431939";"4,83505318"
"202300015947";"10";"08";"2023";"15:30";"1";"40";"40031";"1";"6";"1";"7";"D380";"43,82894700";" -0,83413500"
"202300015948";"7";"07";"2023";"16:30";"1";"31";"31588";"2";"1";"1";"2";"8 Avenue de Francazal";"43,52437100";"1,34371400"
"202300015949";"11";"08";"2023";"15:45";"1";"40";"40261";"1";"1";"1";"2";"300 Route de la Gare";"43,67701000";" -1,23321000"
"202300015950";"24";"06";"2023";"14:45";"1";"56";"56117";"2";"1";"1";"7";"4 Rue Alain Lesage";"47,88744200";" -2,83897300"
"202300015951";"18";"11";"2023";"20:30";"3";"972";"97213";"2";"1";"1";"2";"AUTOROUTE A1";"14,61441000";" -61,01176000"
"202300015952";"7";"07";"2023";"13:35";"1";"67";"67513";"1";"1";"1";"7";"D57";"48,39256700";"7,24967300"
"202300015953";"19";"11";"2023";"22:35";"5";"69";"69382";"2";"3";"1";"7";"Quai Docteur Gailleton";"45,75312000";"4,83390000"
"202300015954";"12";"08";"2023";"04:20";"3";"24";"24064";"1";"1";"1";"1";"D939 - route des Charentes - PK 31+500";"45,39744800";"0,62010500"
"202300015955";"7";"07";"2023";"16:34";"1";"76";"76655";"1";"3";"1";"7";"D79";"49,85930000";"0,68583000"
