"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"201900010066";"18";"10";"2019";"19:00";"4";"6";"06088";"2";"2";"3";"6";"DEROULEDE (RUE PAUL)";"43,7009210";"7,2666100"
"201900010067";"18";"10";"2019";"10:05";"1";"6";"06088";"2";"2";"1";"3";"SOLA (BD PIERRE)";"43,7064280";"7,2885170"
"201900010068";"18";"10";"2019";"08:00";"1";"6";"06088";"2";"2";"1";"6";"BEAL (RUE DU)";"43,7010220";"7,2887380"
"201900010069";"18";"10";"2019";"21:40";"3";"6";"06027";"1";"1";"2";"3";"GAUDE AVENUE DE LA";"43,6991660";"7,1494710"
"201900010070";"18";"10";"2019";"06:30";"5";"6";"06027";"2";"1";"1";"3";"NICE AVENUE DE (RN7)";"43,6595750";"7,1691540"
"201900010071";"18";"10";"2019";"08:10";"1";"75";"75119";"2";"1";"2";"3";"BD PERIPHERIQUE EXTERIEUR";"48,8936100";"2,3952870"
"201900010072";"17";"10";"2019";"09:30";"1";"75";"75116";"2";"1";"1";"3";"BD PERIPHERIQUE EXTERIEUR";"48,8705970";"2,2723520"
"201900010073";"16";"10";"2019";"21:53";"5";"75";"75113";"2";"1";"2";"6";"BD PERIPHERIQUE EXTERIEUR";"48,8182630";"2,3694570"
"201900010074";"18";"10";"2019";"06:55";"5";"75";"75120";"2";"2";"3";"3";"RUE D AVRON";"48,8527034";"2,4061050"
"201900010075";"18";"10";"2019";"17:41";"1";"75";"75119";"2";"1";"1";"3";"AVENUE DE FLANDRE";"48,8904340";"2,3766974"
"201900010076";"18";"10";"2019";"08:25";"1";"75";"75119";"2";"2";"2";"3";"AVENUE DE FLANDRE";"48,8923245";"2,3791355"
"201900010077";"18";"10";"2019";"16:15";"1";"75";"75118";"2";"1";"1";"6";"RUE DU MONT CENIS";"48,8964117";"2,3464813"
"201900010078";"18";"10";"2019";"08:15";"1";"75";"75116";"2";"2";"2";"3";"ALLEE DE LA REINE MARGUERITE";"48,8585665";"2,2448764"
"201900010079";"17";"10";"2019";"20:15";"5";"75";"75116";"2";"3";"1";"3";"AVENUE DU PRESIDENT KENNEDY";"48,8526800";"2,2806470"
"201900010080";"17";"10";"2019";"15:55";"1";"75";"75116";"2";"2";"1";"3";"RUE MAURICE BOURDET";"48,8513469";"2,2784853"
"201900010081";"18";"10";"2019";"18:30";"2";"75";"75111";"2";"1";"1";"3";"BOULEVARD VOLTAIRE";"48,8550120";"2,3848330"
"201900010082";"18";"10";"2019";"13:25";"1";"75";"75108";"2";"4";"1";"2";"RUE DES SAUSSAIES";"48,8713480";"2,3177690"
"201900010083";"18";"10";"2019";"01:05";"5";"75";"75108";"2";"1";"1";"4";"VOIE GEORGES POMPIDOU";"48,8647728";"2,3096445"
"201900010084";"18";"10";"2019";"21:00";"5";"75";"75107";"2";"2";"1";"3";"QUAI D ORSAY";"48,8625492";"2,3104058"
"201900010085";"18";"10";"2019";"15:20";"1";"75";"75107";"2";"3";"7";"3";"QUAI BRANLY";"48,8605574";"2,2956089"
"201900010086";"18";"10";"2019";"09:25";"1";"75";"75107";"2";"1";"8";"7";"PONT D IENA";"48,8596880";"2,2922480"
"201900010087";"16";"10";"2019";"19:55";"5";"75";"75104";"2";"3";"2";"3";"BOULEVARD DE SEBASTOPOL";"48,8612120";"2,3497250"
"201900010088";"18";"10";"2019";"09:20";"1";"75";"75104";"2";"2";"8";"3";"QUAI DE L HOTEL DE VILLE";"48,8533352";"2,3578248"
"201900010089";"18";"10";"2019";"08:40";"1";"94";"94067";"2";"1";"2";"6";"GAMBETTA (AV)";"48,8438000";"2,4188000"
"201900010090";"17";"10";"2019";"19:50";"5";"94";"94068";"2";"2";"1";"3";"ALMA (AV DE L)";"48,7848000";"2,4953000"
"201900010091";"18";"10";"2019";"15:15";"1";"94";"94016";"2";"1";"1";"6";"DIVISION LECLERC (AV DE LA)";"48,7869300";"2,3302200"
"201900010092";"18";"10";"2019";"13:15";"1";"94";"94037";"2";"3";"1";"3";"PAUL VAILLANT COUTURIER (AV)";"48,8164800";"2,3380100"
"201900010093";"18";"10";"2019";"12:40";"1";"94";"94041";"2";"2";"1";"3";"GASTON MONMOUSSEAU (R)";"48,8030000";"2,3828000"
"201900010094";"18";"10";"2019";"19:15";"5";"94";"94038";"2";"1";"1";"6";"PAUL HOCHART (R)";"48,7765500";"2,3591000"
"201900010095";"18";"10";"2019";"13:55";"1";"94";"94028";"2";"1";"1";"6";"FALKIRK(RUE)";"48,7722000";"2,4581000"
"201900010096";"18";"10";"2019";"16:15";"1";"94";"94037";"2";"1";"1";"3";"PAUL VAILLANT COUTURIER (AV)";"48,8164800";"2,3380100"
"201900010097";"18";"10";"2019";"12:15";"1";"94";"94071";"2";"1";"1";"7";"OLIVIER D ORMESSON (AV)";"48,7810600";"2,5143900"
"201900010098";"18";"10";"2019";"02:30";"5";"93";"93064";"2";"1";"1";"3";"ALSACE-LORRAINE (BOULEVARD)";"48,8839130";"2,4883447"
"201900010099";"17";"10";"2019";"23:50";"5";"93";"93064";"2";"2";"1";"3";"ALSACE-LORRAINE (BOULEVARD)";"48,8866500";"2,4719300"
"201900010100";"18";"10";"2019";"14:35";"1";"93";"93053";"2";"1";"8";"5";"GABRIEL PERI (BLD)";"48,8798100";"2,4640900"
"201900010101";"17";"10";"2019";"10:50";"1";"93";"93053";"2";"2";"1";"3";"NEUILLY (RUE DE) N° 4 A ... - N° 9 A ...";"48,8854700";"2,4619100"
"201900010102";"18";"10";"2019";"14:40";"1";"93";"93032";"2";"1";"1";"3";"ABBESSES  (CHEMIN D'ACCES AUX)";"48,8700000";"2,5600000"
"201900010103";"18";"10";"2019";"01:36";"5";"93";"93046";"2";"2";"1";"3";"ARISTIDE BRIAND AVENUE";"48,9105500";"2,5121600"
"201900010104";"7";"10";"2019";"03:15";"5";"93";"93030";"2";"1";"1";"3";"HUIT-MAI-1945 (AVENUE DU)";"48,9491060";"2,4385720"
"201900010105";"18";"10";"2019";"20:30";"5";"93";"93066";"2";"9";"1";"2";"STADE DE FRANCE (AVENUE DU)";"48,9191030";"2,3618390"
"201900010106";"18";"10";"2019";"10:55";"1";"93";"93001";"2";"2";"1";"6";"NOYERS (RUE DES)  => 17/22";"48,9162131";"2,3816225"
"201900010107";"17";"10";"2019";"09:30";"1";"92";"92064";"2";"1";"2";"3";"MARCEL DASSAULT";"48,8546953";"2,2227534"
"201900010108";"18";"10";"2019";"09:30";"1";"92";"92051";"2";"2";"1";"6";"BINEAU (BOULEVARD, N°53 A 131 ET 52 A 13";"48,8880000";"2,2750000"
"201900010109";"17";"10";"2019";"20:00";"5";"92";"92048";"2";"1";"8";"6";"PARIS (RUE DE) N° 1 A 15BIS";"48,8167700";"2,2478500"
"201900010110";"17";"10";"2019";"19:10";"5";"92";"92036";"2";"1";"1";"6";"GRESILLONS (AVENUE DES) (141/215)";"48,9144000";"2,3001500"
"201900010111";"17";"10";"2019";"13:00";"1";"92";"92025";"2";"1";"1";"2";"VALMY (BD DE)";"48,9289861";"2,2544775"
"201900010112";"16";"10";"2019";"07:50";"2";"92";"92024";"2";"1";"2";"2";"CLICHY (PONT DE)";"48,9099036";"2,2993568"
"201900010113";"17";"10";"2019";"08:50";"1";"92";"92009";"2";"3";"1";"3";"JEAN JAURES ( RUE )";"48,9125700";"2,2620600"
"201900010114";"17";"10";"2019";"17:10";"1";"17";"17315";"1";"1";"8";"1";"RD 108";"46,1369070";" -0,9165670"
"201900010115";"18";"10";"2019";"10:20";"1";"33";"33088";"2";"1";"1";"5";"21 rue de la République";"45,0153100";" -0,0411100"
"201900010116";"11";"10";"2019";"18:00";"1";"34";"34243";"1";"1";"1";"1";"D986";"43,9043350";"3,7379890"
"201900010117";"17";"10";"2019";"19:00";"1";"22";"22206";"1";"1";"1";"2";"N/A";"48,5303680";" -2,9591060"
"201900010118";"16";"10";"2019";"17:50";"1";"84";"84099";"1";"2";"1";"3";"Chemin du Moulin d'Oise";"43,8608300";"5,1342010"
"201900010119";"19";"10";"2019";"09:35";"1";"87";"87133";"1";"1";"8";"7";"A20 - PK 139.144 - Direction PARIS";"46,1892160";"1,3824990"
"201900010120";"13";"10";"2019";"12:00";"1";"30";"30290";"1";"3";"1";"6";"Route de Pont";"44,2618080";"4,6026300"
"201900010121";"19";"10";"2019";"11:55";"1";"62";"62428";"1";"1";"1";"1";"D5";"50,2187350";"2,8461960"
"201900010122";"18";"10";"2019";"18:00";"1";"19";"19023";"1";"1";"1";"6";"Route de beaulieu";"45,1200940";"1,6825970"
"201900010123";"18";"10";"2019";"15:55";"1";"79";"79257";"1";"1";"1";"1";"D101";"46,2338860";" -0,6884280"
"201900010124";"19";"10";"2019";"02:10";"3";"2B";"2B050";"1";"1";"1";"6";"T30";"42,5521710";"8,7743640"
"201900010125";"18";"10";"2019";"18:45";"2";"33";"33185";"1";"1";"1";"5";"D1089";"44,8698200";" -0,2645700"
"201900010126";"19";"10";"2019";"17:20";"1";"69";"69063";"1";"1";"9";"3";"Quai d'Illhaeusern";"45,8181530";"4,8535660"
"201900010127";"19";"10";"2019";"14:00";"1";"71";"71132";"1";"1";"2";"1";"rue du 11 novembre 1918";"46,6149140";"4,2897650"
"201900010128";"19";"10";"2019";"11:30";"1";"63";"63321";"1";"1";"8";"7";"D14";"45,5891943";"3,2787037"
"201900010129";"19";"10";"2019";"04:30";"3";"63";"63054";"1";"1";"2";"6";"D909";"45,4972180";"3,2536560"
"201900010130";"18";"10";"2019";"12:00";"1";"55";"55404";"1";"4";"2";"3";"33 Rue du Moulin";"48,9048090";"5,3289730"
"201900010131";"19";"10";"2019";"11:25";"1";"42";"42131";"1";"1";"1";"1";"Chemin de la Goutte Dine";"46,1765040";"4,2432970"
"201900010132";"10";"9";"2019";"21:56";"3";"46";"46088";"1";"1";"1";"2";"Rue de la Prade";"44,4792100";"1,3499230"
"201900010133";"19";"10";"2019";"08:30";"1";"47";"47174";"1";"1";"1";"1";"Pissette";"44,0586710";"0,3715890"
"201900010134";"15";"10";"2019";"00:30";"3";"47";"47095";"1";"1";"3";"6";"Benezit";"44,4229582";"0,2960129"
"201900010135";"9";"10";"2019";"11:10";"1";"22";"22018";"1";"1";"1";"7";"Kernevez";"48,6558630";" -3,2273610"
"201900010136";"16";"10";"2019";"12:50";"1";"25";"25212";"2";"5";"1";"1";"Rue de Châtillon";"47,2840370";"5,9928640"
"201900010137";"19";"10";"2019";"12:20";"1";"44";"44091";"1";"1";"8";"6";"Lieu dit la colle";"47,6065430";" -1,6832950"
"201900010138";"18";"10";"2019";"09:25";"1";"29";"29215";"2";"1";"1";"6";"1050 Lieu Dit Scantourec";"47,9795010";" -4,4327300"
"201900010139";"19";"10";"2019";"03:00";"4";"31";"31481";"1";"1";"1";"6";"D53b";"43,4959600";"1,1401400"
"201900010140";"17";"10";"2019";"08:50";"1";"31";"31261";"2";"1";"7";"1";"D626b";"43,3037255";"1,1623840"
"201900010141";"18";"10";"2019";"20:00";"3";"38";"38311";"1";"1";"2";"1";"Montee Chambourriere";"45,3505300";"5,0962070"
"201900010142";"17";"10";"2019";"21:25";"3";"38";"38226";"1";"1";"1";"6";"Route de Charvet";"44,8375600";"5,7582000"
"201900010143";"17";"10";"2019";"00:15";"3";"58";"58059";"2";"1";"1";"7";"120 Avenue du Marechal Leclerc";"47,1905440";"3,0154540"
"201900010144";"19";"10";"2019";"17:50";"1";"14";"14241";"2";"1";"1";"6";"D71";"49,0745590";" -0,6272800"
"201900010145";"19";"10";"2019";"12:00";"1";"64";"64199";"2";"1";"1";"1";"chemin pacheras";"43,5671250";" -0,1741660"
"201900010146";"19";"10";"2019";"00:30";"3";"10";"10056";"1";"1";"1";"6";"D48";"48,3754760";"4,2563680"
"201900010147";"17";"10";"2019";"22:10";"4";"36";"36128";"1";"1";"2";"5";"Route Nationale 151 PK60+500";"46,8502580";"1,7594930"
"201900010148";"3";"10";"2019";"12:15";"1";"7";"07110";"2";"9";"1";"3";"Chemin des Hameaux d'Auzon";"44,4794600";"4,2294850"
"201900010149";"16";"10";"2019";"19:00";"3";"37";"37149";"1";"1";"2";"6";"Diard";"47,6206939";"0,7224578"
"201900010150";"18";"10";"2019";"20:48";"3";"49";"49127";"1";"1";"8";"2";"A11";"47,6385360";" -0,2744440"
"201900010151";"18";"10";"2019";"22:55";"3";"1";"01067";"1";"1";"3";"7";"A40";"46,1134540";"5,4880280"
"201900010152";"18";"10";"2019";"15:50";"1";"69";"69244";"2";"1";"2";"1";"230 Avenue Charles de Gaulle";"45,7522100";"4,7628100"
"201900010153";"18";"10";"2019";"05:15";"3";"69";"69112";"1";"1";"8";"6";"Lentilly (Embranchement d'autoroute)";"45,8234500";"4,6870700"
"201900010154";"18";"10";"2019";"08:30";"1";"69";"69086";"1";"1";"8";"7";"A 89";"45,8413600";"4,6392500"
"201900010155";"17";"10";"2019";"08:40";"1";"987";"98715";"2";"3";"1";"2";"Rt1 - Pk 6,600";" -17,5845220";" -149,5685780"
"201900010156";"18";"10";"2019";"18:45";"3";"6";"06079";"1";"1";"2";"7";"A8 chaussée Sud";"43,5555250";"6,9459580"
"201900010157";"19";"10";"2019";"14:04";"1";"45";"45302";"1";"1";"8";"3";"A10  - BRETELLE Sortie Orleans Nord";"47,9507430";"1,8473390"
"201900010158";"19";"10";"2019";"09:45";"1";"988";"98824";"2";"1";"1";"7";"R.P.N.10";" -20,3677810";"164,5623890"
"201900010159";"19";"10";"2019";"10:40";"1";"988";"98813";"1";"1";"1";"3";"rt1 village - niveau aire de repos de taiche";" -21,7547800";"165,8400600"
"201900010160";"18";"10";"2019";"21:30";"3";"973";"97311";"1";"1";"1";"3";"RN1";"5,4896162";" -54,0023435"
"201900010161";"18";"10";"2019";"05:30";"2";"971";"97129";"1";"1";"2";"1";"RN2 pont de la Ramée";"16,3040220";" -61,7027810"
"201900010162";"18";"10";"2019";"16:45";"1";"971";"97107";"1";"1";"2";"1";"1312 Boulevard de Bananier";"16,0478230";" -61,5910670"
"201900010163";"19";"10";"2019";"05:00";"3";"33";"33503";"2";"1";"2";"6";"RD5E3 Avenue de l'Ocean";"44,9251420";" -0,9876990"
"201900010164";"18";"10";"2019";"18:00";"1";"37";"37011";"1";"9";"1";"5";"D7";"47,2252120";"0,1744080"
"201900010165";"19";"10";"2019";"11:50";"1";"77";"77308";"1";"1";"2";"3";"D41";"49,0379500";"2,7380400"
"201900010166";"19";"10";"2019";"08:05";"1";"11";"11198";"1";"1";"8";"7";"D111";"43,3045160";"2,4964990"
"201900010167";"19";"10";"2019";"17:50";"1";"34";"34199";"1";"3";"8";"3";"D39";"43,4411750";"3,3951220"
"201900010168";"18";"10";"2019";"17:15";"1";"13";"13022";"2";"1";"1";"3";"rd 5559 route de MARSEILLE";"43,2248850";"5,5425470"
"201900010169";"18";"10";"2019";"09:19";"1";"26";"26002";"1";"1";"8";"4";"A7 - PK 036.000";"45,2411040";"4,8430840"
"201900010170";"19";"10";"2019";"05:30";"5";"68";"68174";"2";"1";"3";"7";"9 b Rue du Rhin";"47,6823020";"7,3930650"
"201900010171";"19";"10";"2019";"15:55";"1";"57";"57256";"1";"1";"2";"6";"D603";"49,1176445";"6,0384709"
"201900010172";"17";"10";"2019";"09:45";"1";"73";"73157";"2";"1";"8";"6";"D1006  8 Place Sommeiller";"45,1935510";"6,6583753"
"201900010173";"18";"10";"2019";"12:00";"1";"81";"81092";"1";"1";"1";"5";"D49";"43,6982540";"1,8737530"
"201900010174";"19";"10";"2019";"03:00";"5";"40";"40184";"2";"2";"1";"6";"11 Avenue Maurice Martin";"44,2141830";" -1,2959340"
"201900010175";"19";"10";"2019";"12:35";"1";"33";"33326";"1";"1";"1";"1";"RD 137";"45,3163760";" -0,5763970"
"201900010176";"18";"10";"2019";"13:05";"1";"35";"35257";"2";"3";"1";"6";"26 Rue de Fougeres";"48,4096580";" -1,3640140"
"201900010177";"18";"10";"2019";"04:15";"3";"60";"60138";"1";"1";"9";"2";"D1330";"49,2196800";"2,5956982"
"201900010178";"13";"10";"2019";"05:30";"3";"13";"13215";"1";"1";"2";"7";"A55-Sens Marseille vers Martigues";"43,3293100";"5,3561500"
"201900010179";"18";"10";"2019";"08:02";"1";"94";"94003";"1";"1";"2";"3";"AUTOROUTE A6B";"48,8031729";"2,3417937"
"201900010180";"18";"10";"2019";"04:05";"5";"94";"94076";"1";"1";"1";"7";"AUTOROUTE A6A";"48,7913300";"2,3441500"
"201900010181";"17";"10";"2019";"07:50";"1";"78";"78133";"1";"1";"2";"3";"A13";"48,8926970";"2,0084870"
"201900010182";"18";"10";"2019";"15:50";"1";"95";"95256";"1";"1";"1";"7";"RN 184";"49,0556300";"2,2032700"
"201900010183";"18";"10";"2019";"13:15";"1";"93";"93007";"1";"1";"1";"4";"AUTOROUTE A3";"48,9200000";"2,4793100"
"201900010184";"18";"10";"2019";"16:15";"1";"93";"93027";"1";"1";"1";"5";"AUTOROUTE A1";"48,9372200";"2,4106200"
"201900010185";"18";"10";"2019";"12:15";"1";"93";"93010";"1";"1";"1";"2";"AUTOROUTE A3";"48,8902400";"2,4735500"
"201900010186";"18";"10";"2019";"09:40";"1";"93";"93027";"1";"1";"1";"2";"AUTOROUTE A86";"48,9256800";"2,3963800"
"201900010187";"18";"10";"2019";"09:45";"1";"93";"93006";"1";"1";"1";"2";"AUTOROUTE A3";"48,8698900";"2,4303800"
"201900010188";"17";"10";"2019";"15:25";"1";"95";"95678";"1";"1";"1";"4";"RN 184";"49,0594200";"2,2107600"
"201900010189";"17";"10";"2019";"13:35";"1";"93";"93007";"1";"1";"2";"5";"AUTOROUTE A3";"48,9208300";"2,4796700"
"201900010190";"17";"10";"2019";"07:00";"4";"93";"93066";"1";"1";"2";"2";"AUTOROUTE A1";"48,9247500";"2,3571500"
"201900010191";"17";"10";"2019";"06:20";"3";"95";"95582";"1";"1";"2";"6";"RD 170";"48,9625000";"2,2633400"
"201900010192";"15";"10";"2019";"23:02";"5";"94";"94028";"1";"1";"1";"4";"A86 EXT";"48,8030108";"2,4483130"
"201900010193";"16";"10";"2019";"09:15";"1";"976";"97611";"2";"1";"1";"7";"kaweni-SPPM ( rue de la )";" -12,7699400";"45,2238600"
"201900010194";"16";"10";"2019";"08:20";"1";"976";"97611";"2";"1";"1";"2";"cavani-Manguiers (rue des)";" -12,7845700";"45,2241000"
"201900010195";"16";"10";"2019";"16:35";"1";"42";"42218";"2";"1";"1";"6";"UNIVERSITE (DE L')";"45,4201800";"4,4251700"
"201900010196";"17";"10";"2019";"16:18";"1";"29";"29039";"1";"1";"1";"7";"RN165 (VE)";"47,9288000";" -3,9006900"
"201900010197";"17";"10";"2019";"05:15";"4";"13";"13207";"2";"3";"1";"6";"PAPON (RUE)";"43,2818510";"5,3542250"
"201900010198";"16";"10";"2019";"15:30";"1";"94";"94060";"2";"1";"1";"5";"ARMAND PEUGEOT (R)";"48,7824004";"2,5695417"
"201900010199";"16";"10";"2019";"19:30";"5";"988";"98818";"2";"3";"1";"3";"ROUTE DE L'ANSE VATA/RUE DU PASTEUR DELORD";" -22,2894200";"166,4474600"
"201900010200";"17";"10";"2019";"15:20";"1";"974";"97411";"2";"3";"1";"3";"TOPAZES(ALLEE DES)";" -20,8966000";"55,4450000"
"201900010201";"17";"10";"2019";"16:15";"1";"69";"69387";"2";"1";"2";"6";"CAPITAINE ROBERT CLUZAN (DU)        (R )";"45,7501000";"4,8410000"
"201900010202";"17";"10";"2019";"18:00";"2";"69";"69259";"2";"1";"2";"2";"PROFESSEUR ROUX (DU)                (R )";"45,7250800";"4,8582900"
"201900010203";"17";"10";"2019";"03:20";"5";"69";"69276";"2";"1";"1";"6";"MARRONNIERS (DES)                    AL";"45,6697800";"4,8583100"
"201900010204";"17";"10";"2019";"15:35";"1";"972";"97209";"1";"1";"2";"6";"MARNE (BOULEVARD DE LA)";"14,6056200";" -61,0879400"
"201900010205";"17";"10";"2019";"18:10";"2";"69";"69389";"2";"1";"1";"4";"DUCHERE (DE LA)                     (BD)";"45,7785400";"4,7954000"
"201900010206";"17";"10";"2019";"14:00";"1";"69";"69202";"2";"2";"1";"3";"COMMANDANT CHARCOT (DU)             (R )";"45,7495900";"4,7956800"
"201900010207";"17";"10";"2019";"08:00";"1";"95";"95063";"2";"2";"1";"3";"RUE AMBROISE PARE";"48,9303372";"2,2025632"
"201900010208";"15";"10";"2019";"18:22";"1";"91";"91477";"2";"1";"1";"3";"BERTEAUX (RUE MAURICE)";"48,7184520";"2,2416730"
"201900010209";"16";"10";"2019";"18:50";"1";"88";"88209";"2";"2";"1";"3";"PLAINE (REU DE LA)";"48,1937000";"6,4433000"
"201900010210";"17";"10";"2019";"06:35";"5";"78";"78586";"2";"6";"2";"6";"PONTOISE";"48,9495500";"2,2058800"
"201900010211";"17";"10";"2019";"15:50";"1";"77";"77186";"2";"1";"1";"2";"SAINT MERRY (RUE)";"48,4094800";"2,6996300"
"201900010212";"15";"10";"2019";"15:58";"1";"76";"76402";"2";"2";"1";"6";" (ROUTE DE DIEPPE)";"49,5283600";"1,0416800"
"201900010213";"16";"10";"2019";"15:13";"1";"76";"76351";"2";"2";"2";"2";"VERDUN (RUE DE)";"49,5022552";"0,1869219"
"201900010214";"17";"10";"2019";"16:25";"1";"76";"76217";"2";"2";"1";"1";"REPUBLIQUE (AVENUE DE LA)";"49,9246000";"1,1037000"
"201900010215";"17";"10";"2019";"19:37";"5";"74";"74093";"2";"1";"2";"3";"CROISEE (DE LA)";"45,8955490";"6,1121450"
"201900010216";"17";"10";"2019";"12:15";"1";"71";"71153";"2";"1";"3";"7";"CHANZY (RUE DE)";"46,7990800";"4,4400800"
"201900010217";"17";"10";"2019";"21:35";"5";"69";"69275";"2";"1";"9";"7";"SULLY                               (R )";"45,7676300";"4,9746500"
"201900010218";"17";"10";"2019";"22:15";"5";"69";"69266";"2";"2";"8";"6";"LEON BLUM      (Rue)";"45,7606000";"4,9055700"
"201900010219";"17";"10";"2019";"14:50";"1";"69";"69290";"2";"1";"1";"6";"COLETTE                             (R )";"45,6899700";"4,9423900"
"201900010220";"16";"10";"2019";"15:45";"1";"67";"67482";"2";"2";"1";"3";"ALTKIRCH (RUE D )";"48,5622900";"7,7734800"
"201900010221";"16";"10";"2019";"14:35";"1";"67";"67482";"2";"1";"7";"6";"SCHIRMECK (ROUTE DE)";"48,5661700";"7,7081600"
"201900010222";"16";"10";"2019";"13:55";"1";"67";"67482";"2";"1";"1";"2";"RHIN (AVENUE DU)";"48,5727200";"7,7939000"
"201900010223";"24";"4";"2019";"17:00";"1";"14";"14699";"2";"2";"1";"6";"CD 677";"49,3401728";"0,1030979"
"201900010224";"20";"4";"2019";"17:50";"1";"14";"14220";"2";"1";"1";"3";"AGUSTE-DECAENS (RUE)";"49,3587200";"0,0858200"
"201900010225";"24";"4";"2019";"16:00";"1";"14";"14366";"2";"1";"2";"6";"REPUBLIQUE (PLACE DE LA )";"49,1440000";"0,2250000"
"201900010226";"25";"4";"2019";"20:33";"1";"14";"14333";"2";"4";"1";"1";"PRES (RUE DES)";"49,4190000";"0,2310000"
"201900010227";"25";"4";"2019";"10:10";"1";"14";"14118";"2";"2";"1";"3";"NASHVILLE (RUE DE)";"49,2013800";" -0,3860000"
"201900010228";"18";"4";"2019";"11:59";"1";"14";"14437";"1";"1";"1";"2";"PERIPHERIQUE NORD (BOULEVARD)";"49,1712100";" -0,3050000"
"201900010229";"26";"4";"2019";"14:00";"1";"13";"13054";"2";"1";"1";"6";"DONAT PETTENATI (RUE )";"43,4157800";"5,2143400"
"201900010230";"25";"4";"2019";"02:00";"3";"13";"13108";"1";"1";"1";"6";"route des Saintes Maries de la Mer";"43,5917310";"4,4667280"
"201900010231";"28";"4";"2019";"09:30";"1";"13";"13204";"2";"2";"1";"6";"CHARTREUX (AVENUE DES)";"43,3029300";"5,3972100"
"201900010232";"28";"4";"2019";"08:30";"1";"13";"13212";"2";"1";"1";"3";"CAILLOLS (AVENUE DES)";"43,3038700";"5,4262400"
"201900010233";"27";"4";"2019";"16:25";"1";"13";"13208";"2";"1";"1";"7";"DAVID (ROND-POINT)";"43,2619080";"5,3747900"
"201900010234";"27";"4";"2019";"18:15";"1";"13";"13203";"2";"1";"1";"6";"FÉLIX PYAT (RUE)";"43,3146500";"5,3755500"
"201900010235";"27";"4";"2019";"17:30";"1";"13";"13205";"2";"1";"1";"6";"CHAVE (BOULEVARD)";"43,2955300";"5,3976200"
"201900010236";"27";"4";"2019";"18:50";"1";"13";"13214";"2";"3";"1";"6";"PLOMBIERES (BOULEVARD DES)";"43,3176700";"5,3881100"
"201900010237";"27";"4";"2019";"08:40";"1";"13";"13209";"2";"1";"1";"6";"GASTON RAMON (BOULEVARD)";"43,2671600";"5,3969400"
"201900010238";"27";"4";"2019";"02:30";"5";"13";"13211";"2";"1";"1";"6";"CARTONNERIE (BOULEVARD DE LA )";"43,2906470";"5,4627470"
"201900010239";"27";"4";"2019";"01:20";"5";"13";"13214";"2";"2";"1";"6";"GUYNEMER (PLACE)";"43,3497000";"5,4077500"
"201900010240";"26";"4";"2019";"20:30";"2";"13";"13209";"2";"2";"1";"6";"SAINTE MARGUERITE (BOULEVARD)";"43,2688700";"5,4037400"
"201900010241";"26";"4";"2019";"18:20";"1";"13";"13075";"2";"2";"1";"3";"FRÉDÉRIC CHEVILLON (AVENUE)";"43,3475000";"5,4638000"
"201900010242";"25";"4";"2019";"16:10";"1";"13";"13211";"2";"3";"1";"3";"BARASSE";"43,2835900";"5,4859300"
"201900010243";"26";"4";"2019";"11:00";"1";"13";"13206";"2";"3";"1";"6";"TOULON (AVENUE DE)";"43,2851400";"5,3895600"
"201900010244";"26";"4";"2019";"01:40";"5";"13";"13201";"2";"1";"1";"6";"GARIBALDI (BOULEVARD) N° IMPAIRS";"43,2967700";"5,3810700"
"201900010245";"25";"4";"2019";"22:30";"5";"13";"13211";"2";"6";"3";"6";"JEAN LOMBARD (AVENUE)";"43,2893100";"5,4379200"
"201900010246";"5";"6";"2019";"16:40";"1";"77";"77217";"1";"1";"2";"5";"D 471 - PK 20";"48,6789230";"2,6873602"
"201900010247";"25";"4";"2019";"21:50";"5";"13";"13210";"2";"3";"2";"3";"TIMONE (AVENUE DE LA)";"43,2856390";"5,4015920"
"201900010248";"25";"4";"2019";"18:15";"1";"13";"13204";"2";"1";"1";"6";"FRANÇOISE DUPARC (BOULEVARD)";"43,3012200";"5,4008500"
"201900010249";"1";"6";"2019";"15:00";"1";"95";"95169";"1";"1";"1";"3";"Route départementale 43";"49,1187697";"1,8870789"
"201900010250";"25";"4";"2019";"13:30";"1";"13";"13210";"2";"3";"1";"2";"ANTOINE DEL BELLO (RUE)";"43,2831200";"5,4118200"
"201900010251";"1";"6";"2019";"05:36";"2";"95";"95610";"1";"1";"1";"6";"D14";"49,0901728";"1,9133718"
"201900010252";"25";"4";"2019";"08:15";"1";"13";"13210";"2";"1";"1";"3";"ACIERIES (BOULEVARD DES)";"43,2700000";"5,4000000"
"201900010253";"31";"5";"2019";"17:10";"1";"91";"91156";"2";"1";"1";"5";"D449";"48,5588060";"2,2664390"
"201900010254";"24";"4";"2019";"15:10";"1";"13";"13213";"2";"1";"1";"6";"ALBERT EINSTEIN (RUE)";"43,3444000";"5,4467000"
"201900010255";"12";"6";"2019";"07:25";"1";"91";"91593";"2";"1";"1";"6";"route de paris";"48,5400000";"2,0820860"
"201900010256";"24";"4";"2019";"12:35";"1";"13";"13205";"2";"2";"2";"6";"JEAN MOULIN (BOULEVARD)";"43,2869100";"5,3996700"
"201900010257";"18";"6";"2019";"21:20";"1";"91";"91226";"1";"1";"1";"7";"RN 20 -C SENS PROVINCE-PARIS";"48,4956560";"2,2003610"
