"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202300012576";"2";"20";" -1";"N/A";"2";"2";"0";"2";"92";"900";"3";"";"7";"1";"0";"3";"80"
"202300012577";"4";"8 MAI 1945 (DU)                     (R )";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012577";"4";"PARMENTIER                          (R )";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012578";"4";"ILL (RUE DE L )";"0";"N/A";"2";"3";"1";"1";" -1";" -1";"3";"";" -1";"1";"0";"1";"50"
"202300012578";"4";"WANTZENAU (RTE DE LA)";"0";"N/A";"2";"3";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202300012579";"2";"LECLERC (AVENUE DU GENERAL)";"0";"N/A";"2";"2";"0";"1";"85";"0";"3";"";" -1";"2";"0";"1";"50"
"202300012580";"4";"N/A";" -1";"N/A";" -1";" -1";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012580";"4";"RUE DE GUEBRIANT";"0";"N/A";"1";" -1";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012581";"4";"PONT GRENET";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"2";"1";"50"
"202300012582";"3";"38";"0";"D";"1";"2";"0";"2";"4";"508";"1";"";"5";"1";"0";"1";"80"
"202300012582";"3";"N/A";" -1";"N/A";"2";"2";"0";"2";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202300012583";"4";"GAMBETTA (BOULEVARD)";"0";"N/A";"2";"1";"0";"1";"1";"0";"1";"";" -1";"1";"9";"8";"30"
"202300012584";"4";"LEON PAVIOT                         (R )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012584";"4";"PAQUERETTES (DES)                   (R )";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012585";"4";"BRUXELLES (RUE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"9";"8";"30"
"202300012586";"4";"N/A";"0";"N/A";" -1";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012587";"4";"DENIS PAPIN (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012588";"2";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300012589";"3";"937";"0";"D";"2";"2";"0";"2";"0";"50";"1";"";" -1";"1";"0";"1";"80"
"202300012590";"3";"96";"0";"N/A";"2";"2";"0";"1";"48";"750";"1";"";"5,5";"1";"0";"3";"70"
"202300012591";"7";"BAROEUL AVENUE DU";"0";"N/A";"1";"1";"0";"2";"0";"20";"1";"";"4";"1";"0";"1";"50"
"202300012592";"4";"ANVERS (BOULEVARD D )";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202300012592";"4";"YSER (RUE DE L )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202300012593";"4";"SAINT LAZARE (RUE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012593";"4";"TOUL (RUE DE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012594";"3";"21";"0";"D";"2";"2";"0";"1";"7";"500";"1";"";"5,5";"2";"0";"3";"90"
"202300012595";"4";"LILAS DES";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202300012596";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"1";"0";"3";"";" -1";"1";"0";"1";"70"
"202300012597";"4";"FAVENTINES ROND POINT";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012597";"4";"JAURES RUE JEAN";"0";"N/A";" -1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012598";"7";"LECLERC RUE DU GENERAL";"0";"N/A";"3";"4";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012598";"7";"RESISTANCE AVENUE DE LA";"0";"N/A";"1";"2";"0";"2";"3";"300";"1";"";" -1";"1";"0";"1";"50"
"202300012599";"3";"CHATENAY (CITE)";"0";"N/A";"3";"0";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012599";"3";"MONTABO (ROUTE DE) 1";"0";"N/A";"3";"2";"0";"1";"1";"600";"1";"";" -1";"1";"0";"1";"50"
"202300012600";"4";"ROYALE";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"9";"1";"50"
"202300012601";"2";"149";" -1";"N/A";"2";"2";"0";"1";"29";"100";"1";"";"7";"1";"0";"1";"80"
"202300012602";"4";"JULIEN                              (R )";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012602";"4";"LOUIS                               (R )";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012603";"4";"MADELEINE (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202300012603";"4";"PARK NEVEZ (AVENUE DE)";"0";"N/A";" -1";"1";"0";"1";" -1";" -1";"3";"";" -1";"1";"9";"1";"50"
"202300012604";"3";"RD 500";"0";"N/A";"2";"2";"0";"1";"2";"900";"2";"";"7";"1";"0";"1";"90"
"202300012605";"4";"CASTERA (RUE DU MOULIN)";"0";"N/A";"2";"4";"0";"3";" -1";" -1";"1";"";"12";"1";"0";"1";"50"
"202300012606";"4";"MARTINIERE (DE LA)                  (R )";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012607";"7";"N/A";"0";"N/A";"3";"6";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202300012608";"4";"MARGERIT (RUE ROBERT)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012609";"3";"6";" -1";"N/A";"2";"2";"0";"1";"28";"670";"3";"";"7";"1";"0";"1";"80"
"202300012610";"4";"COURCELLES (RUE DE) DU 1 AU 97 ET 2 A 22";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012610";"4";"VERNOUILLET (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012611";"4";"EMILE ZOLA                          (R )";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012612";"4";"GALLIENI (AVENUE)";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"4";"50"
"202300012613";"7";"N/A";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";"5,5";"1";"0";"1";"50"
"202300012614";"3";"201";"0";"D";"2";"2";"0";"1";"3";"200";"1";"";"4";"1";"0";"3";"80"
"202300012615";"3";"GRANDE RUE";"0";"N/A";"2";"2";"0";"1";"4";"710";"1";"";"7,5";"1";"0";"3";"80"
"202300012616";"4";"DUGOMMIER";"0";"N/A";"1";"1";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012617";"3";"Départementale  137";"0";"N/A";"2";"2";"0";"1";"45";"255";"1";"";"7,6";"1";"0";"1";"50"
"202300012617";"3";"MOULIN DE PABAN RUE DU";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";"7,6";"1";"5";"1";"50"
"202300012618";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"80"
"202300012619";"4";"N/A";"0";"N/A";" -1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012619";"4";"N/A";"0";"N/A";"1";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012620";"2";"COLIBRIS (CHEMIN DES)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"8";"50"
"202300012620";"2";"GOUVERNEUR DU LYON (AVE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012621";"4";"N/A";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012622";"4";"GENERAL LECLERC (RUE DU)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012622";"4";"MIRABEAU (PLACE)";"0";"N/A";" -1";"4";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012623";"3";"MICHEL D'ORNANO (AVENUE)";"0";"N/A";"2";"2";"0";"1";"19";"50";"1";"";" -1";"2";"6";"1";"50"
"202300012624";"4";"N/A";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012624";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012625";"3";"27";" -1";"D";" -1";"1";"0";"2";"8";"1 112";"1";"";"4";"1";"0";"4";"50"
"202300012625";"3";"N/A";" -1";"N/A";"2";"1";"0";"2";" -1";" -1";"1";"";"4";"1";"0";"4";" -1"
"202300012626";"4";"DANIEL MAYER";"0";"N/A";"1";"2";"2";"1";" -1";" -1";"2";"";" -1";"1";"5";"1";"50"
"202300012627";"4";"PIGACIERE (RUE DE LA)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202300012628";"4";"CHESNEAUX   RUE";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012628";"4";"DE LA FOSSE AUX MOINES";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012629";"4";"DE VIGNY ALFRED RUE";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012630";"9";"N/A";" -1";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012631";"4";"HEMINGWAY ERNEST (BLD)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012632";"3";"CD N° 515 (ROUTE DE OUISTREHAM)";"0";"N/A";"3";"4";"0";"2";"1";"490";"2";"";" -1";"2";"0";"1";"50"
"202300012633";"7";"MARCEAU RUE";"0";"N/A";"1";"0";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012633";"7";"SALENGRO ROGER RUE";"0";"N/A";"2";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012634";"4";"ROND-POINT JOSEPH SAUVEUR";"0";"N/A";"1";"2";"1";"1";" -1";" -1";"1";"";" -1";"2";"5";"8";"50"
"202300012635";"3";"N/A";" -1";"N/A";"2";"1";"0";"2";"39";"229";"2";"";"3";"1";"0";"1";"50"
"202300012636";"4";"NOUZET (RUE DU)";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012637";"4";"SAINT PIERRE (CHE )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012638";"3";"LIBERTE (ESPLANADE DE LA)";"0";"N/A";"3";"0";"0";"1";"7";"1 130";"1";"";"0";"1";"6";"1";"50"
"202300012639";"1";"A55-Sens Martigues vers Marseille";"0";"N/A";"1";"2";"0";"1";"17";"0";"1";"";"10";"1";"0";"3";"110"
"202300012640";"4";"SCHOENECK(RUE DE)DU PONT AUTOROUTE AU PO";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012641";"3";"COUR DE FRANCE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012641";"3";"PIVER (RUE)";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012642";"4";"POMME (BOULEVARD DE LA )";"0";"N/A";"2";"5";"1";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012642";"4";"ROUGUIERE (ALLÉE DE LA )";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"8";"50"
"202300012643";"2";"ROCADE G.POMPIDOU (DU 25 A LA FIN)";"0";"N/A";"2";"2";"0";"2";"69";"1 240";"1";"";"4";"1";"0";"1";"50"
"202300012644";"1";"AUTOROUTE A15";"0";"N/A";"3";"4";"0";"1";"7";"99";"1";"";"17,5";"1";"0";"1";"110"
"202300012645";"4";"PARIS (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012646";"4";"GIBBES (CHEMIN DE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012647";"4";"ATHENES (BOULEVARD D')";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"1";"1";"50"
"202300012648";"4";"TIERCELINS (RUE DES)";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012649";"1";"86";"0";"N/A";" -1";"3";"0";"1";"38";"0";"1";"";" -1";"1";"0";"1";"90"
"202300012650";"4";"MADRAGUE VILLE (chemin de la)";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202300012651";"4";"COURRIERES (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202300012652";"4";"DAMES (BOULEVARD DES)";"0";"N/A";"2";"4";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012653";"4";"ARMAND (AVE Z.A.C";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"3";"";" -1";"2";"5";"1";"50"
"202300012653";"4";"EUROPE (CARREFOUR DE L')";"0";"N/A";"1";"2";"0";"2";" -1";" -1";"2";"";" -1";"2";"5";"1";"50"
"202300012654";"4";"N/A";" -1";"N/A";"2";"2";" -1";" -1";" -1";" -1";"1";"";" -1";"1";" -1";"3";" -1"
"202300012654";"4";"ROUTE DE LA BAIE DES DAMES";"0";"N/A";"2";"2";"0";"2";"0";"0";"3";"";" -1";"1";"9";"3";"50"
"202300012655";"4";"ISABEY (RUE)";"0";"N/A";"1";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"2";"1";"30"
"202300012655";"4";"POINCARE (RUE RAYMOND 1-29-2-30)";"0";"N/A";"1";"3";"2";"1";" -1";" -1";"1";"";" -1";"1";"2";"1";"30"
"202300012656";"4";"Rond Point DULAC/ROVARCH";"0";"N/A";"1";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202300012656";"4";"ROVARCH (AVENUE PIERRE)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202300012657";"4";"AVENUE DE FLANDRE";"0";"N/A";"1";"0";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012658";"4";"CHARLES MARTEL (PLACE)";"0";"N/A";" -1";"2";"0";"1";" -1";" -1";"2";"";" -1";"1";"5";"1";"50"
"202300012658";"4";"N/A";" -1";"N/A";"2";"3";"0";"1";" -1";" -1";"2";"";" -1";"1";"5";"1";" -1"
"202300012659";"4";"AVENUE JAMES COOK";"0";"N/A";"2";"2";"0";"2";"0";"0";"3";"";" -1";"1";"0";"3";"50"
"202300012659";"4";"N/A";" -1";"N/A";"2";"2";" -1";" -1";" -1";" -1";"1";"";" -1";"1";" -1";"3";" -1"
"202300012660";"3";"PETIT MOULIN (RTE DU)";"0";"N/A";"2";"2";"0";"1";"10";"0";"1";"";" -1";"1";"9";"3";"80"
"202300012661";"4";"JAURES (BOULEVARD JEAN)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012662";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";" -1"
"202300012662";"4";"PLACE DU BRESIL";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012663";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012664";"4";"GENERAL FRERE (DU)                  (AV)";"0";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"50"
"202300012664";"4";"N/A";" -1";"N/A";"2";"2";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012665";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"5";"1";"50"
"202300012665";"3";"Route Départementale 910";"0";"N/A";"3";"0";"0";"1";"53";"60";"1";"";"0";"1";"5";"1";"50"
"202300012666";"4";"AVENUE DU MAINE";"0";"N/A";"2";"4";"3";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012666";"4";"N/A";" -1";"N/A";"1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";" -1"
"202300012667";"4";"BRIAND (PLACE ARISTIDE)";"0";"N/A";" -1";"1";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012667";"4";"LUNDY (BOULEVARD)";"0";"N/A";" -1";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012668";"4";"JOLIOT CURIE -BD IRENE FREDERIC- PAIRS";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012669";"1";"AUTOROUTE A1";"0";"N/A";"3";"8";"3";"2";"6";"0";"1";"";" -1";"2";"3";"1";"90"
"202300012670";"3";"PERREYEUX";"0";"N/A";"1";"2";"0";"2";"2";"6 750";"3";"";"7";"1";"0";"1";"70"
"202300012671";"4";"FABRI DE PEIRESC (AVENUE)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012671";"4";"N/A";" -1";"N/A";" -1";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300012672";"4";"QUAI BRANLY";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012673";"4";"VICTOIRE DU 8 MAI 1945 (AVE DE LA)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012674";"2";"TOUTES RUES";"0";"N/A";"3";"2";"0";"1";" -1";" -1";"1";"";"4";"1";"0";"1";"50"
"202300012675";"3";"ROCADE SUD (RD 610)";"0";"N/A";"2";"2";"0";"1";"6";"359";"1";"";"7";"2";"0";"1";"90"
"202300012676";"3";"CHAUVIN AVENUE";"0";"N/A";"2";"1";"2";"1";"3";"775";"1";"";"3";"1";"0";"1";"50"
"202300012677";"4";"RUE DE LA COUTELLERIE";"0";"N/A";"1";"3";"3";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012677";"4";"RUE DE RIVOLI";"0";"N/A";"2";"5";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"5";"30"
"202300012678";"3";"AVENUE DU HUIT MAI 1945";"0";"N/A";"2";"2";"0";"1";"2";"300";"1";"";" -1";"1";"0";"1";"50"
"202300012679";"4";"MAJOR GENERAL VANIER (AVENUE)";"0";"N/A";"1";"4";"1";"1";"0";"0";"1";"";" -1";"2";"6";"1";"30"
"202300012680";"3";"RD 323";"0";"N/A";"3";"2";"0";"1";"39";"565";"1";"";"10";"1";"0";"1";"90"
"202300012681";"4";"HUIT MAI 1945 (RUE DU)";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"2";"";" -1";"1";"0";"1";"50"
"202300012681";"4";"PABLO PICASSO (RUE)";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012682";"2";"RN4 - SECTION RIVIERA";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"2";"";" -1";"2";"0";"1";"70"
"202300012682";"2";"RN4 - SECTION RIVIERA";"0";"N/A";"2";"1";"0";"2";" -1";" -1";"1";"";" -1";"2";"0";"8";"50"
"202300012683";"3";"5";"0";"N/A";"2";"4";"3";"1";"0";"0";"1";"";" -1";"2";"4";"1";"50"
"202300012683";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"4";"1";"50"
"202300012684";"2";"RN21";"0";"N/A";"2";"2";"0";"1";"71";"381";"1";"";"7";"2";"2";"1";"70"
"202300012685";"3";"CLEMENCEAU AV.GEORGES";"0";"N/A";"3";"3";"0";"1";"2";"124";"1";"";" -1";"1";"5";"1";"50"
"202300012686";"4";"VERDUN (RUE DE)";"0";"N/A";"2";"1";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012687";"4";"EUROPE (PONT DE L'EUROPE)";"0";"N/A";"2";"1";"1";"1";" -1";" -1";"1";"";" -1";"1";"2";"5";"50"
"202300012688";"4";"PORTE DE CLIGNANCOURT";"0";"N/A";"1";"4";"0";"1";"21";"500";"1";"";" -1";"2";"0";"1";"70"
"202300012689";"4";"RUE DE PARIS";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012690";"3";"MARC CHAGALL (BOULEVARD)";"0";"N/A";"2";"5";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012691";"4";"THINAT (PONT RENE)";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";" -1";"1";"8";"1";"30"
"202300012692";"2";"Secteur Pont de la Gabarre";"0";"N/A";"3";"0";"0";"2";" -1";" -1";"1";"";" -1";"2";"2";"1";"70"
"202300012693";"4";"PORTE DAUPHINE";"0";"N/A";"1";"4";"0";"1";"15";"300";"1";"";" -1";"2";"1";"1";"70"
"202300012694";"3";"D 934";"0";"N/A";"2";"2";"0";"1";"45";"208";"1";"";" -1";"1";"0";"1";"80"
"202300012694";"3";"MONTIGNY A CHAILLY (CHEMIN RURAL DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"80"
"202300012695";"4";"PLACE DE L ODEON";"0";"N/A";"1";"1";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012696";"3";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";" -1"
"202300012696";"3";"N/A";" -1";"N/A";"2";"4";" -1";"1";"0";"1";"1";"";" -1";"1";"0";"1";" -1"
"202300012697";"3";"VIEUX BOURG";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"50"
"202300012698";"4";"BARBUSSE (RUE HENRI)";"0";"N/A";"2";"2";"0";"4";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012698";"4";"BLANC (RUE LOUIS )";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012698";"4";"GÂTÉ (RUE DU CDT) DU 35 AU 121 - DU 64 A";"0";"N/A";"2";"2";"0";"4";" -1";" -1";"3";"";" -1";"1";"0";"1";"50"
"202300012699";"4";"GALLIENI (AVENUE DU GENERAL)";"0";"N/A";"2";"2";"0";"2";"0";"0";"2";"";" -1";"2";"5";"2";"50"
"202300012700";"4";"AVENUE DES GOBELINS";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012700";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012701";"7";"N/A";" -1";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";" -1";"1";"50"
"202300012701";"7";"YSER. BOULEVARD DE L'";"0";"N/A";"2";"2";"3";"1";"0";"0";"1";"";" -1";"1";" -1";"1";"50"
"202300012702";"4";"RUE DES ALOUETTES";"0";"N/A";"2";"2";"0";"2";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012703";"2";"RN05";"0";"N/A";"2";"4";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012704";"4";"RUE PELLEPORT";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012705";"4";"JEANNE D'ARC (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012705";"4";"TROIS TERRITOIRES (RUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012706";"4";"PIERRE MENDES FRANCE";"0";"N/A";"2";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012706";"4";"SOCRATE";"0";"N/A";"2";"2";"0";"4";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012707";"4";"AV CARNOT";"0";"N/A";" -1";"1";"3";"2";"0";"0";"1";"";" -1";"1";"0";"6";"20"
"202300012708";"4";"RUE CHATEAUBRIAND";"0";"N/A";"1";"1";"2";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012709";"4";"RUE DES PYRENEES";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012710";"4";"N/A";"0";"N/A";"2";"2";"0";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"50"
"202300012711";"3";"MEAUX RUE DE";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202300012712";"4";"MICHEL ANGE (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202300012713";"4";"BOULEVARD DE LA VILLETTE";"0";"N/A";"1";"1";"1";"1";" -1";" -1";"1";"";" -1";"2";"0";"1";"30"
"202300012714";"3";"MER (AVENUE DE LA) N° PAIRS";"0";"N/A";"3";"2";"0";"1";"19";"5";"1";"";" -1";"1";"0";"1";"50"
"202300012715";"4";"GUTEMBERG BOULEVARD";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202300012716";"2";"BOULEVARD DULCIE SEPTEMBER";"0";"N/A";"2";"2";"1";"1";" -1";" -1";"1";"";"7";"1";"0";"8";"50"
"202300012716";"2";"RN87";"0";"N/A";"1";"2";"0";"2";"5";"650";"1";"";"7";"1";"3";"1";"50"
"202300012717";"3";"LATTRE DE TASSIGNY MARECHAL DE (BD)";"0";"N/A";"3";"4";"0";"1";"0";"550";"1";"";" -1";"1";"0";"1";"90"
"202300012718";"4";"BOULEVARD DE REIMS";"0";"N/A";"1";"1";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
"202300012718";"4";"PORTE D ASNIERES";"0";"N/A";"2";"6";"1";"1";" -1";" -1";"1";"";" -1";"1";"0";"1";"30"
